sample,factor,direction,overlay,top_n,cost_bps,return_delta,sharpe_delta,mdd_delta,turnover_delta
OOS_2023_PLUS,OPFY1_REV,HIGH,RESID_TA_W10,10,30,-0.017001932864760816,-0.14931811193449718,-0.058208046373129485,0.01744186046511642
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,10,30,0.0059493704330022545,-0.08858457730498692,-0.04846206719578883,0.020930232558139528
OOS_2023_PLUS,OPFY1_REV,HIGH,MCAP_W10,10,60,0.12445623639389591,0.2699611145221247,0.010227515903226347,-0.03023255813953485
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,10,60,0.11839023677654592,0.27724348686636524,-0.005846153891267081,-0.02674418604651163
OOS_2023_PLUS,OPFY1_REV,HIGH,RESID_TA_W10,10,60,-0.01791704010246775,-0.13427886820021007,-0.05828975885206478,0.01744186046511642
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,10,60,0.003702126233278147,-0.07552111177725163,-0.04840410771895187,0.020930232558139528
OOS_2023_PLUS,OPFY1_REV,HIGH,MCAP_W10,20,0,0.026575374785348105,0.09116150821812607,-0.011350818866722956,-0.012790697674418594
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,20,0,0.04206219926516774,0.11543996845276205,-0.02727908750596386,-0.011046511627907152
OOS_2023_PLUS,OPFY1_REV,HIGH,RESID_TA_W10,20,0,-0.043178981163227714,-0.16138499922142957,-0.03660330013692903,-0.0017441860465116088
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,20,0,-0.03115103982045775,-0.13201839635088453,-0.052563643224301515,-0.003488372093023273
OOS_2023_PLUS,OPFY1_REV,HIGH,MCAP_W10,20,30,0.026961789883940268,0.09416541223357977,-0.011290584814732663,-0.012790697674418594
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,20,30,0.041767307160246014,0.12069532170906183,-0.02690509082971615,-0.011046511627907152
OOS_2023_PLUS,OPFY1_REV,HIGH,RESID_TA_W10,20,30,-0.041591284530027695,-0.15620016351066512,-0.03687317545150226,-0.0017441860465116088
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,20,30,-0.029795900563820865,-0.12511919885767242,-0.052507836400461194,-0.003488372093023273
OOS_2023_PLUS,OPFY1_REV,HIGH,MCAP_W10,20,60,0.027291921185250922,0.09700072703680274,-0.011230579261307216,-0.012790697674418594
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,20,60,0.041443570020107456,0.12579939893384995,-0.026534002467631823,-0.011046511627907152
OOS_2023_PLUS,OPFY1_REV,HIGH,RESID_TA_W10,20,60,-0.04005877423731663,-0.15087652786844052,-0.037138408051938576,-0.0017441860465116088
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,20,60,-0.028494426167458675,-0.11811642820617962,-0.05245054128432125,-0.003488372093023273
OOS_2023_PLUS,OPFY1_REV,LOW,MCAP_W10,10,0,0.06464777634659313,0.2392038521101726,0.052203941996228465,-0.01976744186046514
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,10,0,0.03988962485606051,0.15092697193891857,0.017998563628689124,-0.018604651162790697
OOS_2023_PLUS,OPFY1_REV,LOW,RESID_TA_W10,10,0,0.010611070856200833,0.04799075868700178,0.02209250656773465,0.013953488372093259
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,10,0,0.0002820123985212142,0.015161993689674413,-0.0004166263269116399,0.012790697674418705
OOS_2023_PLUS,OPFY1_REV,LOW,MCAP_W10,10,30,0.06404519844157086,0.2535678193526288,0.05641981182998812,-0.01976744186046514
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,10,30,0.03999830669339621,0.1740036588085428,0.024940692811889043,-0.018604651162790697
OOS_2023_PLUS,OPFY1_REV,LOW,RESID_TA_W10,10,30,0.009233541813086998,0.05579436784947148,0.024819145649802254,0.013953488372093259
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,10,30,-0.000635077948673124,0.027120389035008838,0.002789737013685789,0.012790697674418705
OOS_2023_PLUS,OPFY1_REV,LOW,MCAP_W10,10,60,0.06340846424528479,0.26783254694736036,0.07859507774314478,-0.01976744186046514
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,10,60,0.0400538418010693,0.19711130009654287,0.05072019802413952,-0.018604651162790697
OOS_2023_PLUS,OPFY1_REV,LOW,RESID_TA_W10,10,60,0.007939478068806016,0.06363128485139283,0.04623474531640681,0.013953488372093259
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,10,60,-0.0014881107308705177,0.03910321548516883,0.024690567805663477,0.012790697674418705
OOS_2023_PLUS,OPFY1_REV,LOW,MCAP_W10,20,0,0.03257077990614121,0.12091944883269445,0.014887457240881918,-0.0017441860465116088
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,20,0,0.0270722990203609,0.09978796732970313,0.013568205662073174,0.005813953488372048
OOS_2023_PLUS,OPFY1_REV,LOW,RESID_TA_W10,20,0,0.018115961175081186,0.06861009081880393,0.02463509145013032,0.024418604651162856
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,20,0,0.0242121100279884,0.09214145656826545,0.0260141171620053,0.024418604651162856
OOS_2023_PLUS,OPFY1_REV,LOW,MCAP_W10,20,30,0.03171631316236678,0.1258797280809265,0.015112517006319104,-0.0017441860465116088
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,20,30,0.025769188449873637,0.10308783386069145,0.015182091792755759,0.005813953488372048
OOS_2023_PLUS,OPFY1_REV,LOW,RESID_TA_W10,20,30,0.0156615568955476,0.06377058710071565,0.027542650179119943,0.024418604651162856
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,20,30,0.021559632917911742,0.08690127794896163,0.03429317816363886,0.024418604651162856
OOS_2023_PLUS,OPFY1_REV,LOW,MCAP_W10,20,60,0.030881862560102613,0.13076399965411384,0.01558019852708925,-0.0017441860465116088
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,20,60,0.024519686737921487,0.10642426469970377,0.01694937937497265,0.005813953488372048
OOS_2023_PLUS,OPFY1_REV,LOW,RESID_TA_W10,20,60,0.013344998878608183,0.0589282772383549,0.024296256716092923,0.024418604651162856
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,20,60,0.019050850212471215,0.08165056688536546,0.03476426397825061,0.024418604651162856
OOS_2023_PLUS,PBR12MF,HIGH,MCAP_W10,10,0,-0.05196170327883576,-0.15950559643039858,0.02415633246882598,0.03139534883720932
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,10,0,-0.05714786585326648,-0.17636307138098145,-0.029581063302684063,0.0697674418604651
OOS_2023_PLUS,PBR12MF,HIGH,RESID_TA_W10,10,0,0.040677987048022946,0.09370437134237919,0.033455622379562344,0.10232558139534886
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,10,0,0.020986096046298197,0.038910987934898,0.008275275595966747,0.10348837209302325
OOS_2023_PLUS,PBR12MF,HIGH,MCAP_W10,10,30,-0.05408190072591745,-0.16605026790219218,0.023929815857772874,0.03139534883720932
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,10,30,-0.06221346536190353,-0.19009098331756885,-0.029891511066477583,0.0697674418604651
OOS_2023_PLUS,PBR12MF,HIGH,RESID_TA_W10,10,30,0.031490995744410055,0.07144733411334753,0.03173879962818671,0.10232558139534886
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,10,30,0.011970466156009607,0.01685861740070832,0.0064814603373043456,0.10348837209302325
OOS_2023_PLUS,PBR12MF,HIGH,MCAP_W10,10,60,-0.05616378835703939,-0.17259937730249458,0.023704010200063408,0.03139534883720932
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,10,60,-0.06717681545876997,-0.20385223821316018,-0.030200013736443765,0.0697674418604651
OOS_2023_PLUS,PBR12MF,HIGH,RESID_TA_W10,10,60,0.02249739756790725,0.04925295448343503,0.030033294660552268,0.10232558139534886
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,10,60,0.003147530715638336,-0.0051200535582198725,0.0047000810337682886,0.10348837209302325
OOS_2023_PLUS,PBR12MF,HIGH,MCAP_W10,20,0,-0.0059381169795449384,-0.010620542621643136,-0.010497275381820326,0.004069767441860453
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,20,0,-0.007156572413098861,-0.02530533509323396,-0.008695107979899364,0.02616279069767441
OOS_2023_PLUS,PBR12MF,HIGH,RESID_TA_W10,20,0,0.004219393964929319,0.008005288611768635,-0.0084232558752938,0.04767441860465116
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,20,0,-0.014619370958141031,-0.04884245067500581,-0.030720264696717736,0.0453488372093023
OOS_2023_PLUS,PBR12MF,HIGH,MCAP_W10,20,30,-0.006253116462325625,-0.012174790841308902,-0.010604084418968096,0.004069767441860453
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,20,30,-0.009379594338767783,-0.03171437965271473,-0.009542014969979529,0.02616279069767441
OOS_2023_PLUS,PBR12MF,HIGH,RESID_TA_W10,20,30,0.0001069842112120245,-0.003730739279248052,-0.008536405847550332,0.04767441860465116
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,20,30,-0.01834962947209262,-0.059696757796118716,-0.0310761434270459,0.0453488372093023
OOS_2023_PLUS,PBR12MF,HIGH,MCAP_W10,20,60,-0.0065640345969237845,-0.0137277695423339,-0.010710467121074596,0.004069767441860453
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,20,60,-0.011571838731604167,-0.03809729997286071,-0.010385597698185367,0.02616279069767441
OOS_2023_PLUS,PBR12MF,HIGH,RESID_TA_W10,20,60,-0.003943204501549058,-0.015453644910111253,-0.008649206543556498,0.04767441860465116
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,20,60,-0.022022965986242093,-0.07054462457428329,-0.03143070432860218,0.0453488372093023
OOS_2023_PLUS,PBR12MF,LOW,MCAP_W10,10,0,0.04502649510194612,0.12339958556276731,0.047229747037113134,-0.0023255813953488302
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,10,0,0.03267560327435359,0.08274079690174674,-0.009070105225527647,0.06046511627906977
OOS_2023_PLUS,PBR12MF,LOW,RESID_TA_W10,10,0,0.039431698430504314,0.11069950399686812,-0.025632235508082135,0.12093023255813955
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,10,0,0.04366226081287117,0.11891523769571055,-0.008915106298969966,0.1197674418604651
OOS_2023_PLUS,PBR12MF,LOW,MCAP_W10,10,30,0.04497846388766935,0.12326587647885745,0.04673880958905219,-0.0023255813953488302
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,10,30,0.026810970040580084,0.06820957402860994,-0.009288397881915711,0.06046511627906977
OOS_2023_PLUS,PBR12MF,LOW,RESID_TA_W10,10,30,0.0280437387212793,0.08239428961280704,-0.02490754116389282,0.12093023255813955
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,10,30,0.03230529931795001,0.0909375099717663,-0.008190411954780652,0.1197674418604651
OOS_2023_PLUS,PBR12MF,LOW,MCAP_W10,10,60,0.044929840451503944,0.12314229381024377,0.0462493470840214,-0.0023255813953488302
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,10,60,0.02103030065101774,0.0537199658909745,-0.009506073208770172,0.06046511627906977
OOS_2023_PLUS,PBR12MF,LOW,RESID_TA_W10,10,60,0.01686723472715923,0.05403977378864322,-0.02418419081524159,0.12093023255813955
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,10,60,0.021158058898949506,0.06292248095308195,-0.0074670616061293105,0.1197674418604651
OOS_2023_PLUS,PBR12MF,LOW,MCAP_W10,20,0,0.059893725014947385,0.1921122956699074,0.025999413107595126,0.018023255813953504
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,20,0,0.0339108245751083,0.10196139601110898,0.008555276598083306,0.019767441860465154
OOS_2023_PLUS,PBR12MF,LOW,RESID_TA_W10,20,0,-0.007286527322619252,-0.022878692913515408,-0.03504070545291993,0.054651162790697705
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,20,0,-0.005760087130180835,-0.017007998766697452,-0.03300730703606991,0.0540697674418605
OOS_2023_PLUS,PBR12MF,LOW,MCAP_W10,20,30,0.05787365077517914,0.1865603101403962,0.02559491774306033,0.018023255813953504
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,20,30,0.03192128346944334,0.09685421086097967,0.008277794969827168,0.019767441860465154
OOS_2023_PLUS,PBR12MF,LOW,RESID_TA_W10,20,30,-0.012235467301622949,-0.03719666516753661,-0.03560610717803203,0.054651162790697705
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,20,30,-0.010679596168165162,-0.03134236890864872,-0.03382482991547964,0.0540697674418605
OOS_2023_PLUS,PBR12MF,LOW,MCAP_W10,20,60,0.055873178317913164,0.18101030510524108,0.02519139105112822,0.018023255813953504
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,20,60,0.029951896043545867,0.091729651105382,0.008000908336579848,0.019767441860465154
OOS_2023_PLUS,PBR12MF,LOW,RESID_TA_W10,20,60,-0.01711908837411258,-0.051521328791787946,-0.036169972538687256,0.054651162790697705
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,20,60,-0.015534349305082573,-0.045676140169173984,-0.034639956420603024,0.0540697674418605
OOS_2023_PLUS,PER12MF,HIGH,MCAP_W10,10,0,-0.008082709320998416,-0.059828527727325234,0.05066298707565797,0.017441860465116282
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,10,0,-0.009457818252236794,-0.02335239853304366,0.007684775441524128,0.060465116279069864
OOS_2023_PLUS,PER12MF,HIGH,RESID_TA_W10,10,0,-0.04058454154075086,-0.09165822107866649,0.007981766666650958,0.122093023255814
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,10,0,-0.0344022798632615,-0.07942692650474209,0.027672021977863337,0.1267441860465116
OOS_2023_PLUS,PER12MF,HIGH,MCAP_W10,10,30,-0.00922781121395777,-0.0663742916813799,0.055716555630966114,0.017441860465116282
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,10,30,-0.013595493538982262,-0.03552612651037765,0.012370180967793742,0.060465116279069864
OOS_2023_PLUS,PER12MF,HIGH,RESID_TA_W10,10,30,-0.048308039551461346,-0.11395941375242183,0.0021234714127151832,0.122093023255814
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,10,30,-0.0425902633127101,-0.10317119573264305,0.02148649450819551,0.1267441860465116
OOS_2023_PLUS,PER12MF,HIGH,MCAP_W10,10,60,-0.01034901026564461,-0.07290623485589977,0.060678034723746666,0.017441860465116282
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,10,60,-0.017636866465430168,-0.047678122209635465,0.016966700974173188,0.060465116279069864
OOS_2023_PLUS,PER12MF,HIGH,RESID_TA_W10,10,60,-0.05581339117573647,-0.13630763261365608,-0.003506123149718876,0.122093023255814
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,10,60,-0.05054511053335775,-0.126934442547726,0.01462791498444549,0.1267441860465116
OOS_2023_PLUS,PER12MF,HIGH,MCAP_W10,20,0,0.06227192940954973,0.1911048668863166,-0.013945108353513369,0.005232558139534868
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,20,0,0.023109009366584887,0.07244034079674574,-0.03274082435317138,0.024418604651162815
OOS_2023_PLUS,PER12MF,HIGH,RESID_TA_W10,20,0,0.012680856093607584,0.041729135202397405,-0.025294064384248416,0.05116279069767442
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,20,0,0.02588983946843748,0.08096229195540913,-0.027433428195780096,0.05
OOS_2023_PLUS,PER12MF,HIGH,MCAP_W10,20,30,0.06136872619983724,0.1897856829627909,-0.01405599776239208,0.005232558139534868
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,20,30,0.020993217903778616,0.06687529292180477,-0.03251049302129039,0.024418604651162815
OOS_2023_PLUS,PER12MF,HIGH,RESID_TA_W10,20,30,0.008618647515396427,0.03069456523189354,-0.02557408325388233,0.05116279069767442
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,20,30,0.021765412856994848,0.07014496706569762,-0.02772178680315518,0.05
OOS_2023_PLUS,PER12MF,HIGH,MCAP_W10,20,60,0.06047558485216742,0.1884690339303419,-0.012165360113344348,0.005232558139534868
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,20,60,0.018911159005946754,0.061335050603473495,-0.030279362427584777,0.024418604651162815
OOS_2023_PLUS,PER12MF,HIGH,RESID_TA_W10,20,60,0.004631394663845656,0.01967854234638522,-0.023852131264366805,0.05116279069767442
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,20,60,0.017715622063743552,0.05934833863903943,-0.0260080931868526,0.05
OOS_2023_PLUS,PER12MF,LOW,MCAP_W10,10,0,0.03372510408061591,0.0007643571412183636,-0.008108357685276069,-0.004651162790697674
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,10,0,0.029496711412320797,0.02458868049247065,0.0008867309358743247,0.04883720930232556
OOS_2023_PLUS,PER12MF,LOW,RESID_TA_W10,10,0,-0.04699397262381955,-0.1406613403718242,0.0046116253197954205,0.11162790697674423
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,10,0,-0.0050714362659474155,-0.029190866969084572,0.0092362026170284,0.10930232558139542
OOS_2023_PLUS,PER12MF,LOW,MCAP_W10,10,30,0.03389438795060684,0.004407057925571722,-0.008097648161880966,-0.004651162790697674
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,10,30,0.024125117655767525,0.013207152220353624,0.0008756045705421434,0.04883720930232556
OOS_2023_PLUS,PER12MF,LOW,RESID_TA_W10,10,30,-0.057731557896735675,-0.17317072493805985,0.005126662024115269,0.11162790697674423
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,10,30,-0.01630299871370755,-0.06093999268407546,0.009194177173565188,0.10930232558139542
OOS_2023_PLUS,PER12MF,LOW,MCAP_W10,10,60,0.03405763944608209,0.008056791444447153,-0.00808694472784166,-0.004651162790697674
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,10,60,0.01886155861775496,0.0017535920034679187,0.0008644824906530735,0.04883720930232556
OOS_2023_PLUS,PER12MF,LOW,RESID_TA_W10,10,60,-0.06818991992005907,-0.20573316623852955,0.005640694296601745,0.11162790697674423
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,10,60,-0.02725117147727807,-0.0926928170365584,0.009152199779901116,0.10930232558139542
OOS_2023_PLUS,PER12MF,LOW,MCAP_W10,20,0,0.00705607363092553,0.005774083038997624,-0.007970386360255377,-0.006976744186046491
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,20,0,-0.0030725687754855624,-0.013174518388251899,-0.0036933231657059196,0.0034883720930232592
OOS_2023_PLUS,PER12MF,LOW,RESID_TA_W10,20,0,-0.037168320789585874,-0.1196166721305909,-0.0076255501590807295,0.02965116279069767
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,20,0,-0.0014328898063258322,-0.008407324911015923,-0.01756804189935679,0.02558139534883723
OOS_2023_PLUS,PER12MF,LOW,MCAP_W10,20,30,0.007685206254864463,0.007813096380469675,-0.008314487816068805,-0.006976744186046491
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,20,30,-0.003410806022220214,-0.014407608359845891,-0.004042382903139408,0.0034883720930232592
OOS_2023_PLUS,PER12MF,LOW,RESID_TA_W10,20,30,-0.03980595804312426,-0.12904789569951602,-0.011858104495005573,0.02965116279069767
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,20,30,-0.003997547980997718,-0.016259553471447363,-0.021100782547108343,0.02558139534883723
OOS_2023_PLUS,PER12MF,LOW,MCAP_W10,20,60,0.008304670487446542,0.009878237791508981,-0.00546974001607603,-0.006976744186046491
OOS_2023_PLUS,PER12MF,LOW,RAW_TA_W10,20,60,-0.003743558354287968,-0.015628834539448633,-0.0012025933847671366,0.0034883720930232592
OOS_2023_PLUS,PER12MF,LOW,RESID_TA_W10,20,60,-0.04239556773061981,-0.13848786677942826,-0.012883234076078609,0.02965116279069767
OOS_2023_PLUS,PER12MF,LOW,TURNOVER_W10,20,60,-0.006518907476486202,-0.024129954201103754,-0.02143158304439141,0.02558139534883723
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,MCAP_W10,10,0,-0.016792878236717934,-0.10231302672469,0.005116220810407746,0.025581395348837188
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,0,-0.05125021197473423,-0.22091196770453658,-0.01908156000286687,0.037209302325581395
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RESID_TA_W10,10,0,-0.06812005674041033,-0.24342873521734365,0.00784022991757205,0.025581395348837188
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,0,-0.10899152364301012,-0.37900915263795854,-0.05273685617859514,0.029069767441860517
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,MCAP_W10,10,30,-0.018359234112762746,-0.09761927327207087,0.007389816024112039,0.025581395348837188
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,30,-0.05248496902070121,-0.21516694500919753,-0.016660293501868595,0.037209302325581395
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RESID_TA_W10,10,30,-0.06759425638134209,-0.24196437555870953,0.008650679572966058,0.025581395348837188
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,30,-0.107083537444157,-0.3758726389820841,-0.05164003798351724,0.029069767441860517
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,MCAP_W10,10,60,-0.01976936968306897,-0.09331348277478613,0.00962316865925461,0.025581395348837188
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,10,60,-0.053529184420291864,-0.2095919501540473,-0.014684875006470532,0.037209302325581395
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RESID_TA_W10,10,60,-0.06699330712926677,-0.24077173993155243,0.009018760627757416,0.025581395348837188
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,10,60,-0.10514202290378538,-0.3729627007499985,-0.050947882995158844,0.029069767441860517
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,MCAP_W10,20,0,0.022384999526730454,0.03670770426662595,0.0008114505211969103,0.012209302325581373
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,0,0.007120850698710823,-0.07477098559108897,0.002259794404467219,0.013953488372092981
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RESID_TA_W10,20,0,0.0187432309246518,-0.03152521693971466,-0.031783534918120915,-0.0011627906976744429
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,0,0.019958436775104893,-0.03596252308786818,-0.037484490938103354,0.0023255813953488857
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,MCAP_W10,20,30,0.020468456377205513,0.04172458691501113,0.0009389226026946806,0.012209302325581373
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,30,0.005591816983593345,-0.05988104276746009,0.00237823963728101,0.013953488372092981
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RESID_TA_W10,20,30,0.018102353364541468,-0.01337849905066224,-0.03160911110254483,-0.0011627906976744429
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,30,0.018962042125097334,-0.01716374519136754,-0.037397776081040446,0.0023255813953488857
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,MCAP_W10,20,60,0.018661914193245366,0.04645986567102811,0.0010650040317102816,0.012209302325581373
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RAW_TA_W10,20,60,0.004165897956081022,-0.04520054230308401,0.0024953300094081587,0.013953488372092981
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,RESID_TA_W10,20,60,0.01748209035364723,0.004907931408866917,-0.03143515731647328,-0.0011627906976744429
OOS_2023_PLUS,PRIVATE_FLOW,HIGH,TURNOVER_W10,20,60,0.018010594522391177,0.0016955816800021672,-0.037310336614576056,0.0023255813953488857
OOS_2023_PLUS,PRIVATE_FLOW,LOW,MCAP_W10,10,0,0.02938270882000893,0.03340249121005057,-0.04278323316575672,-0.0046511627906975495
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,10,0,0.053161936292380974,0.08050744957221445,-0.062283816617086596,-0.0011627906976744429
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RESID_TA_W10,10,0,0.004152222196439848,-0.02461266916291982,-0.04167434088742439,-0.0046511627906975495
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,10,0,-0.01041238991921456,-0.06765518045661356,-0.03239833115115043,-0.011627906976744096
OOS_2023_PLUS,PRIVATE_FLOW,LOW,MCAP_W10,10,30,0.028525879154928102,0.053599240278445426,-0.042785733253601355,-0.0046511627906975495
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,10,30,0.05099736246361464,0.1048045343222822,-0.0616638044648361,-0.0011627906976744429
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RESID_TA_W10,10,30,0.004364561282989232,-0.009499636180092308,-0.04167544801640333,-0.0046511627906975495
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,10,30,-0.009052255186891456,-0.05079766016648202,-0.03267268186580552,-0.011627906976744096
OOS_2023_PLUS,PRIVATE_FLOW,LOW,MCAP_W10,10,60,0.02768831882158418,0.07370503391065258,-0.042783654332056886,-0.0046511627906975495
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,10,60,0.04891806371638019,0.12905308874506438,-0.06151746978943062,-0.0011627906976744429
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RESID_TA_W10,10,60,0.004553996799744997,0.005413954292570633,-0.041671837701237835,-0.0046511627906975495
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,10,60,-0.00778216802130105,-0.03408911372897583,-0.03293761838390552,-0.011627906976744096
OOS_2023_PLUS,PRIVATE_FLOW,LOW,MCAP_W10,20,0,0.03088818102097668,0.1008431628541373,-0.004424592570587915,0.0081395348837211
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,20,0,0.01715322163623445,0.0427335182327655,-0.021005246458734694,0.0034883720930234396
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RESID_TA_W10,20,0,0.0004401698379090657,-0.02015374240637391,-0.025850364225584288,-0.0011627906976742208
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,20,0,0.00044505798459382184,-0.02074729666117081,-0.02436643165806618,-0.0005813953488370549
OOS_2023_PLUS,PRIVATE_FLOW,LOW,MCAP_W10,20,30,0.02902491027941001,0.10299549349360121,-0.004805107479200599,0.0081395348837211
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RAW_TA_W10,20,30,0.0162048618922479,0.050921999798577144,-0.02152636634180871,0.0034883720930234396
OOS_2023_PLUS,PRIVATE_FLOW,LOW,RESID_TA_W10,20,30,0.00047561686372588063,-0.00804881528199447,-0.026628431240239947,-0.0011627906976742208
OOS_2023_PLUS,PRIVATE_FLOW,LOW,TURNOVER_W10,20,30,0.0004206134892121849,-0.0085820832924981,-0.025255026497628008,-0.0005813953488370549
