source,destination,period,n,source_coef_discovery,baseline_mse,augmented_mse,incremental_oos_r2
PRIVATE_FLOW,MOM12_1,DISC_2016_2019,194,0.0339116960910245,0.6336047420347043,0.6331744789193299,0.0006790718042808397
PRIVATE_FLOW,MOM12_1,VAL_2020_2022,149,0.0339116960910245,1.0206922752801748,1.0265046605337815,-0.005694552015700571
PRIVATE_FLOW,MOM12_1,CONF_2023_2024,97,0.0339116960910245,0.8728576443674089,0.8695556504111372,0.0037829696257798417
PRIVATE_FLOW,MOM12_1,STRESS_2025,49,0.0339116960910245,1.651587753391029,1.6558336325658585,-0.002570786303126793
PRIVATE_FLOW,MOM12_1,STRESS_2026,29,0.0339116960910245,4.158817854049353,4.155683250129312,0.0007537247434361571
PRIVATE_FLOW,OP12_REV,DISC_2016_2019,194,0.009523586252571846,0.4579219039364728,0.45788766902171224,7.476147016827195e-05
PRIVATE_FLOW,OP12_REV,VAL_2020_2022,149,0.009523586252571846,0.6870936591299827,0.6884615205550547,-0.001990793259253998
PRIVATE_FLOW,OP12_REV,CONF_2023_2024,97,0.009523586252571846,0.6972431817853288,0.6964233992146964,0.0011757484218537506
PRIVATE_FLOW,OP12_REV,STRESS_2025,49,0.009523586252571846,0.5723921346592167,0.5719496431913701,0.0007730565132765266
PRIVATE_FLOW,OP12_REV,STRESS_2026,29,0.009523586252571846,1.5895147391934494,1.5941522708938147,-0.002917577035314922
PRIVATE_FLOW,OPFY1_REV,DISC_2016_2019,194,0.02074551217916204,0.442826437608445,0.44266419472103835,0.0003663803098180596
PRIVATE_FLOW,OPFY1_REV,VAL_2020_2022,149,0.02074551217916204,0.7945692050443424,0.8001925558418485,-0.007077232243341447
PRIVATE_FLOW,OPFY1_REV,CONF_2023_2024,97,0.02074551217916204,0.9437913771557375,0.9391974719780704,0.004867500688035098
PRIVATE_FLOW,OPFY1_REV,STRESS_2025,49,0.02074551217916204,0.8434291915231442,0.8408617171367084,0.0030440900223043243
PRIVATE_FLOW,OPFY1_REV,STRESS_2026,29,0.02074551217916204,0.6890438172974821,0.6874691384192645,0.0022853102207545106
PRIVATE_FLOW,PBR12MF,DISC_2016_2019,194,-0.061634671276671577,0.6896198122387451,0.6881952014126899,0.002065791615572188
PRIVATE_FLOW,PBR12MF,VAL_2020_2022,149,-0.061634671276671577,0.96343124195579,0.9703729881127872,-0.007205232563255004
PRIVATE_FLOW,PBR12MF,CONF_2023_2024,97,-0.061634671276671577,1.1914834089963655,1.1929016099021421,-0.0011902817068776272
PRIVATE_FLOW,PBR12MF,STRESS_2025,49,-0.061634671276671577,1.1439415535144748,1.1593190601690022,-0.01344256322124493
PRIVATE_FLOW,PBR12MF,STRESS_2026,29,-0.061634671276671577,2.2231315282547497,2.2769164826156105,-0.024193329849036882
PRIVATE_FLOW,PER12MF,DISC_2016_2019,194,-0.030586748719546232,0.6300668686566641,0.6297165487730085,0.0005560042926910924
PRIVATE_FLOW,PER12MF,VAL_2020_2022,149,-0.030586748719546232,1.0133098189299463,1.0167151893339232,-0.0033606408823443346
PRIVATE_FLOW,PER12MF,CONF_2023_2024,97,-0.030586748719546232,1.07030291869224,1.0707253058364643,-0.0003946426164478378
PRIVATE_FLOW,PER12MF,STRESS_2025,49,-0.030586748719546232,0.7910968429491804,0.7995463479894761,-0.010680746757623538
PRIVATE_FLOW,PER12MF,STRESS_2026,29,-0.030586748719546232,2.2889258431454262,2.315343745008676,-0.011541615444800257
PRIVATE_FLOW,FOREIGN_FLOW,DISC_2016_2019,194,0.11921613303580197,0.35736003957318896,0.3519966328998691,0.015008411907849628
PRIVATE_FLOW,FOREIGN_FLOW,VAL_2020_2022,149,0.11921613303580197,0.6696488022358275,0.6643472705883692,0.007916883640734507
PRIVATE_FLOW,FOREIGN_FLOW,CONF_2023_2024,97,0.11921613303580197,0.5269716092993904,0.5227439651984749,0.008022527260123424
PRIVATE_FLOW,FOREIGN_FLOW,STRESS_2025,49,0.11921613303580197,1.0470035969451579,1.0634398106521004,-0.0156983354736302
PRIVATE_FLOW,FOREIGN_FLOW,STRESS_2026,29,0.11921613303580197,1.0126794770164897,1.033494241648038,-0.020554148774567516
FOREIGN_FLOW,MOM1M,DISC_2016_2019,194,-0.06020315132915739,0.6346826370798231,0.6333903578525198,0.002036103009291468
FOREIGN_FLOW,MOM1M,VAL_2020_2022,149,-0.06020315132915739,1.2529071959306843,1.2434702761500902,0.007532018182387579
FOREIGN_FLOW,MOM1M,CONF_2023_2024,97,-0.06020315132915739,1.1500080912472355,1.1550572680926308,-0.004390557669832873
FOREIGN_FLOW,MOM1M,STRESS_2025,49,-0.06020315132915739,0.9395928310982586,0.9663793413772302,-0.02850863628627498
FOREIGN_FLOW,MOM1M,STRESS_2026,29,-0.06020315132915739,2.3097325143798573,2.313079997218068,-0.0014492945903346044
FOREIGN_FLOW,MOM12_1,DISC_2016_2019,194,-0.001661648705872397,0.6336047420347043,0.6336037379120018,1.58477775802357e-06
FOREIGN_FLOW,MOM12_1,VAL_2020_2022,149,-0.001661648705872397,1.0206922752801748,1.0206745689525787,1.7347371019549307e-05
FOREIGN_FLOW,MOM12_1,CONF_2023_2024,97,-0.001661648705872397,0.8728576443674089,0.8724278617244194,0.0004923857237921769
FOREIGN_FLOW,MOM12_1,STRESS_2025,49,-0.001661648705872397,1.651587753391029,1.651896481587172,-0.00018692812144505133
FOREIGN_FLOW,MOM12_1,STRESS_2026,29,-0.001661648705872397,4.158817854049353,4.159835675629461,-0.00024473819624404314
FOREIGN_FLOW,OP12_REV,DISC_2016_2019,194,0.011024497601830732,0.4579219039364728,0.45788267302210345,8.567162660733096e-05
FOREIGN_FLOW,OP12_REV,VAL_2020_2022,149,0.011024497601830732,0.6870936591299827,0.6860560171173276,0.0015101900575956728
FOREIGN_FLOW,OP12_REV,CONF_2023_2024,97,0.011024497601830732,0.6972431817853288,0.6975742467568001,-0.000474819948218963
FOREIGN_FLOW,OP12_REV,STRESS_2025,49,0.011024497601830732,0.5723921346592167,0.5688572043708615,0.006175714294990753
FOREIGN_FLOW,OP12_REV,STRESS_2026,29,0.011024497601830732,1.5895147391934494,1.5939366819569873,-0.0027819451147597096
FOREIGN_FLOW,OPFY1_REV,DISC_2016_2019,194,0.04408638023824425,0.442826437608445,0.4421583680518628,0.0015086487613300559
FOREIGN_FLOW,OPFY1_REV,VAL_2020_2022,149,0.04408638023824425,0.7945692050443424,0.8017577581149565,-0.009047107570967272
FOREIGN_FLOW,OPFY1_REV,CONF_2023_2024,97,0.04408638023824425,0.9437913771557375,0.9516981837653296,-0.008377705922065548
FOREIGN_FLOW,OPFY1_REV,STRESS_2025,49,0.04408638023824425,0.8434291915231442,0.843520917624636,-0.00010875376666308334
FOREIGN_FLOW,OPFY1_REV,STRESS_2026,29,0.04408638023824425,0.6890438172974821,0.7034278131960471,-0.02087529927339138
FOREIGN_FLOW,PBR12MF,DISC_2016_2019,194,-0.14345430359519834,0.6896198122387451,0.6822005926170109,0.01075842005995864
FOREIGN_FLOW,PBR12MF,VAL_2020_2022,149,-0.14345430359519834,0.96343124195579,1.0024571772337159,-0.04050723453673988
FOREIGN_FLOW,PBR12MF,CONF_2023_2024,97,-0.14345430359519834,1.1914834089963655,1.21508676988073,-0.01981006257086415
FOREIGN_FLOW,PBR12MF,STRESS_2025,49,-0.14345430359519834,1.1439415535144748,1.1016928358856444,0.03693258409840239
FOREIGN_FLOW,PBR12MF,STRESS_2026,29,-0.14345430359519834,2.2231315282547497,2.289161065045601,-0.029701138215014744
FOREIGN_FLOW,PER12MF,DISC_2016_2019,194,-0.16861941757322535,0.6300668686566641,0.6200980165362213,0.015821895446902157
FOREIGN_FLOW,PER12MF,VAL_2020_2022,149,-0.16861941757322535,1.0133098189299463,1.0442589954371637,-0.030542659243053327
FOREIGN_FLOW,PER12MF,CONF_2023_2024,97,-0.16861941757322535,1.07030291869224,1.0825626618951594,-0.011454461151894302
FOREIGN_FLOW,PER12MF,STRESS_2025,49,-0.16861941757322535,0.7910968429491804,0.7674914735519327,0.02983878599394696
FOREIGN_FLOW,PER12MF,STRESS_2026,29,-0.16861941757322535,2.2889258431454262,2.3966976844265897,-0.04708402485117835
FOREIGN_FLOW,PRIVATE_FLOW,DISC_2016_2019,194,-0.06963466128437608,0.37798021739145965,0.37618516438654315,0.0047490660154243525
FOREIGN_FLOW,PRIVATE_FLOW,VAL_2020_2022,149,-0.06963466128437608,0.6215881625882391,0.6187872306121462,0.004506089634059407
FOREIGN_FLOW,PRIVATE_FLOW,CONF_2023_2024,97,-0.06963466128437608,0.7640311168173771,0.7713331965725791,-0.009557306756849515
FOREIGN_FLOW,PRIVATE_FLOW,STRESS_2025,49,-0.06963466128437608,0.4892224496760967,0.47971563250596194,0.01943250391806217
FOREIGN_FLOW,PRIVATE_FLOW,STRESS_2026,29,-0.06963466128437608,1.4253417454208794,1.4085972328629195,0.011747717774880373
