universe,variant,top_n,weighting,cost_bps,sample,n_periods,mean_delta_net,mean_delta_excess,delta_hit_rate
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,equal,30,POST_2023,86,0.00046301524315188664,0.00046301524315188686,0.5
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,equal,30,TRAIN_2016_2022,167,-0.002279523639026848,-0.0022795236390268474,0.41317365269461076
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,equal,60,POST_2023,86,6.23727439806679e-05,6.237274398066855e-05,0.5
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,equal,60,TRAIN_2016_2022,167,-0.002712062766630399,-0.0027120627666303984,0.40718562874251496
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,equal,100,POST_2023,86,-0.000471817254914288,-0.00047181725491428675,0.5
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,equal,100,TRAIN_2016_2022,167,-0.0032887816034351336,-0.0032887816034351336,0.39520958083832336
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,rank_linear,0,POST_2023,86,0.004600897196176572,0.004600897196176571,0.5348837209302325
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,rank_linear,0,TRAIN_2016_2022,167,-0.0007819161222775123,-0.0007819161222775128,0.47305389221556887
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,rank_linear,30,POST_2023,86,0.004197521039958638,0.004197521039958638,0.5581395348837209
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,rank_linear,30,TRAIN_2016_2022,167,-0.0012692801515512262,-0.0012692801515512258,0.46706586826347307
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,rank_linear,60,POST_2023,86,0.0037941448837407045,0.003794144883740704,0.5581395348837209
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,rank_linear,60,TRAIN_2016_2022,167,-0.0017566441808249383,-0.0017566441808249383,0.46107784431137727
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,rank_linear,100,POST_2023,86,0.0032563100087834584,0.003256310008783457,0.5581395348837209
KOSPI_EX_K200,PCTL_KEEP_TOP80,10,rank_linear,100,TRAIN_2016_2022,167,-0.002406462886523224,-0.002406462886523224,0.4491017964071856
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,equal,0,POST_2023,86,0.006584518243775124,0.0065845182437751235,0.6046511627906976
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,equal,0,TRAIN_2016_2022,167,-0.0009406363624677527,-0.0009406363624677522,0.4491017964071856
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,equal,30,POST_2023,86,0.006148958735262559,0.00614895873526256,0.5930232558139535
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,equal,30,TRAIN_2016_2022,167,-0.0013328587258182507,-0.0013328587258182507,0.4431137724550898
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,equal,60,POST_2023,86,0.005713399226749994,0.005713399226749994,0.5930232558139535
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,equal,60,TRAIN_2016_2022,167,-0.0017250810891687482,-0.0017250810891687484,0.4251497005988024
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,equal,100,POST_2023,86,0.005132653215399908,0.005132653215399909,0.5930232558139535
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,equal,100,TRAIN_2016_2022,167,-0.002248044240302745,-0.002248044240302745,0.41916167664670656
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,rank_linear,0,POST_2023,86,0.0049434194680020305,0.0049434194680020305,0.6162790697674418
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,rank_linear,0,TRAIN_2016_2022,167,-0.0007717830201697174,-0.0007717830201697176,0.48502994011976047
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,rank_linear,30,POST_2023,86,0.00453534224053025,0.004535342240530249,0.6162790697674418
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,rank_linear,30,TRAIN_2016_2022,167,-0.0012187782630087706,-0.0012187782630087706,0.46107784431137727
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,rank_linear,60,POST_2023,86,0.004127265013058463,0.004127265013058463,0.6162790697674418
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,rank_linear,60,TRAIN_2016_2022,167,-0.0016657735058478245,-0.0016657735058478247,0.4550898203592814
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,rank_linear,100,POST_2023,86,0.0035831620430960857,0.003583162043096085,0.5930232558139535
KOSPI_EX_K200,PCTL_KEEP_TOP80,20,rank_linear,100,TRAIN_2016_2022,167,-0.0022617671629665617,-0.0022617671629665613,0.4550898203592814
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,equal,0,POST_2023,86,0.0028990021589521326,0.0028990021589521326,0.5581395348837209
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,equal,0,TRAIN_2016_2022,167,-0.00013672029811631503,-0.00013672029811631506,0.47305389221556887
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,equal,30,POST_2023,86,0.002489484432138829,0.002489484432138829,0.5465116279069767
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,equal,30,TRAIN_2016_2022,167,-0.0005056318932704835,-0.0005056318932704835,0.46706586826347307
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,equal,60,POST_2023,86,0.0020799667053255258,0.0020799667053255258,0.5348837209302325
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,equal,60,TRAIN_2016_2022,167,-0.0008745434884246522,-0.0008745434884246525,0.46706586826347307
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,equal,100,POST_2023,86,0.0015339430695744546,0.0015339430695744541,0.5348837209302325
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,equal,100,TRAIN_2016_2022,167,-0.0013664256152968774,-0.0013664256152968771,0.4550898203592814
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,rank_linear,0,POST_2023,86,0.0043465859837135,0.0043465859837135,0.5930232558139535
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,rank_linear,0,TRAIN_2016_2022,167,-0.0007243105682032826,-0.0007243105682032826,0.437125748502994
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,rank_linear,30,POST_2023,86,0.003923014397219684,0.003923014397219685,0.5930232558139535
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,rank_linear,30,TRAIN_2016_2022,167,-0.0011381067247611739,-0.0011381067247611739,0.437125748502994
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,rank_linear,60,POST_2023,86,0.003499442810725868,0.003499442810725868,0.5697674418604651
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,rank_linear,60,TRAIN_2016_2022,167,-0.0015519028813190652,-0.0015519028813190652,0.4251497005988024
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,rank_linear,100,POST_2023,86,0.002934680695400781,0.002934680695400782,0.5581395348837209
KOSPI_EX_K200,PCTL_KEEP_TOP80,30,rank_linear,100,TRAIN_2016_2022,167,-0.0021036310900629206,-0.0021036310900629206,0.41317365269461076
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,equal,0,POST_2023,86,0.002643634994845127,0.002643634994845128,0.4418604651162791
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,equal,0,TRAIN_2016_2022,167,-0.001350003680645929,-0.0013500036806459292,0.4251497005988024
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,equal,30,POST_2023,86,0.0023600979334315857,0.002360097933431586,0.4883720930232558
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,equal,30,TRAIN_2016_2022,167,-0.0016314757643518928,-0.0016314757643518928,0.4311377245508982
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,equal,60,POST_2023,86,0.0020765608720180444,0.002076560872018045,0.4883720930232558
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,equal,60,TRAIN_2016_2022,167,-0.0019129478480578556,-0.0019129478480578556,0.4251497005988024
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,equal,100,POST_2023,86,0.0016985114567999878,0.0016985114567999887,0.4883720930232558
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,equal,100,TRAIN_2016_2022,167,-0.002288243959665806,-0.0022882439596658066,0.4251497005988024
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,rank_linear,0,POST_2023,86,0.006192061896032758,0.006192061896032756,0.5232558139534884
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,rank_linear,0,TRAIN_2016_2022,167,-4.2126974248673946e-05,-4.2126974248673864e-05,0.46706586826347307
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,rank_linear,30,POST_2023,86,0.0059268575332747046,0.005926857533274706,0.5581395348837209
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,rank_linear,30,TRAIN_2016_2022,167,-0.00040938622201794106,-0.0004093862220179408,0.46706586826347307
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,rank_linear,60,POST_2023,86,0.005661653170516652,0.005661653170516652,0.5581395348837209
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,rank_linear,60,TRAIN_2016_2022,167,-0.0007766454697872076,-0.0007766454697872075,0.46107784431137727
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,rank_linear,100,POST_2023,86,0.005308047353505915,0.005308047353505915,0.5581395348837209
KOSPI_EX_K200,PCTL_KEEP_TOP90,10,rank_linear,100,TRAIN_2016_2022,167,-0.001266324466812897,-0.0012663244668128975,0.4550898203592814
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,equal,0,POST_2023,86,0.005986856459554769,0.005986856459554768,0.5930232558139535
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,equal,0,TRAIN_2016_2022,167,-0.00011430994233383902,-0.00011430994233383891,0.47305389221556887
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,equal,30,POST_2023,86,0.005736435368819631,0.005736435368819632,0.5930232558139535
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,equal,30,TRAIN_2016_2022,167,-0.0003542794524113408,-0.00035427945241134074,0.47305389221556887
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,equal,60,POST_2023,86,0.0054860142780844955,0.0054860142780844955,0.5813953488372093
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,equal,60,TRAIN_2016_2022,167,-0.0005942489624888408,-0.0005942489624888409,0.46706586826347307
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,equal,100,POST_2023,86,0.005152119490437646,0.005152119490437646,0.5581395348837209
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,equal,100,TRAIN_2016_2022,167,-0.0009142083092588421,-0.0009142083092588424,0.4431137724550898
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,rank_linear,0,POST_2023,86,0.0048394664191208055,0.004839466419120806,0.6162790697674418
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,rank_linear,0,TRAIN_2016_2022,167,-0.00015384782862381733,-0.00015384782862381722,0.5029940119760479
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,rank_linear,30,POST_2023,86,0.004583694181956394,0.004583694181956394,0.6162790697674418
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,rank_linear,30,TRAIN_2016_2022,167,-0.0004578901079342863,-0.00045789010793428664,0.49101796407185627
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,rank_linear,60,POST_2023,86,0.004327921944791978,0.0043279219447919775,0.6162790697674418
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,rank_linear,60,TRAIN_2016_2022,167,-0.000761932387244757,-0.000761932387244757,0.47904191616766467
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,rank_linear,100,POST_2023,86,0.003986892295239426,0.003986892295239427,0.6046511627906976
KOSPI_EX_K200,PCTL_KEEP_TOP90,20,rank_linear,100,TRAIN_2016_2022,167,-0.0011673220929920493,-0.0011673220929920493,0.48502994011976047
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,equal,0,POST_2023,86,0.0030697467702785392,0.0030697467702785392,0.5930232558139535
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,equal,0,TRAIN_2016_2022,167,0.00010519146912789982,0.00010519146912789956,0.46706586826347307
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,equal,30,POST_2023,86,0.002800244771200108,0.002800244771200108,0.5930232558139535
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,equal,30,TRAIN_2016_2022,167,-0.00013404084965800263,-0.00013404084965800255,0.4550898203592814
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,equal,60,POST_2023,86,0.0025307427721216772,0.002530742772121677,0.5697674418604651
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,equal,60,TRAIN_2016_2022,167,-0.0003732731684439049,-0.00037327316844390507,0.4431137724550898
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,equal,100,POST_2023,86,0.002171406773350437,0.0021714067733504365,0.5465116279069767
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,equal,100,TRAIN_2016_2022,167,-0.0006922495934917751,-0.0006922495934917752,0.437125748502994
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,rank_linear,0,POST_2023,86,0.004578758850790566,0.004578758850790566,0.6511627906976745
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,rank_linear,0,TRAIN_2016_2022,167,-0.0003811192629557059,-0.0003811192629557059,0.4550898203592814
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,rank_linear,30,POST_2023,86,0.004313163387589617,0.004313163387589617,0.627906976744186
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,rank_linear,30,TRAIN_2016_2022,167,-0.0006473255388536178,-0.000647325538853618,0.4491017964071856
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,rank_linear,60,POST_2023,86,0.004047567924388667,0.004047567924388667,0.6046511627906976
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,rank_linear,60,TRAIN_2016_2022,167,-0.0009135318147515295,-0.0009135318147515296,0.437125748502994
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,rank_linear,100,POST_2023,86,0.0036934406401207356,0.0036934406401207356,0.5930232558139535
KOSPI_EX_K200,PCTL_KEEP_TOP90,30,rank_linear,100,TRAIN_2016_2022,167,-0.0012684735159487455,-0.0012684735159487457,0.437125748502994
KOSPI_KOSDAQ,ABS_M10,10,equal,0,POST_2023,86,0.00973972503703245,0.009739725037032448,0.5232558139534884
KOSPI_KOSDAQ,ABS_M10,10,equal,0,TRAIN_2016_2022,167,0.0015435637908053103,0.0015435637908053094,0.46107784431137727
KOSPI_KOSDAQ,ABS_M10,10,equal,30,POST_2023,86,0.009290631452139212,0.009290631452139212,0.5465116279069767
KOSPI_KOSDAQ,ABS_M10,10,equal,30,TRAIN_2016_2022,167,0.0010656959836348651,0.0010656959836348651,0.46706586826347307
KOSPI_KOSDAQ,ABS_M10,10,equal,60,POST_2023,86,0.008841537867245975,0.008841537867245976,0.5348837209302325
KOSPI_KOSDAQ,ABS_M10,10,equal,60,TRAIN_2016_2022,167,0.0005878281764644198,0.0005878281764644194,0.46706586826347307
KOSPI_KOSDAQ,ABS_M10,10,equal,100,POST_2023,86,0.008242746420721661,0.008242746420721661,0.5232558139534884
KOSPI_KOSDAQ,ABS_M10,10,equal,100,TRAIN_2016_2022,167,-4.932889976283976e-05,-4.932889976283976e-05,0.4491017964071856
KOSPI_KOSDAQ,ABS_M10,10,rank_linear,0,POST_2023,86,0.00799830325174288,0.00799830325174288,0.5348837209302325
KOSPI_KOSDAQ,ABS_M10,10,rank_linear,0,TRAIN_2016_2022,167,0.0009241566101254728,0.0009241566101254723,0.46706586826347307
KOSPI_KOSDAQ,ABS_M10,10,rank_linear,30,POST_2023,86,0.007491027035927339,0.007491027035927339,0.5581395348837209
KOSPI_KOSDAQ,ABS_M10,10,rank_linear,30,TRAIN_2016_2022,167,0.00044557738493894753,0.0004455773849389475,0.49700598802395207
KOSPI_KOSDAQ,ABS_M10,10,rank_linear,60,POST_2023,86,0.006983750820111799,0.006983750820111799,0.5581395348837209
KOSPI_KOSDAQ,ABS_M10,10,rank_linear,60,TRAIN_2016_2022,167,-3.300184024757709e-05,-3.300184024757742e-05,0.46706586826347307
KOSPI_KOSDAQ,ABS_M10,10,rank_linear,100,POST_2023,86,0.006307382532357747,0.006307382532357747,0.5581395348837209
KOSPI_KOSDAQ,ABS_M10,10,rank_linear,100,TRAIN_2016_2022,167,-0.0006711074738296116,-0.0006711074738296116,0.4431137724550898
KOSPI_KOSDAQ,ABS_M10,20,equal,0,POST_2023,86,0.006945597090285175,0.006945597090285175,0.5
KOSPI_KOSDAQ,ABS_M10,20,equal,0,TRAIN_2016_2022,167,0.000721453518132082,0.0007214535181320821,0.5209580838323353
KOSPI_KOSDAQ,ABS_M10,20,equal,30,POST_2023,86,0.0065335626417785675,0.0065335626417785675,0.5
KOSPI_KOSDAQ,ABS_M10,20,equal,30,TRAIN_2016_2022,167,0.00024081442898440272,0.00024081442898440318,0.5089820359281437
KOSPI_KOSDAQ,ABS_M10,20,equal,60,POST_2023,86,0.006121528193271959,0.006121528193271959,0.5
KOSPI_KOSDAQ,ABS_M10,20,equal,60,TRAIN_2016_2022,167,-0.00023982466016327517,-0.00023982466016327493,0.5029940119760479
KOSPI_KOSDAQ,ABS_M10,20,equal,100,POST_2023,86,0.005572148928596484,0.005572148928596484,0.5
KOSPI_KOSDAQ,ABS_M10,20,equal,100,TRAIN_2016_2022,167,-0.0008806767790268462,-0.0008806767790268462,0.49101796407185627
KOSPI_KOSDAQ,ABS_M10,20,rank_linear,0,POST_2023,86,0.007976139877642707,0.007976139877642707,0.5697674418604651
KOSPI_KOSDAQ,ABS_M10,20,rank_linear,0,TRAIN_2016_2022,167,0.0012932748268206342,0.0012932748268206346,0.5209580838323353
KOSPI_KOSDAQ,ABS_M10,20,rank_linear,30,POST_2023,86,0.007525375185921602,0.007525375185921601,0.5465116279069767
KOSPI_KOSDAQ,ABS_M10,20,rank_linear,30,TRAIN_2016_2022,167,0.0007989423405665026,0.0007989423405665027,0.5149700598802395
KOSPI_KOSDAQ,ABS_M10,20,rank_linear,60,POST_2023,86,0.007074610494200498,0.007074610494200498,0.5348837209302325
KOSPI_KOSDAQ,ABS_M10,20,rank_linear,60,TRAIN_2016_2022,167,0.0003046098543123716,0.00030460985431237167,0.5149700598802395
KOSPI_KOSDAQ,ABS_M10,20,rank_linear,100,POST_2023,86,0.006473590905239027,0.0064735909052390265,0.5116279069767442
KOSPI_KOSDAQ,ABS_M10,20,rank_linear,100,TRAIN_2016_2022,167,-0.00035450012735980353,-0.00035450012735980337,0.5029940119760479
KOSPI_KOSDAQ,ABS_M10,30,equal,0,POST_2023,86,0.0038305044967618567,0.0038305044967618567,0.5116279069767442
KOSPI_KOSDAQ,ABS_M10,30,equal,0,TRAIN_2016_2022,167,-0.0008427548148378025,-0.0008427548148378025,0.5149700598802395
KOSPI_KOSDAQ,ABS_M10,30,equal,30,POST_2023,86,0.0034055737081690545,0.0034055737081690545,0.5116279069767442
KOSPI_KOSDAQ,ABS_M10,30,equal,30,TRAIN_2016_2022,167,-0.0012696294017520836,-0.0012696294017520836,0.49700598802395207
KOSPI_KOSDAQ,ABS_M10,30,equal,60,POST_2023,86,0.002980642919576254,0.002980642919576254,0.5116279069767442
KOSPI_KOSDAQ,ABS_M10,30,equal,60,TRAIN_2016_2022,167,-0.0016965039886663645,-0.0016965039886663643,0.49101796407185627
KOSPI_KOSDAQ,ABS_M10,30,equal,100,POST_2023,86,0.0024140685347858507,0.002414068534785851,0.5
KOSPI_KOSDAQ,ABS_M10,30,equal,100,TRAIN_2016_2022,167,-0.0022656701045520723,-0.002265670104552072,0.49101796407185627
KOSPI_KOSDAQ,ABS_M10,30,rank_linear,0,POST_2023,86,0.006757241947643002,0.006757241947643002,0.5930232558139535
KOSPI_KOSDAQ,ABS_M10,30,rank_linear,0,TRAIN_2016_2022,167,0.00040572789262858627,0.0004057278926285861,0.5149700598802395
KOSPI_KOSDAQ,ABS_M10,30,rank_linear,30,POST_2023,86,0.006328974562827778,0.006328974562827777,0.5813953488372093
KOSPI_KOSDAQ,ABS_M10,30,rank_linear,30,TRAIN_2016_2022,167,-6.544794052994372e-05,-6.544794052994405e-05,0.5029940119760479
KOSPI_KOSDAQ,ABS_M10,30,rank_linear,60,POST_2023,86,0.005900707178012554,0.005900707178012554,0.5697674418604651
KOSPI_KOSDAQ,ABS_M10,30,rank_linear,60,TRAIN_2016_2022,167,-0.0005366237736884741,-0.0005366237736884741,0.49101796407185627
KOSPI_KOSDAQ,ABS_M10,30,rank_linear,100,POST_2023,86,0.005329683998258923,0.0053296839982589226,0.5581395348837209
KOSPI_KOSDAQ,ABS_M10,30,rank_linear,100,TRAIN_2016_2022,167,-0.0011648582178998468,-0.0011648582178998466,0.47305389221556887
KOSPI_KOSDAQ,ABS_M5,10,equal,0,POST_2023,86,0.016418939792999864,0.01641893979299986,0.5348837209302325
KOSPI_KOSDAQ,ABS_M5,10,equal,0,TRAIN_2016_2022,167,0.006854769714462236,0.006854769714462235,0.5508982035928144
KOSPI_KOSDAQ,ABS_M5,10,equal,30,POST_2023,86,0.015909814455659373,0.015909814455659373,0.5348837209302325
KOSPI_KOSDAQ,ABS_M5,10,equal,30,TRAIN_2016_2022,167,0.006206758114087777,0.006206758114087777,0.5508982035928144
KOSPI_KOSDAQ,ABS_M5,10,equal,60,POST_2023,86,0.015400689118318881,0.015400689118318881,0.5232558139534884
KOSPI_KOSDAQ,ABS_M5,10,equal,60,TRAIN_2016_2022,167,0.005558746513713317,0.005558746513713317,0.5329341317365269
KOSPI_KOSDAQ,ABS_M5,10,equal,100,POST_2023,86,0.01472185533519823,0.01472185533519823,0.5
KOSPI_KOSDAQ,ABS_M5,10,equal,100,TRAIN_2016_2022,167,0.0046947310465473725,0.004694731046547373,0.5209580838323353
KOSPI_KOSDAQ,ABS_M5,10,rank_linear,0,POST_2023,86,0.013705321226891746,0.013705321226891746,0.5581395348837209
KOSPI_KOSDAQ,ABS_M5,10,rank_linear,0,TRAIN_2016_2022,167,0.0035606312247572418,0.0035606312247572418,0.5329341317365269
KOSPI_KOSDAQ,ABS_M5,10,rank_linear,30,POST_2023,86,0.01313490512272594,0.013134905122725938,0.5581395348837209
KOSPI_KOSDAQ,ABS_M5,10,rank_linear,30,TRAIN_2016_2022,167,0.002901426931943415,0.0029014269319434147,0.5149700598802395
KOSPI_KOSDAQ,ABS_M5,10,rank_linear,60,POST_2023,86,0.01256448901856013,0.01256448901856013,0.5581395348837209
KOSPI_KOSDAQ,ABS_M5,10,rank_linear,60,TRAIN_2016_2022,167,0.0022422226391295894,0.0022422226391295894,0.49700598802395207
KOSPI_KOSDAQ,ABS_M5,10,rank_linear,100,POST_2023,86,0.01180393421300572,0.01180393421300572,0.5232558139534884
KOSPI_KOSDAQ,ABS_M5,10,rank_linear,100,TRAIN_2016_2022,167,0.0013632835820444878,0.0013632835820444878,0.47904191616766467
KOSPI_KOSDAQ,ABS_M5,20,equal,0,POST_2023,86,0.01257466319177925,0.01257466319177925,0.5930232558139535
KOSPI_KOSDAQ,ABS_M5,20,equal,0,TRAIN_2016_2022,167,0.0018620293842514606,0.0018620293842514606,0.5089820359281437
KOSPI_KOSDAQ,ABS_M5,20,equal,30,POST_2023,86,0.012057709963702716,0.012057709963702713,0.5930232558139535
KOSPI_KOSDAQ,ABS_M5,20,equal,30,TRAIN_2016_2022,167,0.0012171853118977333,0.0012171853118977337,0.48502994011976047
KOSPI_KOSDAQ,ABS_M5,20,equal,60,POST_2023,86,0.011540756735626176,0.011540756735626176,0.5930232558139535
KOSPI_KOSDAQ,ABS_M5,20,equal,60,TRAIN_2016_2022,167,0.0005723412395440067,0.0005723412395440065,0.48502994011976047
KOSPI_KOSDAQ,ABS_M5,20,equal,100,POST_2023,86,0.010851485764857461,0.010851485764857461,0.5930232558139535
KOSPI_KOSDAQ,ABS_M5,20,equal,100,TRAIN_2016_2022,167,-0.0002874508569276287,-0.0002874508569276285,0.47305389221556887
KOSPI_KOSDAQ,ABS_M5,20,rank_linear,0,POST_2023,86,0.014019405407569087,0.014019405407569085,0.5697674418604651
KOSPI_KOSDAQ,ABS_M5,20,rank_linear,0,TRAIN_2016_2022,167,0.003814370504871001,0.003814370504871001,0.5688622754491018
KOSPI_KOSDAQ,ABS_M5,20,rank_linear,30,POST_2023,86,0.013463771338419455,0.013463771338419455,0.5581395348837209
KOSPI_KOSDAQ,ABS_M5,20,rank_linear,30,TRAIN_2016_2022,167,0.0031431830531920223,0.0031431830531920223,0.562874251497006
KOSPI_KOSDAQ,ABS_M5,20,rank_linear,60,POST_2023,86,0.012908137269269824,0.012908137269269822,0.5581395348837209
KOSPI_KOSDAQ,ABS_M5,20,rank_linear,60,TRAIN_2016_2022,167,0.002471995601513044,0.002471995601513044,0.5568862275449101
KOSPI_KOSDAQ,ABS_M5,20,rank_linear,100,POST_2023,86,0.012167291843736978,0.012167291843736978,0.5465116279069767
KOSPI_KOSDAQ,ABS_M5,20,rank_linear,100,TRAIN_2016_2022,167,0.0015770789992744039,0.0015770789992744039,0.5568862275449101
KOSPI_KOSDAQ,ABS_M5,30,equal,0,POST_2023,86,0.010472696367967054,0.010472696367967056,0.627906976744186
KOSPI_KOSDAQ,ABS_M5,30,equal,0,TRAIN_2016_2022,167,0.0015727475896495661,0.0015727475896495661,0.5149700598802395
KOSPI_KOSDAQ,ABS_M5,30,equal,30,POST_2023,86,0.009934735943244576,0.009934735943244576,0.6162790697674418
KOSPI_KOSDAQ,ABS_M5,30,equal,30,TRAIN_2016_2022,167,0.0009534946127604689,0.0009534946127604695,0.5149700598802395
KOSPI_KOSDAQ,ABS_M5,30,equal,60,POST_2023,86,0.0093967755185221,0.0093967755185221,0.6162790697674418
KOSPI_KOSDAQ,ABS_M5,30,equal,60,TRAIN_2016_2022,167,0.0003342416358713734,0.00033424163587137334,0.5149700598802395
KOSPI_KOSDAQ,ABS_M5,30,equal,100,POST_2023,86,0.008679494952225461,0.00867949495222546,0.6046511627906976
KOSPI_KOSDAQ,ABS_M5,30,equal,100,TRAIN_2016_2022,167,-0.0004914289999807553,-0.000491428999980755,0.49101796407185627
KOSPI_KOSDAQ,ABS_M5,30,rank_linear,0,POST_2023,86,0.011697836934320412,0.011697836934320412,0.6511627906976745
KOSPI_KOSDAQ,ABS_M5,30,rank_linear,0,TRAIN_2016_2022,167,0.0025360624115488444,0.002536062411548845,0.592814371257485
KOSPI_KOSDAQ,ABS_M5,30,rank_linear,30,POST_2023,86,0.0111575131367258,0.011157513136725798,0.627906976744186
KOSPI_KOSDAQ,ABS_M5,30,rank_linear,30,TRAIN_2016_2022,167,0.0018884330113593966,0.0018884330113593968,0.5808383233532934
KOSPI_KOSDAQ,ABS_M5,30,rank_linear,60,POST_2023,86,0.010617189339131188,0.010617189339131188,0.627906976744186
KOSPI_KOSDAQ,ABS_M5,30,rank_linear,60,TRAIN_2016_2022,167,0.0012408036111699482,0.0012408036111699486,0.5508982035928144
KOSPI_KOSDAQ,ABS_M5,30,rank_linear,100,POST_2023,86,0.009896757609005042,0.00989675760900504,0.627906976744186
KOSPI_KOSDAQ,ABS_M5,30,rank_linear,100,TRAIN_2016_2022,167,0.0003772977442506842,0.00037729774425068454,0.5508982035928144
KOSPI_KOSDAQ,ABS_P0,10,equal,0,POST_2023,86,0.018758454038801223,0.018758454038801223,0.5813953488372093
KOSPI_KOSDAQ,ABS_P0,10,equal,0,TRAIN_2016_2022,167,0.009524434957346088,0.009524434957346088,0.5688622754491018
KOSPI_KOSDAQ,ABS_P0,10,equal,30,POST_2023,86,0.018132062495369416,0.018132062495369416,0.5813953488372093
KOSPI_KOSDAQ,ABS_P0,10,equal,30,TRAIN_2016_2022,167,0.008700203791767433,0.008700203791767433,0.562874251497006
