date,universe,eval_year,persist_score,crash_score,train_p33,train_p67,train_c67,persist_action,capped_action,cap_triggered,persist_only_gross,persist_only_w_MOM1M,persist_only_w_MOM12_1,persist_only_w_OP12_REV,persist_only_w_OPFY1_REV,persist_only_w_PBR12MF,persist_only_w_PER12MF,persist_only_w_PRIVATE_FLOW,persist_only_w_FOREIGN_FLOW,crash_cap_gross,crash_cap_w_MOM1M,crash_cap_w_MOM12_1,crash_cap_w_OP12_REV,crash_cap_w_OPFY1_REV,crash_cap_w_PBR12MF,crash_cap_w_PER12MF,crash_cap_w_PRIVATE_FLOW,crash_cap_w_FOREIGN_FLOW,ew8_gross,ew8_w_MOM1M,ew8_w_MOM12_1,ew8_w_OP12_REV,ew8_w_OPFY1_REV,ew8_w_PBR12MF,ew8_w_PER12MF,ew8_w_PRIVATE_FLOW,ew8_w_FOREIGN_FLOW,top2_gross,top2_w_MOM1M,top2_w_MOM12_1,top2_w_OP12_REV,top2_w_OPFY1_REV,top2_w_PBR12MF,top2_w_PER12MF,top2_w_PRIVATE_FLOW,top2_w_FOREIGN_FLOW,cost_bps,crash_cap_turnover,crash_cap_ret,persist_only_turnover,persist_only_ret,ew8_turnover,ew8_ret,top2_turnover,top2_ret
2020-09-22,KOSPI_KOSDAQ_ALL,2020,-0.5459729520524862,-0.056227407830721686,-0.2203968032012948,0.21238364414800967,0.3369368289187344,BOTTOM2,BOTTOM2,False,0.03871465509527375,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.03871465509527375,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0377110125461016,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.11404216427237206,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,10,1.0,0.03771465509527375,1.0,0.03771465509527375,0.0,0.0377110125461016,1.0,0.11304216427237206
2020-10-26,KOSPI_KOSDAQ_ALL,2020,-0.8978877601388094,2.83103929113989,-0.2203968032012948,0.21238364414800967,0.3369368289187344,BOTTOM2,BOTTOM2,False,-0.014124976385092601,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.014124976385092601,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.017462624588991636,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.039108930510305,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,1.0,-0.015124976385092602,1.0,-0.015124976385092602,0.0,-0.017462624588991636,0.5,-0.039608930510305
2020-11-23,KOSPI_KOSDAQ_ALL,2020,-0.5663947571804697,-0.3246365288888755,-0.2203968032012948,0.21238364414800967,0.3369368289187344,BOTTOM2,BOTTOM2,False,-0.0012810453262089485,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.0012810453262089485,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.009414093990496987,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.041107371451399,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,10,1.0,-0.0022810453262089485,1.0,-0.0022810453262089485,0.0,-0.009414093990496987,1.0,-0.042107371451399
2020-12-21,KOSPI_KOSDAQ_ALL,2020,-0.657428449711683,-0.13297065290544177,-0.2203968032012948,0.21238364414800967,0.3369368289187344,BOTTOM2,BOTTOM2,False,0.039310542745704946,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.039310542745704946,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.028902064636752208,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.05372513450808885,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10,0.5,0.038810542745704946,0.5,0.038810542745704946,0.0,0.028902064636752208,1.0,0.05272513450808885
2021-01-21,KOSPI_KOSDAQ_ALL,2021,0.03449522228680291,1.040877122207945,-0.19040475946544613,0.16358021143208298,0.20153142453588604,EW8,EW8,False,0.02205206485970943,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02205206485970943,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02205206485970943,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0188241416082203,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,10,0.75,0.021302064859709428,0.75,0.021302064859709428,0.0,0.02205206485970943,0.5,0.0183241416082203
2021-02-22,KOSPI_KOSDAQ_ALL,2021,0.10035220506503377,1.2178123988779463,-0.19040475946544613,0.16358021143208298,0.20153142453588604,EW8,EW8,False,0.016291558820970314,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.016291558820970314,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.016291558820970314,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.06715535820791566,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.0,0.016291558820970314,0.0,0.016291558820970314,0.0,0.016291558820970314,1.0,0.06615535820791565
2021-03-23,KOSPI_KOSDAQ_ALL,2021,0.37866238984715767,0.2794057705580922,-0.19040475946544613,0.16358021143208298,0.20153142453588604,TOP2,EW8,True,0.0019974940994928,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.02505132570660715,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02505132570660715,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0019974940994928,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.0,0.02505132570660715,0.75,0.0012474940994928,0.0,0.02505132570660715,0.0,0.0019974940994928
2021-04-20,KOSPI_KOSDAQ_ALL,2021,-0.4066635181661438,-0.23686095899464552,-0.19040475946544613,0.16358021143208298,0.20153142453588604,BOTTOM2,BOTTOM2,False,0.025929060371252702,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.025929060371252702,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.03818701090629121,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0007693415892801488,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,10,0.75,0.025179060371252702,0.5,0.025429060371252702,0.0,0.03818701090629121,1.0,-0.0017693415892801488
2021-05-20,KOSPI_KOSDAQ_ALL,2021,-0.0909707327057204,0.9977606100428513,-0.19040475946544613,0.16358021143208298,0.20153142453588604,EW8,EW8,False,-0.011106430221711374,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.011106430221711374,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.011106430221711374,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01487019242106595,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.75,-0.011856430221711374,0.75,-0.011856430221711374,0.0,-0.011106430221711374,1.0,-0.01587019242106595
2021-06-17,KOSPI_KOSDAQ_ALL,2021,-0.16649234244493005,-0.8554639225785546,-0.19040475946544613,0.16358021143208298,0.20153142453588604,EW8,EW8,False,-0.011451635042833188,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.011451635042833188,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.011451635042833188,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008209561582206499,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,10,0.0,-0.011451635042833188,0.0,-0.011451635042833188,0.0,-0.011451635042833188,1.0,0.007209561582206499
2021-07-15,KOSPI_KOSDAQ_ALL,2021,-0.3964708066361199,-0.5406777726205679,-0.19040475946544613,0.16358021143208298,0.20153142453588604,BOTTOM2,BOTTOM2,False,-0.0326918659469059,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0326918659469059,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.008575691146998925,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.012293098821829301,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,10,0.75,-0.0334418659469059,0.75,-0.0334418659469059,0.0,-0.008575691146998925,0.0,-0.012293098821829301
2021-08-12,KOSPI_KOSDAQ_ALL,2021,0.05306490869291501,-0.3868832756345911,-0.19040475946544613,0.16358021143208298,0.20153142453588604,EW8,EW8,False,0.02727310527254614,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02727310527254614,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02727310527254614,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01146318201965285,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10,0.75,0.02652310527254614,0.75,0.02652310527254614,0.0,0.02727310527254614,0.5,0.010963182019652849
2021-09-10,KOSPI_KOSDAQ_ALL,2021,0.09440915717084322,-1.2453898148619342,-0.19040475946544613,0.16358021143208298,0.20153142453588604,EW8,EW8,False,0.002771976410344738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.002771976410344738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.002771976410344738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.014297195439298499,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.0,0.002771976410344738,0.0,0.002771976410344738,0.0,0.002771976410344738,1.0,-0.0152971954392985
2021-10-15,KOSPI_KOSDAQ_ALL,2021,-0.08930202611501438,-0.8004867548993455,-0.19040475946544613,0.16358021143208298,0.20153142453588604,EW8,EW8,False,-0.004845075586464964,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004845075586464964,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004845075586464964,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.019201359220000748,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,10,0.0,-0.004845075586464964,0.0,-0.004845075586464964,0.0,-0.004845075586464964,1.0,0.018201359220000747
2021-11-12,KOSPI_KOSDAQ_ALL,2021,-0.31291841351030303,0.6804871113399232,-0.19040475946544613,0.16358021143208298,0.20153142453588604,BOTTOM2,BOTTOM2,False,-0.014814543606507202,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.014814543606507202,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.006815496663196924,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-7.92337227258997e-05,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10,0.75,-0.015564543606507202,0.75,-0.015564543606507202,0.0,-0.006815496663196924,0.5,-0.0005792337227258997
2021-12-10,KOSPI_KOSDAQ_ALL,2021,-0.06164418179316129,-0.35670819508821955,-0.19040475946544613,0.16358021143208298,0.20153142453588604,EW8,EW8,False,0.0069558479026942234,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0069558479026942234,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0069558479026942234,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.03193245180683985,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,10,0.75,0.006205847902694224,0.75,0.006205847902694224,0.0,0.0069558479026942234,0.5,-0.03243245180683985
2022-01-10,KOSPI_KOSDAQ_ALL,2022,-0.9355529244546766,1.0550522656049008,-0.16372315155736775,0.18289463397958833,0.18565416197541726,BOTTOM2,BOTTOM2,False,-0.019412295255691152,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.019412295255691152,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.016810101568951998,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0716901238889559,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.75,-0.020162295255691152,0.75,-0.020162295255691152,0.0,0.016810101568951998,1.0,0.0706901238889559
2022-02-10,KOSPI_KOSDAQ_ALL,2022,0.1805389400179401,0.640334762225402,-0.16372315155736775,0.18289463397958833,0.18565416197541726,EW8,EW8,False,0.006621949660517176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006621949660517176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006621949660517176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.026391192226323402,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.75,0.005871949660517176,0.75,0.005871949660517176,0.0,0.006621949660517176,0.0,0.026391192226323402
2022-03-14,KOSPI_KOSDAQ_ALL,2022,0.27252199353883555,-0.47461867684459125,-0.16372315155736775,0.18289463397958833,0.18565416197541726,TOP2,TOP2,False,-0.06359289188521836,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.06359289188521836,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.001904054532827151,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06359289188521836,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10,0.75,-0.06434289188521836,0.75,-0.06434289188521836,0.0,-0.001904054532827151,0.5,-0.06409289188521836
2022-04-11,KOSPI_KOSDAQ_ALL,2022,-0.6108198910312789,0.6304522606515062,-0.16372315155736775,0.18289463397958833,0.18565416197541726,BOTTOM2,BOTTOM2,False,0.0760698018795736,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0760698018795736,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.03422598347586111,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.021150186754703898,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,10,0.0,0.0760698018795736,0.0,0.0760698018795736,0.0,0.03422598347586111,1.0,0.020150186754703897
2022-05-10,KOSPI_KOSDAQ_ALL,2022,-0.04765635023088667,0.022699673595706387,-0.16372315155736775,0.18289463397958833,0.18565416197541726,EW8,EW8,False,-0.0032847204304951505,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0032847204304951505,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0032847204304951505,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0008487207659965,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.75,-0.00403472043049515,0.75,-0.00403472043049515,0.0,-0.0032847204304951505,1.0,-0.0018487207659965
2022-06-09,KOSPI_KOSDAQ_ALL,2022,0.5125606408379253,-0.9845037968911358,-0.16372315155736775,0.18289463397958833,0.18565416197541726,TOP2,TOP2,False,0.009680373712826549,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.009680373712826549,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.001284907325238062,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.009680373712826549,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,10,0.75,0.008930373712826548,0.75,0.008930373712826548,0.0,0.001284907325238062,1.0,0.00868037371282655
2022-07-07,KOSPI_KOSDAQ_ALL,2022,0.44270147722281633,-0.8003127635060513,-0.16372315155736775,0.18289463397958833,0.18565416197541726,TOP2,TOP2,False,-0.007430728846598901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.007430728846598901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.008898262262950825,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.007430728846598901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,10,1.0,-0.0084307288465989,1.0,-0.0084307288465989,0.0,-0.008898262262950825,1.0,-0.0084307288465989
2022-08-04,KOSPI_KOSDAQ_ALL,2022,0.20275438126161824,-0.24919406269172403,-0.16372315155736775,0.18289463397958833,0.18565416197541726,TOP2,TOP2,False,0.0571084861134484,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0571084861134484,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.03804412228100314,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0571084861134484,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,10,1.0,0.0561084861134484,1.0,0.0561084861134484,0.0,0.03804412228100314,1.0,0.0561084861134484
2022-09-02,KOSPI_KOSDAQ_ALL,2022,-0.11478938783427231,-0.8525879914881886,-0.16372315155736775,0.18289463397958833,0.18565416197541726,EW8,EW8,False,0.026688146584907785,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.026688146584907785,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.026688146584907785,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0496438457393525,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,10,0.75,0.025938146584907784,0.75,0.025938146584907784,0.0,0.026688146584907785,0.5,0.0491438457393525
2022-10-05,KOSPI_KOSDAQ_ALL,2022,-0.37967659993188685,-0.7074837862789366,-0.16372315155736775,0.18289463397958833,0.18565416197541726,BOTTOM2,BOTTOM2,False,0.0016737449596131997,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0016737449596131997,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.0038298665557897245,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02102762643224125,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10,0.75,0.0009237449596131997,0.75,0.0009237449596131997,0.0,-0.0038298665557897245,0.5,-0.02152762643224125
2022-11-03,KOSPI_KOSDAQ_ALL,2022,0.36956837391898284,-0.7700770776252771,-0.16372315155736775,0.18289463397958833,0.18565416197541726,TOP2,TOP2,False,-0.04448958941713585,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.04448958941713585,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.021463500994130563,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.04448958941713585,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,10,1.0,-0.04548958941713585,1.0,-0.04548958941713585,0.0,-0.021463500994130563,0.5,-0.04498958941713585
2022-12-01,KOSPI_KOSDAQ_ALL,2022,0.5667603398986077,-0.677129559993069,-0.16372315155736775,0.18289463397958833,0.18565416197541726,TOP2,TOP2,False,-0.013888852797774399,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.013888852797774399,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.014589795406980986,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.013888852797774399,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,1.0,-0.0148888527977744,1.0,-0.0148888527977744,0.0,0.014589795406980986,1.0,-0.0148888527977744
2022-12-29,KOSPI_KOSDAQ_ALL,2022,-0.26542677554462246,-0.45267081158699995,-0.16372315155736775,0.18289463397958833,0.18565416197541726,BOTTOM2,BOTTOM2,False,-0.0243036812395831,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-0.0243036812395831,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-0.015437021442303451,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01855678872942,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,10,0.5,-0.0248036812395831,0.5,-0.0248036812395831,0.0,-0.015437021442303451,1.0,-0.019556788729420002
2023-01-31,KOSPI_KOSDAQ_ALL,2023,0.3396656896960025,-0.25508825734624324,-0.1581397978700862,0.17478452402881176,0.18169890261482569,TOP2,TOP2,False,0.00092015944060955,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.00092015944060955,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,-0.0009437160576022383,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.00092015944060955,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,10,1.0,-7.984055939045005e-05,1.0,-7.984055939045005e-05,0.0,-0.0009437160576022383,1.0,-7.984055939045005e-05
2023-02-28,KOSPI_KOSDAQ_ALL,2023,-0.023967914021347365,-0.290227550265076,-0.1581397978700862,0.17478452402881176,0.18169890261482569,EW8,EW8,False,0.007808934600576458,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.007808934600576458,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.007808934600576458,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1331195279403738,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10,0.75,0.007058934600576459,0.75,0.007058934600576459,0.0,0.007808934600576458,1.0,0.1321195279403738
2023-03-29,KOSPI_KOSDAQ_ALL,2023,-0.83978239455688,3.231916923688791,-0.1581397978700862,0.17478452402881176,0.18169890261482569,BOTTOM2,BOTTOM2,False,0.0390880776784949,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0390880776784949,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.010645524247229237,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02388291471885645,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10,0.75,0.0383380776784949,0.75,0.0383380776784949,0.0,0.010645524247229237,0.0,-0.02388291471885645
2023-04-26,KOSPI_KOSDAQ_ALL,2023,-0.2783432617932677,-0.14190880221568672,-0.1581397978700862,0.17478452402881176,0.18169890261482569,BOTTOM2,BOTTOM2,False,-0.011987492918853699,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.011987492918853699,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.005660465172376899,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00644371408693675,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,10,1.0,-0.012987492918853698,1.0,-0.012987492918853698,0.0,-0.005660465172376899,1.0,-0.00744371408693675
2023-05-26,KOSPI_KOSDAQ_ALL,2023,0.34522992899407035,-1.1836603305731384,-0.1581397978700862,0.17478452402881176,0.18169890261482569,TOP2,TOP2,False,0.01917813000349365,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.01917813000349365,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.015241612919412312,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01917813000349365,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,10,1.0,0.01817813000349365,1.0,0.01817813000349365,0.0,0.015241612919412312,1.0,0.01817813000349365
2023-06-27,KOSPI_KOSDAQ_ALL,2023,-0.3291106405053074,0.16078935890132243,-0.1581397978700862,0.17478452402881176,0.18169890261482569,BOTTOM2,BOTTOM2,False,-0.05059685757203645,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.05059685757203645,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.03179468288146282,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1664931502632569,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,-0.05159685757203645,1.0,-0.05159685757203645,0.0,0.03179468288146282,1.0,0.1654931502632569
2023-07-25,KOSPI_KOSDAQ_ALL,2023,-1.2299871241197047,3.0266033302725734,-0.1581397978700862,0.17478452402881176,0.18169890261482569,BOTTOM2,BOTTOM2,False,0.061885344088581797,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.061885344088581797,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0011319151071076982,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.05874735794819555,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10,0.5,0.061385344088581796,0.5,0.061385344088581796,0.0,0.0011319151071076982,0.0,-0.05874735794819555
2023-08-23,KOSPI_KOSDAQ_ALL,2023,-0.6216592790003066,1.0078558016650658,-0.1581397978700862,0.17478452402881176,0.18169890261482569,BOTTOM2,BOTTOM2,False,-0.01263596104428355,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.01263596104428355,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.005269882182603127,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0623796063367929,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,1.0,-0.013635961044283551,1.0,-0.013635961044283551,0.0,0.005269882182603127,1.0,0.0613796063367929
2023-09-20,KOSPI_KOSDAQ_ALL,2023,-0.3780860424691626,0.27082952333204285,-0.1581397978700862,0.17478452402881176,0.18169890261482569,BOTTOM2,BOTTOM2,False,0.01051076774602765,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.01051076774602765,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.02292554130375221,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.06992274681509975,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.5,0.01001076774602765,0.5,0.01001076774602765,0.0,0.02292554130375221,0.0,0.06992274681509975
2023-10-25,KOSPI_KOSDAQ_ALL,2023,-0.4645362532368877,0.4669060363545572,-0.1581397978700862,0.17478452402881176,0.18169890261482569,BOTTOM2,BOTTOM2,False,0.003457446421207851,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.003457446421207851,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.021251450728347377,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0250771450704066,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,10,0.5,0.002957446421207851,0.5,0.002957446421207851,0.0,-0.021251450728347377,0.0,-0.0250771450704066
2023-11-22,KOSPI_KOSDAQ_ALL,2023,0.713617805051202,-0.369931146495218,-0.1581397978700862,0.17478452402881176,0.18169890261482569,TOP2,TOP2,False,-0.0018182009353100497,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.0018182009353100497,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.010945925077654836,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0018182009353100497,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,10,0.5,-0.0023182009353100498,0.5,-0.0023182009353100498,0.0,-0.010945925077654836,1.0,-0.0028182009353100498
2023-12-20,KOSPI_KOSDAQ_ALL,2023,1.1740152623379643,-1.1202243112451564,-0.1581397978700862,0.17478452402881176,0.18169890261482569,TOP2,TOP2,False,-0.0158943751858814,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.0158943751858814,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.0006715122816867604,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0158943751858814,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,10,0.5,-0.0163943751858814,0.5,-0.0163943751858814,0.0,-0.0006715122816867604,0.5,-0.0163943751858814
2024-01-22,KOSPI_KOSDAQ_ALL,2024,0.08039920247890113,-0.10915407333594995,-0.15774876768146565,0.20512536952129995,0.19535342664627722,EW8,EW8,False,-0.01632811919865268,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01632811919865268,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01632811919865268,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06511821824812054,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10,0.75,-0.01707811919865268,0.75,-0.01707811919865268,0.0,-0.01632811919865268,1.0,-0.06611821824812054
