date,universe,eval_year,score,train_q33,train_q67,action,target_factor_mom_20,policy_gross,top2_gross,bottom2_gross,ew8_gross,w_MOM1M,top_w_MOM1M,w_MOM12_1,top_w_MOM12_1,w_OP12_REV,top_w_OP12_REV,w_OPFY1_REV,top_w_OPFY1_REV,w_PBR12MF,top_w_PBR12MF,w_PER12MF,top_w_PER12MF,w_PRIVATE_FLOW,top_w_PRIVATE_FLOW,w_FOREIGN_FLOW,top_w_FOREIGN_FLOW
2020-10-26,KOSDAQ_PLUS_KOSPI_EX_K200,2020,-1.014734481440241,-0.14059996869916733,0.17705894022974591,BOTTOM2,-0.024703418586187,-0.02212214179895805,-0.0468255603851451,-0.02212214179895805,-0.022393240489225925,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
2020-11-23,KOSDAQ_PLUS_KOSPI_EX_K200,2020,0.1734499097623891,-0.14059996869916733,0.17705894022974591,EW8,-0.0259880582401899,-0.0029792259851317004,-0.018617602173931002,0.0073704560662588995,-0.0029792259851317004,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0
2020-12-21,KOSDAQ_PLUS_KOSPI_EX_K200,2020,0.1880874727836353,-0.14059996869916733,0.17705894022974591,TOP2,0.0544276707860229,0.06321381709264826,0.06321381709264826,0.0087861463066254,0.020451298949602036,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2021-01-21,KOSDAQ_PLUS_KOSPI_EX_K200,2021,-0.504345703370729,-0.15080980376000824,0.193237143064111,BOTTOM2,-0.0176777304036018,0.03280216252419375,0.01512443212059185,0.03280216252419375,0.030826340293674436,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021-02-22,KOSDAQ_PLUS_KOSPI_EX_K200,2021,-0.4364633690747655,-0.15080980376000824,0.193237143064111,BOTTOM2,0.0510864284810955,-0.0024911655467456523,0.04859526293434985,-0.0024911655467456523,0.020312206529828774,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2021-03-23,KOSDAQ_PLUS_KOSPI_EX_K200,2021,0.8381574886685215,-0.15080980376000824,0.193237143064111,TOP2,-0.0406871897720941,-0.00467857965842215,-0.00467857965842215,0.03600861011367195,0.03171621484027967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
2021-04-20,KOSDAQ_PLUS_KOSPI_EX_K200,2021,-0.7689342623605103,-0.15080980376000824,0.193237143064111,BOTTOM2,-0.1101384293540942,0.11043044015314435,0.0002920107990501998,0.11043044015314435,0.04358098781333671,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2021-05-20,KOSDAQ_PLUS_KOSPI_EX_K200,2021,-0.9363563213502992,-0.15080980376000824,0.193237143064111,BOTTOM2,-0.0014791536425743,-0.017750692355645997,-0.0192298459982203,-0.017750692355645997,-0.005107087771553626,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
2021-06-17,KOSDAQ_PLUS_KOSPI_EX_K200,2021,0.4821114246378468,-0.15080980376000824,0.193237143064111,TOP2,0.0091445701807709,-0.010123777935178,-0.010123777935178,-0.019268348115948998,-0.010704257103488986,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2021-07-15,KOSDAQ_PLUS_KOSPI_EX_K200,2021,0.040860062472593564,-0.15080980376000824,0.193237143064111,EW8,0.0556219624697717,-0.010362427017506838,0.0019329012791592,-0.05368906119061255,-0.010362427017506838,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0
2021-08-12,KOSDAQ_PLUS_KOSPI_EX_K200,2021,0.46640225197753177,-0.15080980376000824,0.193237143064111,TOP2,-0.0315171595082298,0.015593876033180899,0.015593876033180899,0.04711103554141065,0.027830738066314562,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2021-09-10,KOSDAQ_PLUS_KOSPI_EX_K200,2021,-0.16775426298948473,-0.15080980376000824,0.193237143064111,BOTTOM2,0.0107770601189732,-0.0155774247879654,-0.0048003646689922,-0.0155774247879654,-0.003300755254418588,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0
2021-10-15,KOSDAQ_PLUS_KOSPI_EX_K200,2021,0.4292788990384677,-0.15080980376000824,0.193237143064111,TOP2,0.0846886130676051,0.032759678533705046,0.032759678533705046,-0.051928934533900045,-0.01175482047911455,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-12,KOSDAQ_PLUS_KOSPI_EX_K200,2021,0.01844173360891301,-0.15080980376000824,0.193237143064111,EW8,-0.0073565134961593,-0.008456339715565751,-0.00446858881175785,0.002887924684401501,-0.008456339715565751,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0
2021-12-10,KOSDAQ_PLUS_KOSPI_EX_K200,2021,0.14907168579910385,-0.15080980376000824,0.193237143064111,EW8,0.0466119157611343,0.006888340900062889,0.013910851229866898,-0.03270106453126739,0.006888340900062889,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0
2022-01-10,KOSDAQ_PLUS_KOSPI_EX_K200,2022,-0.6440245169940677,-0.13210536860918992,0.2005467020088001,BOTTOM2,0.1071786157272083,-0.030027615062835498,0.07715100066437285,-0.030027615062835498,0.013838516499274587,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2022-02-10,KOSDAQ_PLUS_KOSPI_EX_K200,2022,-0.47302780873389444,-0.13210536860918992,0.2005467020088001,BOTTOM2,0.0546779633547452,-0.00312956978705225,0.051548393567692995,-0.00312956978705225,0.014233093586105298,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2022-03-14,KOSDAQ_PLUS_KOSPI_EX_K200,2022,-0.24914532777164747,-0.13210536860918992,0.2005467020088001,BOTTOM2,-0.0884746626938841,0.02991572874441315,-0.05855893394947095,0.02991572874441315,-0.00090344723532015,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
2022-04-11,KOSDAQ_PLUS_KOSPI_EX_K200,2022,-0.2867081744229149,-0.13210536860918992,0.2005467020088001,BOTTOM2,-0.0771516666673384,0.08768069192289024,0.0105290252555519,0.08768069192289024,0.039840280026602226,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-10,KOSDAQ_PLUS_KOSPI_EX_K200,2022,-0.1091104371808227,-0.13210536860918992,0.2005467020088001,EW8,-0.017565520408082,-0.008378831118897936,-0.026315389182545,-0.00874986877446295,-0.008378831118897936,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0
2022-06-09,KOSDAQ_PLUS_KOSPI_EX_K200,2022,0.5334513473825356,-0.13210536860918992,0.2005467020088001,TOP2,0.0507279652167428,0.039540588349797304,0.039540588349797304,-0.01118737686694555,0.014859568298025948,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,KOSDAQ_PLUS_KOSPI_EX_K200,2022,-0.046977638240468335,-0.13210536860918992,0.2005467020088001,EW8,0.0032942051708511,-0.014194175937487848,-0.02706506344812355,-0.030359268618974696,-0.014194175937487848,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0
2022-08-04,KOSDAQ_PLUS_KOSPI_EX_K200,2022,0.20661962143312224,-0.13210536860918992,0.2005467020088001,TOP2,0.0181808905052264,0.0299130731392226,0.0299130731392226,0.01173218263399615,0.023629095172473538,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2022-09-02,KOSDAQ_PLUS_KOSPI_EX_K200,2022,0.39423701843564035,-0.13210536860918992,0.2005467020088001,TOP2,-0.0071834905084356,0.017666254350833,0.017666254350833,0.024849744859268552,0.01758492745711798,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-05,KOSDAQ_PLUS_KOSPI_EX_K200,2022,-0.28054706552262537,-0.13210536860918992,0.2005467020088001,BOTTOM2,-0.0226130480879098,-0.0038562363576982,-0.02646928444560795,-0.0038562363576982,-0.004776179764124337,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2022-11-03,KOSDAQ_PLUS_KOSPI_EX_K200,2022,0.14646406955604505,-0.13210536860918992,0.2005467020088001,EW8,0.0062050434941285,-0.0046220554542216255,-0.007568742725515351,-0.013773786219644,-0.0046220554542216255,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0
2022-12-01,KOSDAQ_PLUS_KOSPI_EX_K200,2022,0.5113429688972346,-0.13210536860918992,0.2005467020088001,TOP2,-0.0132134514861003,0.011729901774394199,0.011729901774394199,0.02494335326049455,0.0179341312459841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
2022-12-29,KOSDAQ_PLUS_KOSPI_EX_K200,2022,0.03927752868810651,-0.13210536860918992,0.2005467020088001,EW8,0.0466241747611456,-0.007240970501328387,0.01969584968769705,-0.026928325073448448,-0.007240970501328387,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0
2023-01-31,KOSDAQ_PLUS_KOSPI_EX_K200,2023,0.6558842394566,-0.1633026646825627,0.19525901552115305,TOP2,-0.0577984140259604,-0.015886246262913198,-0.015886246262913198,0.0419121677630471,-0.006397890798987662,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2023-02-28,KOSDAQ_PLUS_KOSPI_EX_K200,2023,0.15540318708379544,-0.1633026646825627,0.19525901552115305,EW8,0.3402861953154005,0.005425300387965105,0.17533477621482196,-0.16495141910057848,0.005425300387965105,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0
2023-03-29,KOSDAQ_PLUS_KOSPI_EX_K200,2023,-1.3568329286162097,-0.1633026646825627,0.19525901552115305,BOTTOM2,-0.0959619048766513,0.06996193923198565,-0.0259999656446657,0.06996193923198565,0.014260322273102775,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2023-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,2023,0.20238949735477513,-0.1633026646825627,0.19525901552115305,TOP2,0.0156400237541018,0.0010604638245708502,0.0010604638245708502,-0.0145795599295309,-0.006574787297037801,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2023-05-26,KOSDAQ_PLUS_KOSPI_EX_K200,2023,0.7686543803968975,-0.1633026646825627,0.19525901552115305,TOP2,-0.012780167230315,0.01972281226934065,0.01972281226934065,0.0325029794996557,0.014205353170817087,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,2023,-0.45516720624879664,-0.1633026646825627,0.19525901552115305,BOTTOM2,0.2407842141944102,-0.0699530125792654,0.17083120161514484,-0.0699530125792654,0.02764732978449157,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2023-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,2023,-1.4443899459780436,-0.1633026646825627,0.19525901552115305,BOTTOM2,-0.1512025158884561,0.09209161095312154,-0.05911090493533455,0.09209161095312154,0.004527526496473986,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2023-08-23,KOSDAQ_PLUS_KOSPI_EX_K200,2023,-0.07998454654934843,-0.1633026646825627,0.19525901552115305,EW8,0.0257351901607799,0.0012256679824098945,0.02936258294816855,0.0036273927873886258,0.0012256679824098945,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0
2023-09-20,KOSDAQ_PLUS_KOSPI_EX_K200,2023,0.3537280518309032,-0.1633026646825627,0.19525901552115305,TOP2,0.0703671218411778,0.0750415646357701,0.0750415646357701,0.00467444279459225,0.022956156163949522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
2023-10-25,KOSDAQ_PLUS_KOSPI_EX_K200,2023,-0.25484670600409304,-0.1633026646825627,0.19525901552115305,BOTTOM2,-0.0320236567485516,-0.0034753314010815516,-0.03549898814963315,-0.0034753314010815516,-0.01765926136213849,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
2023-11-22,KOSDAQ_PLUS_KOSPI_EX_K200,2023,0.550448449032766,-0.1633026646825627,0.19525901552115305,TOP2,-0.0148236595919152,-0.02485831688145045,-0.02485831688145045,-0.01003465728953515,-0.01682627984469825,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20,KOSDAQ_PLUS_KOSPI_EX_K200,2023,1.3243591099748577,-0.1633026646825627,0.19525901552115305,TOP2,-0.023742206933235,-0.0077003372013052,-0.0077003372013052,0.016041869731929902,0.0010559551129114774,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2024-01-22,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.2855482687105123,-0.19544212319031282,0.21983221616794196,BOTTOM2,-0.0703708972835828,0.02082160509443555,-0.0495492921891472,0.02082160509443555,-0.022352634037874637,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
2024-02-21,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.7613939109352376,-0.19544212319031282,0.21983221616794196,BOTTOM2,-0.0715750387996398,-0.0205746759380496,-0.0921497147376894,-0.0205746759380496,-0.020093008787268603,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2024-03-21,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.31494851708509713,-0.19544212319031282,0.21983221616794196,BOTTOM2,0.0008553322272945,0.047217879486366646,0.0480732117136611,0.047217879486366646,0.03478674961658476,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5
2024-04-19,KOSDAQ_PLUS_KOSPI_EX_K200,2024,0.0025778559915366167,-0.19544212319031282,0.21983221616794196,EW8,0.0001130242963772,0.0161843656980347,0.018923065996436852,0.01881004170005955,0.0161843656980347,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0
2024-05-22,KOSDAQ_PLUS_KOSPI_EX_K200,2024,0.31611864471390916,-0.19544212319031282,0.21983221616794196,TOP2,-0.0122181938144754,0.0177090924134106,0.0177090924134106,0.029927286227886152,0.029674387752325403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
2024-06-20,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.6674761372605393,-0.19544212319031282,0.21983221616794196,BOTTOM2,-0.0078387113767343,0.0028059773510621007,-0.0050327340256723,0.0028059773510621007,-0.0031387602714756623,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,KOSDAQ_PLUS_KOSPI_EX_K200,2024,0.4859610224204544,-0.19544212319031282,0.21983221616794196,TOP2,0.0123066769875754,0.02157736145241015,0.02157736145241015,0.009270684464834651,0.02555283524797249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
2024-08-16,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.14077749746042492,-0.19544212319031282,0.21983221616794196,EW8,0.0059686971759611,0.007103345581816575,-0.0128825416264692,-0.01885123880243045,0.007103345581816575,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0
2024-09-13,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.3349811548460366,-0.19544212319031282,0.21983221616794196,BOTTOM2,-0.0302552657801467,-0.0105081870692969,-0.0407634528494436,-0.0105081870692969,-0.006845827877588399,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2024-10-21,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.024114207102412126,-0.19544212319031282,0.21983221616794196,EW8,-0.0845576882830882,0.02554515833503736,-0.03928421577916275,0.0452734725039254,0.02554515833503736,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5
2024-11-18,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.27909678918130226,-0.19544212319031282,0.21983221616794196,BOTTOM2,-0.0377954761816887,0.0243672230157466,-0.013428253165942,0.0243672230157466,-0.0173835688913366,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2024-12-16,KOSDAQ_PLUS_KOSPI_EX_K200,2024,0.3460486382520647,-0.19544212319031282,0.21983221616794196,TOP2,-0.0286886326528565,-0.015081623363295299,-0.015081623363295299,0.013607009289561151,-0.02110787195363581,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2025-01-16,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.8574197452083008,-0.18762053873783283,0.21494235754866373,TOP2,0.0530106917171981,-0.0027688955868782495,-0.0027688955868782495,-0.05577958730407635,-0.024376384427040227,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.6342155563574525,-0.18762053873783283,0.21494235754866373,TOP2,-0.0656190668311956,-0.021258898256491,-0.021258898256491,0.0443601685747047,0.018000276798959942,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-0.4251242213266921,-0.18762053873783283,0.21494235754866373,BOTTOM2,-0.0169766446679179,0.0198643340467957,0.0028876893788778,0.0198643340467957,0.0365239599426869,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2025-04-17,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-0.5967343411017636,-0.18762053873783283,0.21494235754866373,BOTTOM2,0.0560493514074545,0.01206439983165935,0.06811375123911395,0.01206439983165935,0.03979468919480745,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
2025-05-20,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-0.0361599347243902,-0.18762053873783283,0.21494235754866373,EW8,0.0194108398498197,0.03793798841386115,0.04556815693058755,0.0261573170807678,0.03793798841386115,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5
2025-06-19,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.003965082249986532,-0.18762053873783283,0.21494235754866373,EW8,-0.0053889641579845,-0.0026546888066014255,0.007143183931639501,0.01253214808962405,-0.0026546888066014255,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0
2025-07-17,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.12367731186243103,-0.18762053873783283,0.21494235754866373,EW8,0.0187901424018688,-0.021731855500329376,-0.01713945770550175,-0.03592960010737055,-0.021731855500329376,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0
2025-08-14,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.33082801677330825,-0.18762053873783283,0.21494235754866373,TOP2,0.1010223033460054,0.0559871485771673,0.0559871485771673,-0.045035154768838,0.02403689834304088,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-0.2714872043785957,-0.18762053873783283,0.21494235754866373,BOTTOM2,0.0618925993231541,-0.06770707861488325,-0.005814479291729201,-0.06770707861488325,0.015259243148002227,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2025-10-17,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-1.004482637084801,-0.18762053873783283,0.21494235754866373,BOTTOM2,0.03445403175898,-0.0289629954519333,0.0054910363070467,-0.0289629954519333,-0.008152588762291264,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.6508380141943555,-0.18762053873783283,0.21494235754866373,TOP2,0.0300686373320497,0.0040423879890473,0.0040423879890473,-0.0260262493430024,0.010352533322653238,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2025-12-12,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.25927578102006643,-0.18762053873783283,0.21494235754866373,TOP2,0.1146673687966353,0.0370231169939215,0.0370231169939215,-0.07764425180271375,-0.010735981825461038,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14,KOSDAQ_PLUS_KOSPI_EX_K200,2026,-0.07447180217773657,-0.11686567428222869,0.19295799794381124,EW8,0.0265905027161837,0.013598254076507976,0.014033358274854846,-0.0125571444413289,0.013598254076507976,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0
2026-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,2026,-0.026769814151238684,-0.11686567428222869,0.19295799794381124,EW8,0.0807016355339463,0.02571382016324331,0.0631468007743637,-0.017554834759582652,0.02571382016324331,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0
2026-03-17,KOSDAQ_PLUS_KOSPI_EX_K200,2026,-0.5202887859155839,-0.11686567428222869,0.19295799794381124,BOTTOM2,-0.0127013535062099,0.00442333270040645,-0.008278020805803499,0.00442333270040645,-0.008290406828556062,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2026-04-14,KOSDAQ_PLUS_KOSPI_EX_K200,2026,0.17358409243600903,-0.11686567428222869,0.19295799794381124,EW8,0.0584748107442993,0.0497054489221089,0.10289859833323885,0.044423787588939445,0.0497054489221089,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.0
2020-01-03,KOSPI_ALL,2020,0.3881443888241461,-0.16750991809969198,0.19047945285192752,TOP2,0.0750276030193237,0.050740239147675795,0.050740239147675795,-0.02428736387164785,0.019013694707146263,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2020-02-04,KOSPI_ALL,2020,0.09087678178302427,-0.16750991809969198,0.19047945285192752,EW8,0.0260200962845257,-0.009313541503734176,-0.00795630284659065,-0.03397639913111635,-0.009313541503734176,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0
2020-03-03,KOSPI_ALL,2020,0.5475322493447328,-0.16750991809969198,0.19047945285192752,TOP2,0.0901732924959658,0.03664191856329755,0.03664191856329755,-0.0535313739326682,-0.011233810107719512,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2020-03-31,KOSPI_ALL,2020,-0.4781265886108817,-0.16750991809969198,0.19047945285192752,BOTTOM2,-0.0696983883136984,-0.006993471944588499,-0.07669186025828695,-0.006993471944588499,-0.00851968078849944,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2020-04-29,KOSPI_ALL,2020,-0.6768557069189483,-0.16750991809969198,0.19047945285192752,BOTTOM2,-0.0812433094452338,0.0206396031566716,-0.060603706288562154,0.0206396031566716,0.015201732817334425,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2020-06-01,KOSPI_ALL,2020,0.34185989733121536,-0.16750991809969198,0.19047945285192752,TOP2,0.1058394850877856,0.0333871718534212,0.0333871718534212,-0.07245231323436441,0.008577888681248652,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2020-06-29,KOSPI_ALL,2020,0.10850412803669464,-0.16750991809969198,0.19047945285192752,EW8,0.1046396559122542,0.0220586831960173,0.07892274569596056,-0.02571691021629355,0.0220586831960173,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0
2020-07-27,KOSPI_ALL,2020,0.2753112261746116,-0.16750991809969198,0.19047945285192752,TOP2,0.0545715161511559,0.013924811851220149,0.013924811851220149,-0.04064670429993565,-0.005823496427625401,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
