universe,strategy,phase,period,cost_bp,n_days,cagr,mdd,sharpe,calmar,benchmark_cagr,benchmark_mdd,benchmark_sharpe,geometric_excess_cagr,tracking_error,information_ratio,relative_mdd,beta,jensen_alpha_annual,corr,annual_turnover,avg_missing_weight
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,5,LATE_2020_2022,30,742,-0.09223728989053392,-0.5294420588852206,-0.06035854689653095,-0.17421602296717106,0.013997469223865577,-0.3978635786955954,0.18357400731518567,-0.1047682685004262,0.3136485100301273,-0.22415846875115983,-0.4922416305201297,0.8707455645942196,-0.06421348280817814,0.5826836565436473,12.614665962346258,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,5,LATE_2020_2022,60,742,-0.12602648220092427,-0.5595590608299303,-0.1577472710251929,-0.22522462957530082,0.013997469223865577,-0.3978635786955954,0.18357400731518567,-0.1380910265308335,0.3147803367767226,-0.34257473931034543,-0.5407595346429509,0.8710499613620838,-0.1017566551680373,0.581406042996298,12.614665962346258,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,5,NORMAL_2023_2024,0,489,-0.05364692502113688,-0.5782936321649383,0.07573485268229996,-0.09276762190913412,0.02267624444940619,-0.271558416411944,0.2126081821156716,-0.07463082269172494,0.3114712732289381,-0.04555304657446166,-0.4463586209353524,1.322957292049346,-0.02894511838500437,0.6835044543041691,11.991966360523211,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,5,NORMAL_2023_2024,30,489,-0.0871119107015802,-0.6023638550365865,-0.010469472182650093,-0.14461676273103932,0.02267624444940619,-0.271558416411944,0.2126081821156716,-0.1073537747130271,0.31168653313238415,-0.1605793651983571,-0.47795945127962003,1.3241839245442562,-0.06486312622791299,0.6836495361882704,11.991966360523211,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,5,NORMAL_2023_2024,60,489,-0.11944032673846561,-0.6250928676860361,-0.09652430470150078,-0.1910761311045011,0.02267624444940619,-0.271558416411944,0.2126081821156716,-0.1389653587430152,0.3120542797156346,-0.2753123140141956,-0.5077994605083647,1.325410557039167,-0.10078113407082095,0.6836071947215338,11.991966360523211,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,5,BULL_2025,0,242,0.39442173434402705,-0.20121259059545593,1.178664605119576,1.9602239262304615,0.3840265641669287,-0.15610415367976627,1.78070182854893,0.007510816949787724,0.2638477839959074,0.16014481119188417,-0.2650389472264748,1.005262723657155,0.04044445320771221,0.5925685414898526,14.104026385189808,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,5,BULL_2025,30,242,0.3366042744422406,-0.20787587383547124,1.0483319094427488,1.6192560888939658,0.3840265641669287,-0.15610415367976627,1.78070182854893,-0.034264002550580375,0.2643321680717084,2.7652422502657476e-05,-0.28407323071697044,1.0055513195959136,-0.0019013143676102362,0.5919739663563848,14.104026385189808,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,5,BULL_2025,60,242,0.2810930844626467,-0.2144950307398671,0.9177949068166952,1.310487629914129,0.3840265641669287,-0.15610415367976627,1.78070182854893,-0.07437247403285119,0.26505597754052723,-0.15935967599666026,-0.303362051373125,1.005839915534672,-0.04424708194293253,0.5910330771944987,14.104026385189808,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,5,YTD_2026,0,147,-0.31131033500118555,-0.6372952861369449,-0.06437617205535584,-0.4884868000330537,-0.16386812075282986,-0.4382228561199105,-0.07695353427002777,-0.1763384675406826,0.48251966866476514,-0.022469343409629767,-0.3709369456102497,1.2282467882613948,-0.0015887092665183289,0.810693056972739,11.135131298878683,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,5,YTD_2026,30,147,-0.33395203081352554,-0.6402423316096885,-0.10586770573253451,-0.5216025469198639,-0.16386812075282986,-0.4382228561199105,-0.07695353427002777,-0.203417564001789,0.48224489507576385,-0.09118236086690394,-0.37604820376503,1.2290948243478734,-0.034684657549968315,0.8111218999255684,11.135131298878683,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,5,YTD_2026,60,147,-0.3558798969014949,-0.6431695356154556,-0.1473360214935091,-0.5533220670362593,-0.16386812075282986,-0.4382228561199105,-0.07695353427002777,-0.22964293183217332,0.4820582439533193,-0.15994448166387565,-0.3811250495360081,1.229942860434352,-0.0677806058334181,0.8114964586481506,11.135131298878683,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,FULL_2017_2026,0,2347,-0.017337268091619396,-0.6751012500180453,0.16721397583665157,-0.02568098946810715,0.03487962292610902,-0.5314839335779136,0.26314469577003907,-0.05045697089878576,0.30782143802865053,0.014696040894016845,-0.5962778564586924,1.142440211039358,-0.004750448430929992,0.6787956801372073,12.29048019124999,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,FULL_2017_2026,30,2347,-0.05293640071093564,-0.7035834079884691,0.07871173713339037,-0.07523827325928528,0.03487962292610902,-0.5314839335779136,0.26314469577003907,-0.08485626897237197,0.3078182701375141,-0.10501767197584244,-0.6907464850412008,1.142890894065917,-0.04162990672110731,0.678959259735192,12.29048019124999,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,FULL_2017_2026,60,2347,-0.08729759289690797,-0.7732160388201338,-0.009760477956914267,-0.11290194268359612,0.03487962292610902,-0.5314839335779136,0.26314469577003907,-0.11805935020496683,0.30798068897465,-0.2246130201038785,-0.7632079062498202,1.1433415770924757,-0.0785093650112844,0.6789233546779472,12.29048019124999,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,PRE_STRESS_2017_2024,0,1958,-0.027256800998102126,-0.6751012500180453,0.11557867107017408,-0.04037438976357036,0.01446848475304896,-0.5314839335779136,0.1760684358178712,-0.04113019416399988,0.28884414649803325,0.017278002212303592,-0.5604661931870702,1.1116274261250898,0.0006824339357329322,0.6461635392229086,12.17117152840806,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,PRE_STRESS_2017_2024,30,1958,-0.06216049277737268,-0.6970671892518947,0.01886470459062486,-0.08917432026041057,0.01446848475304896,-0.5314839335779136,0.1760684358178712,-0.07553608483862884,0.2888938050618993,-0.10896031750637393,-0.6220259779626147,1.1124408150305198,-0.03581756901113434,0.6463935374906972,12.17117152840806,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,PRE_STRESS_2017_2024,60,1958,-0.09586210912069693,-0.7526543759285648,-0.07774935073511854,-0.12736537803614031,0.01446848475304896,-0.5314839335779136,0.1760684358178712,-0.10875704423741084,0.2891166265623957,-0.23501440252824107,-0.6820923054336846,1.11325420393595,-0.07231757195800156,0.6463963286144836,12.17117152840806,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,EARLY_2017_2019,0,727,-0.05161871149138464,-0.5508343270664843,0.01726804199685234,-0.09371004847552719,0.009463169926048787,-0.35646248782393475,0.14216196195709901,-0.0605092718953848,0.2564250927601072,-0.0747320752844149,-0.4547621748983167,1.3385842192607984,-0.02766007854013835,0.6878336279302454,11.759639016012763,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,EARLY_2017_2019,30,727,-0.08451727400320397,-0.5765426198879675,-0.08557098790097109,-0.1465932805099945,0.009463169926048787,-0.35646248782393475,0.14216196195709901,-0.09309942821998762,0.2564134043144111,-0.21248688785090317,-0.4730416893764795,1.3376970847898593,-0.06295912251369812,0.6875563113049714,11.759639016012763,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,EARLY_2017_2019,60,727,-0.11632103848261821,-0.6008145711219872,-0.1883873959042094,-0.1936055549807909,0.009463169926048787,-0.35646248782393475,0.14216196195709901,-0.12460504965018349,0.2565873553116822,-0.3500008530272206,-0.4907356224272067,1.3368099503189212,-0.09825816648725746,0.6870014847399926,11.759639016012763,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,LATE_2020_2022,0,742,-0.06122512846462702,-0.4808407453485368,0.03168845318674221,-0.1273293269276672,0.013997469223865577,-0.3978635786955954,0.18357400731518567,-0.07418420654054514,0.30781315183119745,-0.11317394403118344,-0.4100190927570765,0.9251986539036424,-0.03131004247116208,0.6117808570773646,12.603504363778306,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,LATE_2020_2022,30,742,-0.09608490560419503,-0.51470400092988,-0.06519845586580143,-0.1866799275517678,0.013997469223865577,-0.3978635786955954,0.18357400731518567,-0.10856277078513887,0.308015021516464,-0.23534904016167169,-0.4467990021132173,0.9266428590658485,-0.06903273839066573,0.612097394709167,12.603504363778306,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,LATE_2020_2022,60,742,-0.12970212295834027,-0.5514946234025797,-0.16182689294503902,-0.23518293280560307,0.013997469223865577,-0.3978635786955954,0.18357400731518567,-0.14171592784368336,0.30838970185596803,-0.3571638425610908,-0.48560958477701666,0.9280870642280536,-0.10675543431016926,0.6121984649153198,12.603504363778306,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,NORMAL_2023_2024,0,489,0.06610031487407819,-0.4891193972901027,0.36126758366634854,0.1351414710606402,0.02267624444940619,-0.271558416411944,0.2126081821156716,0.042461209654919285,0.30468925802956015,0.3325789660353509,-0.3355396936346702,1.287982095654767,0.08817468167354336,0.6801565969310261,12.12698578744008,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,NORMAL_2023_2024,30,489,0.027983767317152797,-0.5122711956775619,0.271854370219953,0.054626860837138656,0.02267624444940619,-0.271558416411944,0.2126081821156716,0.005189836858490615,0.3045823620651482,0.21327085114219974,-0.36812140722208386,1.2891379004900199,0.051747171525699215,0.6806813955387674,12.12698578744008,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,NORMAL_2023_2024,60,489,-0.00882380655790771,-0.5378377491894271,0.18240980675064736,-0.016406075198711935,0.02267624444940619,-0.271558416411944,0.2126081821156716,-0.030801586697921657,0.3046360032044985,0.0938294899579997,-0.39915051653102873,1.2902937053252734,0.015319661377854482,0.6810051247353064,12.12698578744008,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,BULL_2025,0,242,0.3990935269637921,-0.25677335288247116,1.1650934888335793,1.5542637991196184,0.3840265641669287,-0.15610415367976627,1.78070182854893,0.010886324863232044,0.2711192169974749,0.18039652028940834,-0.28977159047492107,1.0380173603474865,0.03583804618494059,0.5945816698006706,13.493598406287004,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,BULL_2025,30,242,0.34354291686564964,-0.2632288414624173,1.0435585298693348,1.3051112292901963,0.3840265641669287,-0.15610415367976627,1.78070182854893,-0.02925062881697227,0.27142602350626627,0.03149974876934524,-0.30769434494526915,1.041050703443864,-0.005563972728105855,0.5952915410883209,13.493598406287004,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,BULL_2025,60,242,0.29011088162982945,-0.269639507081769,0.921956554898365,1.0759212727007859,0.3840265641669287,-0.15610415367976627,1.78070182854893,-0.0678568496939429,0.27195525946183446,-0.11696504893143204,-0.3251948640670721,1.04408404654024,-0.04696599164115142,0.5956854899726531,13.493598406287004,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,YTD_2026,0,147,-0.3712335800322599,-0.6365902119593272,-0.13861556379915946,-0.5831594219610443,-0.16386812075282986,-0.4382228561199105,-0.07695353427002777,-0.2480056847804163,0.5318499854852524,-0.1405747154005662,-0.41484480636461796,1.236992211976435,-0.06515692746567882,0.7834103137994194,11.89899552326047,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,YTD_2026,30,147,-0.3932985539687962,-0.6390617875633046,-0.1822389118659223,-0.6154311861900155,-0.16386812075282986,-0.4382228561199105,-0.07695353427002777,-0.2743950313466579,0.5312025250106422,-0.20880847345353123,-0.4188244881143235,1.2360556770633728,-0.10134982285891803,0.7835014778514676,11.89899552326047,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,6,YTD_2026,60,147,-0.414619753094546,-0.6415202799329296,-0.2259229477247523,-0.6463080997811856,-0.16386812075282986,-0.4382228561199105,-0.07695353427002777,-0.29989483545046414,0.5306452606646069,-0.2771616506188662,-0.42278310350097925,1.235119142150311,-0.13754271825215575,0.7835385438173418,11.89899552326047,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,FULL_2017_2026,0,2346,-0.062252491484238615,-0.727435378393702,0.054837410475966894,-0.08557803666588563,0.03580627563739758,-0.5314839335779136,0.26676028080047626,-0.09466902202469651,0.30357250993840057,-0.14213112498538577,-0.7254912029717031,1.1672876124901135,-0.05419042991966033,0.692727165487186,12.416029567885861,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,FULL_2017_2026,30,2346,-0.0965652982472659,-0.7919170822474626,-0.034558476250462405,-0.12193864788623242,0.03580627563739758,-0.5314839335779136,0.26676028080047626,-0.127795686315191,0.30363848585902625,-0.2648619105256049,-0.7901133061596093,1.1664768719534557,-0.09141207680031084,0.6923639745898892,12.416029567885861,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,FULL_2017_2026,60,2346,-0.12967283195229373,-0.8412107974605514,-0.12394762310081335,-0.15415022292123484,0.03580627563739758,-0.5314839335779136,0.26676028080047626,-0.15975874203683627,0.3038761937590252,-0.38732035945072985,-0.8397631928173704,1.1656661314167982,-0.12863372368096163,0.6917929941127229,12.416029567885861,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,PRE_STRESS_2017_2024,0,1957,-0.07933096943344098,-0.683569215314943,-0.03067844716302203,-0.116054040550803,0.015547181715193314,-0.5314839335779136,0.1809240272017342,-0.09342564565871858,0.28562133966934555,-0.1793329073013998,-0.5929128365266398,1.1273406463543474,-0.056272324854503133,0.6561466305335831,12.299465583267695,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,PRE_STRESS_2017_2024,30,1957,-0.1127081412872567,-0.7513201554022877,-0.1285503219880052,-0.15001346693129528,0.015547181715193314,-0.5314839335779136,0.1809240272017342,-0.12629184080431877,0.2857914303835473,-0.3082546377406314,-0.6794799143007165,1.1268823669174373,-0.09312937562234008,0.6557571166495675,12.299465583267695,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,PRE_STRESS_2017_2024,60,1957,-0.14492369741369748,-0.804637094957761,-0.22630437377943594,-0.18011063412544406,0.015547181715193314,-0.5314839335779136,0.1809240272017342,-0.1580142035920633,0.2861395485434051,-0.43675109956124497,-0.7480035740233382,1.1264240874805265,-0.12998642639017735,0.6551327202872527,12.299465583267695,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,EARLY_2017_2019,0,726,-0.08314186969299697,-0.5367157155947038,-0.09285418714349435,-0.15490858060839946,0.012352262520840318,-0.35646248782393464,0.1583593283820286,-0.09432895618373882,0.24381314833789852,-0.24188219941540293,-0.4507174073347029,1.3353375665701053,-0.06835119416914695,0.7060312285611418,11.874177296615779,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,EARLY_2017_2019,30,726,-0.11525156727049124,-0.5520399158705839,-0.19868767163754275,-0.2087739744122234,0.012352262520840318,-0.35646248782393464,0.1583593283820286,-0.12604686581485725,0.24428912868949826,-0.3865253348491353,-0.4677685146353616,1.3372416347301226,-0.10385431483409927,0.7059278753221994,11.874177296615779,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,EARLY_2017_2019,60,726,-0.14628271631175205,-0.5683831832720154,-0.3040594929683933,-0.2573663694088297,0.012352262520840318,-0.35646248782393464,0.1583593283820286,-0.15669938686912954,0.24496111383121186,-0.5301813497490367,-0.48487288652442484,1.3391457028901397,-0.1393574354990521,0.7055235367661699,11.874177296615779,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,LATE_2020_2022,0,742,-0.08627688705989944,-0.52383459723527,-0.02806052565754583,-0.16470253686040875,0.013997469223865577,-0.3978635786955954,0.18357400731518567,-0.09889014452917355,0.31163697815490793,-0.18708551096375398,-0.48511616585305684,0.9627740370960058,-0.056547806741447215,0.6217102138188466,12.672532103976367,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,LATE_2020_2022,30,742,-0.12038852475406858,-0.5431579557078274,-0.1239242958124205,-0.2216455148800717,0.013997469223865577,-0.3978635786955954,0.18357400731518567,-0.13253089682836738,0.31159555250378906,-0.3093813480007223,-0.5273897302361006,0.9617508483736906,-0.09459865897001145,0.6213653996557059,12.672532103976367,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,LATE_2020_2022,60,742,-0.1532770661047953,-0.5798691390029771,-0.21981064105262133,-0.2643304425000765,0.013997469223865577,-0.3978635786955954,0.18357400731518567,-0.16496543670537545,0.31172709192610665,-0.43147016836084434,-0.5730752998417008,0.9607276596513751,-0.13264951119857632,0.6208084117059952,12.672532103976367,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,NORMAL_2023_2024,0,489,-0.06293751278374826,-0.592053927201454,0.04144976817269901,-0.10630368264128237,0.02267624444940619,-0.271558416411944,0.2126081821156716,-0.08371540621758311,0.3019969528853198,-0.09591421143741553,-0.46913285140497774,1.2755232991728571,-0.04155508557817089,0.6793113884039259,12.36479060932793,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,NORMAL_2023_2024,30,489,-0.09708584344793347,-0.6161979615746451,-0.050582533732945585,-0.15755625546023924,0.02267624444940619,-0.271558416411944,0.2126081821156716,-0.11710655111757029,0.30213543233430734,-0.21877649520916972,-0.49962413458683264,1.2739239561190339,-0.07861633932978766,0.6785931487526778,12.36479060932793,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,NORMAL_2023_2024,60,489,-0.13003876132722025,-0.6389468390403557,-0.14260662849639597,-0.2035204705332411,0.02267624444940619,-0.271558416411944,0.2126081821156716,-0.14932878963942997,0.30244159890270245,-0.341336848870208,-0.528406608916832,1.2723246130652115,-0.11567759308140405,0.6776634453681991,12.36479060932793,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,BULL_2025,0,242,0.13274189546486959,-0.32452093351537314,0.5416969492275044,0.4090395464691382,0.3840265641669287,-0.15610415367976627,1.78070182854893,-0.18156058215061388,0.2641170134453456,-0.6214035970029758,-0.37260374848314304,1.0402445654423924,-0.17795992458373844,0.6054774979709407,13.61880544318886,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,BULL_2025,30,242,0.08735740262603398,-0.3392079846276016,0.4183076594806143,0.257533450228004,0.3840265641669287,-0.15610415367976627,1.78070182854893,-0.2143522163676581,0.2643947459194208,-0.7750660665595825,-0.38855835434023234,1.0410518240375082,-0.21903760529306843,0.6053782960489814,13.61880544318886,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,BULL_2025,60,242,0.0437193482617424,-0.3536002906378992,0.294984334279166,0.12364058916035436,0.3840265641669287,-0.15610415367976627,1.78070182854893,-0.24588199729390636,0.26490675899587224,-0.9275849745184448,-0.404163193263513,1.0418590826326248,-0.26011528600239836,0.6049397217501247,13.61880544318886,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,YTD_2026,0,147,-0.12241851505158119,-0.6052306438842683,0.2646134309719162,-0.20226754261139157,-0.16386812075282986,-0.4382228561199105,-0.07695353427002777,0.04957304790073391,0.5211670802862777,0.5056002156916664,-0.32366297310499814,1.2897239600908357,0.2752476814175608,0.8063735478179108,11.98775716022893,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,YTD_2026,30,147,-0.15344138689065212,-0.6074110184061219,0.22125436742304522,-0.2526154156592192,-0.16386812075282986,-0.4382228561199105,-0.07695353427002777,0.012470202513463091,0.5202957269465683,0.43572465399100135,-0.3267936795435349,1.2877609174449347,0.2383715864930727,0.8062810118126086,11.98775716022893,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,YTD_2026,60,147,-0.18341194024092555,-0.6095819922331335,0.17775997757419112,-0.30088149351167187,-0.16386812075282986,-0.4382228561199105,-0.07695353427002777,-0.02337408723811807,0.5195244652151583,0.3655442153446844,-0.32991388669479793,1.2857978747990324,0.20149549156858415,0.8061295842525346,11.98775716022893,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,FULL_2017_2026,0,2345,-0.09179678243221745,-0.8072313521737386,-0.021051801400461492,-0.11371805887497322,0.035542487954245416,-0.5314839335779129,0.2657273123120892,-0.12296865832905324,0.30331941177715965,-0.24583208791275743,-0.7905760402370625,1.1731245316435077,-0.08595241303757725,0.6951467036199002,12.474507605765867,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,FULL_2017_2026,30,2345,-0.12518215926727327,-0.8575929979796767,-0.11037813856708498,-0.14596919466714192,0.035542487954245416,-0.5314839335779129,0.2657273123120892,-0.15520816295914297,0.30356910973275725,-0.36861901193643976,-0.8400057791092581,1.1733291258268883,-0.12330157061471878,0.6949163325139194,12.474507605765867,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,FULL_2017_2026,60,2345,-0.15738919985400435,-0.8948468945774954,-0.1995547680869004,-0.1758839426137989,0.035542487954245416,-0.5314839335779129,0.2657273123120892,-0.18630977487886002,0.30399003657371276,-0.49092742626908753,-0.8778199996130042,1.1735337200102693,-0.16065072819186013,0.6944794511311017,12.474507605765867,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,PRE_STRESS_2017_2024,0,1956,-0.11849132203309043,-0.7854937461400734,-0.14177861032809536,-0.15084947858001205,0.01522687420177582,-0.5314839335779129,0.1794952667261683,-0.13171262466825717,0.28669742858900465,-0.3250831465521877,-0.7260715955799293,1.144684001016928,-0.09889554619465891,0.6610381214560722,12.394340982059568,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,PRE_STRESS_2017_2024,30,1956,-0.15069092327018963,-0.8318217528687544,-0.23930898019989785,-0.181157709269435,0.01522687420177582,-0.5314839335779129,0.1794952667261683,-0.16342928037875182,0.2869827520622471,-0.4540039191164672,-0.7855603867414082,1.1447949307760446,-0.13599070456692872,0.6607028717549778,12.394340982059568,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,PRE_STRESS_2017_2024,60,1956,-0.18176133905947445,-0.8681937013029812,-0.33660177178314815,-0.20935574490656617,0.01522687420177582,-0.5314839335779129,0.1794952667261683,-0.19403368672261856,0.28744708712621314,-0.5823057307327995,-0.8321936341244227,1.1449058605351616,-0.17308586293919834,0.6601330170344483,12.394340982059568,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,EARLY_2017_2019,0,725,-0.0757955976371344,-0.5463153213771752,-0.07049974746166489,-0.1387396521226342,0.011486648174921177,-0.3564624878239343,0.153530273925952,-0.08629105087006694,0.24592668872539633,-0.20565926300806336,-0.4085586837302473,1.3030811122750179,-0.058799203866470695,0.6922611944211631,12.01124638120101,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,EARLY_2017_2019,30,725,-0.1085295038321179,-0.5726297956873073,-0.1778901859542468,-0.18952821639651804,0.011486648174921177,-0.3564624878239343,0.153530273925952,-0.11865322416622148,0.2467019108327044,-0.35025034453641773,-0.4263820294549816,1.3036494556547484,-0.09464494981642464,0.6912603266166398,12.01124638120101,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,EARLY_2017_2019,60,725,-0.14015086961279688,-0.5974541287899484,-0.28475421058456957,-0.23458013403748829,0.011486648174921177,-0.3564624878239343,0.153530273925952,-0.1499154912833751,0.2476710330592146,-0.4935488638568013,-0.45436339608247467,1.3042177990344788,-0.13049069576637792,0.6899648415520352,12.01124638120101,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,LATE_2020_2022,0,742,-0.06202166849206747,-0.5474499613869943,0.03760417657341469,-0.11329194057285563,0.013997469223865577,-0.3978635786955954,0.18357400731518567,-0.07496975093450675,0.30401180670060457,-0.10590262722135386,-0.4457866609911404,0.9972202521924185,-0.03206460241556509,0.6442613060261222,12.545080750233723,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,LATE_2020_2022,30,742,-0.09669305471702572,-0.5672896215855643,-0.05694136913547172,-0.17044742409841795,0.013997469223865577,-0.3978635786955954,0.18357400731518567,-0.10916252485878286,0.3040861263621422,-0.22948930956696004,-0.4899771976269309,0.9976094048245143,-0.06967181452565317,0.644315951201106,12.545080750233723,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,LATE_2020_2022,60,742,-0.13013374724756432,-0.6013387551760052,-0.15137887652380558,-0.21640671938643904,0.013997469223865577,-0.3978635786955954,0.18357400731518567,-0.14214159388558611,0.30433337189679555,-0.3528150089829336,-0.530705107592627,0.9979985574566104,-0.1072790266357415,0.6441564109290762,12.545080750233723,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,NORMAL_2023_2024,0,489,-0.25208295282301973,-0.7140611125413521,-0.4879882727362474,-0.3530271406684695,0.02267624444940619,-0.271558416411944,0.2126081821156716,-0.2686668422814027,0.31478500358908645,-0.7908966248361621,-0.6312991321049155,1.3056479951371434,-0.26292814872526266,0.6736351433347133,12.733593901563113,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,NORMAL_2023_2024,30,489,-0.28013674938309174,-0.7315181092386404,-0.579818509448305,-0.38295258291644535,0.02267624444940619,-0.271558416411944,0.2126081821156716,-0.29609858982842463,0.31481498199375885,-0.912174523839121,-0.6543361054979657,1.304700042409915,-0.30108864401976365,0.6732793455919932,12.733593901563113,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,NORMAL_2023_2024,60,489,-0.3071799668792973,-0.7479347212690899,-0.6714745687028303,-0.4107042475018096,0.02267624444940619,-0.271558416411944,0.2126081821156716,-0.3225421663199901,0.3150176281838645,-1.0328628832085622,-0.6759670893340569,1.3037520896826866,-0.33924913931426454,0.6727124678437647,12.733593901563113,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,BULL_2025,0,242,0.35047280845463624,-0.2410122979462106,1.0698561573977954,1.4541698139107206,0.3840265641669287,-0.15610415367976627,1.78070182854893,-0.024243577819251794,0.2665519685753273,0.045216878886683805,-0.2650335332852892,1.03103809336708,0.0013813036460741679,0.5984738583825467,13.334501239127484,0.0
