sample,universe,family,current_positive,horizon,metric,series,n,mean,median,positive_share,nw_tstat
POST_2023_PLUS,KOSDAQ,FLOW,0,20,spread,ALT_MINUS_MOM,32,0.014635663819336245,0.018916896814154427,0.65625,1.2129474770661948
POST_2023_PLUS,KOSDAQ,FLOW,0,20,spread,ALT,32,0.003077728372222366,-0.0032264639492636804,0.4375,0.4683813324541701
POST_2023_PLUS,KOSDAQ,FLOW,1,5,top,ALT_MINUS_MOM,10,0.004870045570721938,0.0040332606008999,0.5,0.727536919435349
POST_2023_PLUS,KOSDAQ,FLOW,1,5,top,ALT,10,0.0075267909321000805,0.0074876084805798,0.6,0.7688031140644302
POST_2023_PLUS,KOSDAQ,FLOW,1,5,spread,ALT_MINUS_MOM,10,0.009704837148751208,0.0135138860431692,0.7,0.788557765838278
POST_2023_PLUS,KOSDAQ,FLOW,1,5,spread,ALT,10,-0.00537039947001908,-0.00818513161086735,0.3,-1.2475846680803102
POST_2023_PLUS,KOSDAQ,FLOW,1,20,top,ALT_MINUS_MOM,10,0.009888099126566597,0.012116254894784462,0.7,1.039482115450464
POST_2023_PLUS,KOSDAQ,FLOW,1,20,top,ALT,10,0.0076131956137350685,0.026221985854627206,0.8,0.293965518924694
POST_2023_PLUS,KOSDAQ,FLOW,1,20,spread,ALT_MINUS_MOM,10,-0.0021731969072957048,0.015546650217606317,0.6,-0.1203196221017852
POST_2023_PLUS,KOSDAQ,FLOW,1,20,spread,ALT,10,-0.022639295761633572,-0.0204814608642912,0.1,-3.426004701001357
POST_2023_PLUS,KOSDAQ,REVISION,0,5,top,ALT_MINUS_MOM,27,0.0055597435397965736,-0.0047167173002454,0.4074074074074074,0.9533635790811
POST_2023_PLUS,KOSDAQ,REVISION,0,5,top,ALT,27,-0.005296725166072847,-0.012121422337314,0.4074074074074074,-0.5158812009299815
POST_2023_PLUS,KOSDAQ,REVISION,0,5,spread,ALT_MINUS_MOM,27,0.005228379321232256,-0.003261633722427302,0.48148148148148145,0.6638970073204988
POST_2023_PLUS,KOSDAQ,REVISION,0,5,spread,ALT,27,-0.00047203055740810716,0.0014371723745026,0.5185185185185185,-0.08684566078416944
POST_2023_PLUS,KOSDAQ,REVISION,0,20,top,ALT_MINUS_MOM,25,0.02708333959674569,0.030390049605220737,0.72,1.9744536226327218
POST_2023_PLUS,KOSDAQ,REVISION,0,20,top,ALT,25,0.011203527497898698,0.04500435198919783,0.68,0.3300654197790763
POST_2023_PLUS,KOSDAQ,REVISION,0,20,spread,ALT_MINUS_MOM,25,0.03220196307922135,0.04135705202778017,0.64,1.7662986784992136
POST_2023_PLUS,KOSDAQ,REVISION,0,20,spread,ALT,25,0.008106760628924263,0.0073676055237994476,0.6,0.5584390326831734
POST_2023_PLUS,KOSDAQ,REVISION,1,5,top,ALT_MINUS_MOM,17,0.010736614138894384,0.021421482638327202,0.6470588235294118,1.8612769399118898
POST_2023_PLUS,KOSDAQ,REVISION,1,5,top,ALT,17,0.0069179133863100815,0.0117724344599854,0.5882352941176471,1.3989385523013236
POST_2023_PLUS,KOSDAQ,REVISION,1,5,spread,ALT_MINUS_MOM,17,0.01562064153158571,0.027257221117620495,0.7058823529411765,1.9131600839831433
POST_2023_PLUS,KOSDAQ,REVISION,1,5,spread,ALT,17,0.00465003024290259,0.0082527417813538,0.6470588235294118,0.7423468760839986
POST_2023_PLUS,KOSDAQ,REVISION,1,20,top,ALT_MINUS_MOM,17,0.02760950492029393,0.029979870119465013,0.7058823529411765,1.7755776267247274
POST_2023_PLUS,KOSDAQ,REVISION,1,20,top,ALT,17,0.03437262826516191,0.026521393801740567,0.7058823529411765,1.6331636645540917
POST_2023_PLUS,KOSDAQ,REVISION,1,20,spread,ALT_MINUS_MOM,17,0.02279895494734973,0.04884623598790472,0.6470588235294118,1.4061378887824634
POST_2023_PLUS,KOSDAQ,REVISION,1,20,spread,ALT,17,0.02443808073596175,0.019262308043882514,0.7058823529411765,2.722750196306341
POST_2023_PLUS,KOSDAQ,VALUE,0,5,top,ALT_MINUS_MOM,26,0.009316454717722661,0.00053186914665385,0.5384615384615384,1.224814289609459
POST_2023_PLUS,KOSDAQ,VALUE,0,5,top,ALT,26,0.0015153802529267143,0.0020398137655727,0.5384615384615384,0.22143286658773748
POST_2023_PLUS,KOSDAQ,VALUE,0,5,spread,ALT_MINUS_MOM,26,0.01949251633088219,-0.000765331836565299,0.5,1.668293977612112
POST_2023_PLUS,KOSDAQ,VALUE,0,5,spread,ALT,26,0.009884184830630971,0.0035239021324382,0.5769230769230769,1.2640097407230582
POST_2023_PLUS,KOSDAQ,VALUE,0,20,top,ALT_MINUS_MOM,24,0.016921243075462,0.022762776678341146,0.5833333333333334,0.9651755678999487
POST_2023_PLUS,KOSDAQ,VALUE,0,20,top,ALT,24,0.011639384001630134,0.01693773344376781,0.625,0.8199200510393218
POST_2023_PLUS,KOSDAQ,VALUE,0,20,spread,ALT_MINUS_MOM,24,0.021847314982273963,0.004296175038303374,0.5416666666666666,0.7104418946175094
POST_2023_PLUS,KOSDAQ,VALUE,0,20,spread,ALT,24,0.006739318715557635,-0.009662132417336933,0.4583333333333333,0.2535787328746684
POST_2023_PLUS,KOSDAQ,VALUE,1,5,top,ALT_MINUS_MOM,18,0.0071298294147108055,0.009294961385972099,0.6111111111111112,1.1198633873446804
POST_2023_PLUS,KOSDAQ,VALUE,1,5,top,ALT,18,-0.0014932056834954673,-0.00256861193649425,0.4444444444444444,-0.29304575435886965
POST_2023_PLUS,KOSDAQ,VALUE,1,5,spread,ALT_MINUS_MOM,18,0.0028056749788806148,0.0040632840306014505,0.5555555555555556,0.24386102682610603
POST_2023_PLUS,KOSDAQ,VALUE,1,5,spread,ALT,18,-0.002227371666917783,-0.006301980040705851,0.3888888888888889,-0.3740155171919436
POST_2023_PLUS,KOSDAQ,VALUE,1,20,top,ALT_MINUS_MOM,18,0.023516022381522023,0.017927989751314488,0.6666666666666666,1.594466384792094
POST_2023_PLUS,KOSDAQ,VALUE,1,20,top,ALT,18,0.014890600835052337,0.006865522872013141,0.6111111111111112,1.4447557415381422
POST_2023_PLUS,KOSDAQ,VALUE,1,20,spread,ALT_MINUS_MOM,18,0.015264224376745936,-0.008744987732701437,0.5,0.6706587962708894
POST_2023_PLUS,KOSDAQ,VALUE,1,20,spread,ALT,18,0.0034907236850886627,-0.012777516961918478,0.4444444444444444,0.20927158174774685
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,0,5,top,ALT_MINUS_MOM,36,0.0032721060422917,0.0023307247334141013,0.5555555555555556,1.1911099600835464
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,0,5,top,ALT,36,4.1338529623592036e-05,-0.0009025999543948,0.5,0.0064521646528483065
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,0,5,spread,ALT_MINUS_MOM,36,0.00450111801572731,0.001466472211514449,0.5277777777777778,1.0408777393831727
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,0,5,spread,ALT,36,0.0011504792230371777,-0.0001468415290666,0.4722222222222222,0.40078297669823626
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,0,20,top,ALT_MINUS_MOM,35,0.012304057291412698,0.012946473413407045,0.7428571428571429,2.128429899911587
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,0,20,top,ALT,35,0.00650840347840127,0.01107441600891823,0.5142857142857142,0.3717481711750122
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,0,20,spread,ALT_MINUS_MOM,35,0.009263967492696546,0.02064986940425806,0.6,0.7351344310394541
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,0,20,spread,ALT,35,0.0050868176721537445,-0.0006570583829923482,0.4857142857142857,0.8959655062797632
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,0,5,top,ALT_MINUS_MOM,27,0.003718687842071497,-0.0003115542749839023,0.48148148148148145,0.8450322129690865
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,0,5,top,ALT,27,0.0020471325639286058,-0.0013125165751054,0.48148148148148145,0.21871880348259096
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,0,5,spread,ALT_MINUS_MOM,27,0.0026229096306033626,-0.0054538698472119,0.4444444444444444,0.46019686486799377
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,0,5,spread,ALT,27,-0.0005143327871012853,-0.00312756860854,0.4444444444444444,-0.18974877062175619
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,0,20,top,ALT_MINUS_MOM,26,0.013585534329736053,0.008176397405345814,0.6153846153846154,1.477459681561905
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,0,20,top,ALT,26,0.007485659091604633,0.030906844206478712,0.6153846153846154,0.3040402692048941
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,0,20,spread,ALT_MINUS_MOM,26,0.01453974931755996,0.027978331875474827,0.6153846153846154,0.8915169035989687
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,0,20,spread,ALT,26,0.005867825336882831,0.010492219525520596,0.5769230769230769,0.5382066214207767
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,1,5,top,ALT_MINUS_MOM,15,0.0113819941099783,0.014462714433811898,0.7333333333333333,2.392092290989781
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,1,5,top,ALT,15,0.00835375470531704,0.0149172277137559,0.6,1.4640978065432346
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,1,5,spread,ALT_MINUS_MOM,15,0.014872319395747954,0.0155461609411901,0.7333333333333333,1.9206416692249875
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,1,5,spread,ALT,15,0.0077593877702872805,0.0113831042452047,0.6,1.7320431476641474
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,1,20,top,ALT_MINUS_MOM,15,0.02540423109790096,0.032773014662910604,0.7333333333333333,2.57537206013474
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,1,20,top,ALT,15,0.019553189401794728,0.02362519105293659,0.6666666666666666,1.279104642731798
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,1,20,spread,ALT_MINUS_MOM,15,0.016579377179301292,0.015400180212248982,0.5333333333333333,1.4992604418018303
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,1,20,spread,ALT,15,0.016771089376588562,0.02212448851282489,0.7333333333333333,1.8287712964399554
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,0,5,top,ALT_MINUS_MOM,26,0.0013884406929104837,-0.00034416358874385204,0.4230769230769231,0.1898238803307547
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,0,5,top,ALT,26,0.0032783727127513153,0.00728115479546345,0.6153846153846154,0.5783740112484203
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,0,5,spread,ALT_MINUS_MOM,26,0.0037691069618697535,-0.0026036628216467004,0.4230769230769231,0.3674734240274005
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,0,5,spread,ALT,26,-0.0005478668071049125,-0.0004890244082991499,0.46153846153846156,-0.06290551166360606
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,0,20,top,ALT_MINUS_MOM,25,0.00316619174486632,-0.0009819602261452731,0.44,0.16634080592792302
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,0,20,top,ALT,25,0.011821471003702282,0.01882215799791842,0.6,1.3238350085882686
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,0,20,spread,ALT_MINUS_MOM,25,0.0028092105997898995,-0.00807426175398196,0.48,0.08248742919685004
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,0,20,spread,ALT,25,0.004821407295069857,-0.025742774904338628,0.4,0.16412616976151462
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,1,5,top,ALT_MINUS_MOM,16,0.005981909944506605,0.004766592794137749,0.625,1.198312822944391
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,1,5,top,ALT,16,-0.0027489535614708058,-0.0098074863486969,0.375,-0.4910322857055261
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,1,5,spread,ALT_MINUS_MOM,16,0.004808814814951075,0.0063006308677414,0.5,0.5333971953351949
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,1,5,spread,ALT,16,-0.00013857278921106803,-0.00605561334164165,0.375,-0.020916074249187143
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,1,20,top,ALT_MINUS_MOM,16,0.010548616263553759,0.0015931294893786196,0.5,0.8058474390201712
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,1,20,top,ALT,16,-0.01837290643044058,-0.022081583475212607,0.3125,-3.1067311295507447
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,1,20,spread,ALT_MINUS_MOM,16,0.01863948688210721,0.008142476623193284,0.5625,0.8555775844955916
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,1,20,spread,ALT,16,0.0015832832620887582,0.0011479884199038781,0.5,0.08112132727625823
POST_2023_PLUS,KOSPI_ALL,FLOW,0,5,top,ALT_MINUS_MOM,33,0.0020572151343209145,0.0018086011631116006,0.6666666666666666,0.855828916827461
POST_2023_PLUS,KOSPI_ALL,FLOW,0,5,top,ALT,33,-0.0014330437031786097,-0.0033476576873172,0.45454545454545453,-0.32610421217287255
POST_2023_PLUS,KOSPI_ALL,FLOW,0,5,spread,ALT_MINUS_MOM,33,0.002060841325204267,0.0053038542484915,0.5757575757575758,0.6370414391116601
POST_2023_PLUS,KOSPI_ALL,FLOW,0,5,spread,ALT,33,0.003551331307228554,0.0035314289287496,0.6363636363636364,1.9193166889710234
POST_2023_PLUS,KOSPI_ALL,FLOW,0,20,top,ALT_MINUS_MOM,31,0.00877567465906292,0.0116197029378029,0.6774193548387096,1.1560084256722218
POST_2023_PLUS,KOSPI_ALL,FLOW,0,20,top,ALT,31,0.011280837849085108,0.016420785660417492,0.5806451612903226,1.5444704636458793
POST_2023_PLUS,KOSPI_ALL,FLOW,0,20,spread,ALT_MINUS_MOM,31,0.002818107538094925,0.01500120986888076,0.6129032258064516,0.28743439989438263
POST_2023_PLUS,KOSPI_ALL,FLOW,0,20,spread,ALT,31,0.012103290930696294,0.005182905317176134,0.5483870967741935,2.4514168216797
POST_2023_PLUS,KOSPI_ALL,FLOW,1,5,top,ALT_MINUS_MOM,9,0.008562922266279265,0.006286099847119701,0.8888888888888888,2.1932603626571217
POST_2023_PLUS,KOSPI_ALL,FLOW,1,5,top,ALT,9,-0.0015534068396353229,-0.0028442393190217,0.4444444444444444,-0.22663826502608214
POST_2023_PLUS,KOSPI_ALL,FLOW,1,5,spread,ALT_MINUS_MOM,9,0.011643479118926155,0.0077625203237221,0.8888888888888888,1.79085861551523
POST_2023_PLUS,KOSPI_ALL,FLOW,1,5,spread,ALT,9,0.004534814046234434,0.0028416958724064,0.5555555555555556,1.017284532295385
POST_2023_PLUS,KOSPI_ALL,FLOW,1,20,top,ALT_MINUS_MOM,9,0.018975887681435433,0.013888403112210401,0.7777777777777778,2.323748927481798
POST_2023_PLUS,KOSPI_ALL,FLOW,1,20,top,ALT,9,-0.01522677465336961,-0.013910910941012822,0.4444444444444444,-1.744972014604335
POST_2023_PLUS,KOSPI_ALL,FLOW,1,20,spread,ALT_MINUS_MOM,9,0.020910854373036955,0.013025159046208712,0.8888888888888888,1.8526242222398064
POST_2023_PLUS,KOSPI_ALL,FLOW,1,20,spread,ALT,9,0.011261298929987222,0.004591435062649696,0.5555555555555556,1.078818037983273
POST_2023_PLUS,KOSPI_ALL,REVISION,0,5,top,ALT_MINUS_MOM,25,0.001680708275011772,-0.001746205952384599,0.4,0.5787406484878235
POST_2023_PLUS,KOSPI_ALL,REVISION,0,5,top,ALT,25,-0.0021417979558082997,-0.000362591260946,0.44,-0.3031707416714528
POST_2023_PLUS,KOSPI_ALL,REVISION,0,5,spread,ALT_MINUS_MOM,25,-0.00048006108962630437,-0.0021651773479503984,0.44,-0.07799842409332215
POST_2023_PLUS,KOSPI_ALL,REVISION,0,5,spread,ALT,25,0.0013351563653508603,0.0070844196609855,0.6,0.25219442787423657
POST_2023_PLUS,KOSPI_ALL,REVISION,0,20,top,ALT_MINUS_MOM,23,0.010437031569788513,0.0177343267553578,0.782608695652174,1.6510034710420314
POST_2023_PLUS,KOSPI_ALL,REVISION,0,20,top,ALT,23,0.010025366681960437,0.019335563527264732,0.6086956521739131,0.5192539680065952
POST_2023_PLUS,KOSPI_ALL,REVISION,0,20,spread,ALT_MINUS_MOM,23,0.0004974844797801429,0.0070743010124896255,0.5652173913043478,0.04134901088750109
POST_2023_PLUS,KOSPI_ALL,REVISION,0,20,spread,ALT,23,0.0059681975920116825,0.0051681794403739545,0.5217391304347826,0.41787347804189245
POST_2023_PLUS,KOSPI_ALL,REVISION,1,5,top,ALT_MINUS_MOM,17,0.004839950634745136,0.005645475411985401,0.7647058823529411,1.473908645717172
POST_2023_PLUS,KOSPI_ALL,REVISION,1,5,top,ALT,17,-0.0016696286487968535,0.0048063857118493,0.5294117647058824,-0.3691374807851709
POST_2023_PLUS,KOSPI_ALL,REVISION,1,5,spread,ALT_MINUS_MOM,17,0.0011495908393362297,0.0007608000068408003,0.5294117647058824,0.3206561893156803
POST_2023_PLUS,KOSPI_ALL,REVISION,1,5,spread,ALT,17,-0.0023899534325374826,-0.0030367469374385,0.35294117647058826,-0.807845527604865
POST_2023_PLUS,KOSPI_ALL,REVISION,1,20,top,ALT_MINUS_MOM,17,0.008106998868326495,0.006760097925703312,0.7058823529411765,2.725649674510205
POST_2023_PLUS,KOSPI_ALL,REVISION,1,20,top,ALT,17,-0.004875095820056552,-0.002250270205703009,0.47058823529411764,-0.7103204853217034
POST_2023_PLUS,KOSPI_ALL,REVISION,1,20,spread,ALT_MINUS_MOM,17,-0.00819425348308485,0.004357163052250312,0.5294117647058824,-0.9904839680074867
POST_2023_PLUS,KOSPI_ALL,REVISION,1,20,spread,ALT,17,-0.0037725896829748852,0.008685367208562056,0.7058823529411765,-0.45609935569052434
POST_2023_PLUS,KOSPI_ALL,VALUE,0,5,top,ALT_MINUS_MOM,19,0.0030226671261935002,0.0021773631119308993,0.5263157894736842,0.7016723925911904
POST_2023_PLUS,KOSPI_ALL,VALUE,0,5,top,ALT,19,-0.0024450645413759777,0.0023099486351161,0.5263157894736842,-0.39072661538142733
POST_2023_PLUS,KOSPI_ALL,VALUE,0,5,spread,ALT_MINUS_MOM,19,0.0020749087853843586,-0.0015664126384496001,0.47368421052631576,0.26699786683392185
POST_2023_PLUS,KOSPI_ALL,VALUE,0,5,spread,ALT,19,0.008518136929066857,0.0023672446241192,0.5789473684210527,1.4710790825213362
POST_2023_PLUS,KOSPI_ALL,VALUE,0,20,top,ALT_MINUS_MOM,17,0.023515966046935132,0.0002998833248677446,0.5294117647058824,0.903279099689218
POST_2023_PLUS,KOSPI_ALL,VALUE,0,20,top,ALT,17,0.03638395904018129,0.027334792580633094,0.7058823529411765,2.313199978051582
POST_2023_PLUS,KOSPI_ALL,VALUE,0,20,spread,ALT_MINUS_MOM,17,0.024298535733767827,-0.021763630811191592,0.4117647058823529,0.5821399465768449
POST_2023_PLUS,KOSPI_ALL,VALUE,0,20,spread,ALT,17,0.04444816795888134,-0.0151986663650161,0.4117647058823529,1.401116024513726
POST_2023_PLUS,KOSPI_ALL,VALUE,1,5,top,ALT_MINUS_MOM,23,0.011895266520282366,0.004381287730211,0.5652173913043478,2.398311358973157
POST_2023_PLUS,KOSPI_ALL,VALUE,1,5,top,ALT,23,0.007445762089547783,0.0044072404044112,0.5652173913043478,1.2151776010676427
POST_2023_PLUS,KOSPI_ALL,VALUE,1,5,spread,ALT_MINUS_MOM,23,0.01427979867536961,0.007301189399228,0.5652173913043478,1.7843210673760548
POST_2023_PLUS,KOSPI_ALL,VALUE,1,5,spread,ALT,23,0.008314009502439547,0.0029104006127161,0.5217391304347826,1.1292419682169763
POST_2023_PLUS,KOSPI_ALL,VALUE,1,20,top,ALT_MINUS_MOM,23,0.02246554588283362,0.019773198888161092,0.6956521739130435,2.227061237905016
POST_2023_PLUS,KOSPI_ALL,VALUE,1,20,top,ALT,23,0.0029472944477143886,0.0075586527085225175,0.6086956521739131,0.37759147136713794
POST_2023_PLUS,KOSPI_ALL,VALUE,1,20,spread,ALT_MINUS_MOM,23,0.013792732547786964,0.010588479187122912,0.6086956521739131,0.8352374400135509
POST_2023_PLUS,KOSPI_ALL,VALUE,1,20,spread,ALT,23,0.007638425519798493,0.008947685337908684,0.5652173913043478,0.5164122326801602
POST_2023_PLUS,KOSPI_EX_K200,FLOW,0,5,top,ALT_MINUS_MOM,28,0.008235589421933481,0.010199113410255851,0.7857142857142857,2.6553488005981514
POST_2023_PLUS,KOSPI_EX_K200,FLOW,0,5,top,ALT,28,-0.0012570799547557538,-0.004658117104290951,0.42857142857142855,-0.17851367160005568
POST_2023_PLUS,KOSPI_EX_K200,FLOW,0,5,spread,ALT_MINUS_MOM,28,0.007715265115616679,0.0070458215834849,0.6785714285714286,1.4011206866695436
POST_2023_PLUS,KOSPI_EX_K200,FLOW,0,5,spread,ALT,28,0.00626773754803175,0.007982425994171049,0.6785714285714286,2.0151478505100733
POST_2023_PLUS,KOSPI_EX_K200,FLOW,0,20,top,ALT_MINUS_MOM,27,0.01908599046032542,0.03648807939889109,0.7407407407407407,1.9338048955405736
POST_2023_PLUS,KOSPI_EX_K200,FLOW,0,20,top,ALT,27,0.0033814735920445647,0.0004165665867683632,0.5185185185185185,0.24485426658018755
POST_2023_PLUS,KOSPI_EX_K200,FLOW,0,20,spread,ALT_MINUS_MOM,27,0.01343037044108607,0.02292309107517987,0.7037037037037037,0.9583235687841632
POST_2023_PLUS,KOSPI_EX_K200,FLOW,0,20,spread,ALT,27,0.029465949852130004,0.030759326667769926,0.8888888888888888,4.5343215225834355
POST_2023_PLUS,KOSPI_EX_K200,FLOW,1,5,top,ALT_MINUS_MOM,14,0.00018198562832487882,0.00219463947353605,0.5714285714285714,0.04583112832456055
POST_2023_PLUS,KOSPI_EX_K200,FLOW,1,5,top,ALT,14,0.0019404819690985284,0.005040414130861801,0.5714285714285714,0.39351907724670293
POST_2023_PLUS,KOSPI_EX_K200,FLOW,1,5,spread,ALT_MINUS_MOM,14,0.0011313819748228781,0.00847676949532125,0.5714285714285714,0.24660028379068885
POST_2023_PLUS,KOSPI_EX_K200,FLOW,1,5,spread,ALT,14,0.001255731490244586,0.0060612995197412995,0.7142857142857143,0.32862871896552626
POST_2023_PLUS,KOSPI_EX_K200,FLOW,1,20,top,ALT_MINUS_MOM,14,0.014608485404301723,0.012607150238110543,0.8571428571428571,2.346516385808929
POST_2023_PLUS,KOSPI_EX_K200,FLOW,1,20,top,ALT,14,-0.009572902902912636,-0.008735168090605538,0.42857142857142855,-1.4322069084818763
POST_2023_PLUS,KOSPI_EX_K200,FLOW,1,20,spread,ALT_MINUS_MOM,14,0.016822211162026708,0.01888482779394096,0.6428571428571429,1.8030664197340343
POST_2023_PLUS,KOSPI_EX_K200,FLOW,1,20,spread,ALT,14,0.001054360528986212,-0.0037516996373402334,0.42857142857142855,0.14134207742902832
POST_2023_PLUS,KOSPI_EX_K200,REVISION,0,5,top,ALT_MINUS_MOM,22,0.004156313889700064,0.0104913167221827,0.6363636363636364,0.9037467393127041
POST_2023_PLUS,KOSPI_EX_K200,REVISION,0,5,top,ALT,22,-0.0017428986207410813,-0.00431400731108535,0.45454545454545453,-0.1663905482231055
POST_2023_PLUS,KOSPI_EX_K200,REVISION,0,5,spread,ALT_MINUS_MOM,22,0.005639650189750886,0.01108200071050475,0.5454545454545454,0.6889441518912275
POST_2023_PLUS,KOSPI_EX_K200,REVISION,0,5,spread,ALT,22,0.0034708743209375687,0.0020391031318971,0.5454545454545454,0.6211603205813666
POST_2023_PLUS,KOSPI_EX_K200,REVISION,0,20,top,ALT_MINUS_MOM,21,0.012391274256618652,0.021771203203247103,0.6666666666666666,0.8673128647812924
POST_2023_PLUS,KOSPI_EX_K200,REVISION,0,20,top,ALT,21,-0.014442655107290057,-0.006105453651002457,0.42857142857142855,-0.5950435111297109
POST_2023_PLUS,KOSPI_EX_K200,REVISION,0,20,spread,ALT_MINUS_MOM,21,0.003675870200679763,0.025114078362058367,0.7142857142857143,0.21831119576619823
POST_2023_PLUS,KOSPI_EX_K200,REVISION,0,20,spread,ALT,21,0.008570570744315078,0.007632674112689752,0.5238095238095238,0.7052396160601249
POST_2023_PLUS,KOSPI_EX_K200,REVISION,1,5,top,ALT_MINUS_MOM,20,0.0037941465243488404,0.0010357573857380027,0.5,0.8419452825657359
POST_2023_PLUS,KOSPI_EX_K200,REVISION,1,5,top,ALT,20,-0.0017755094029892737,-0.00255554613810265,0.4,-0.326490901808179
POST_2023_PLUS,KOSPI_EX_K200,REVISION,1,5,spread,ALT_MINUS_MOM,20,-0.003779298658827805,-0.0045204735277232,0.45,-0.7149630446459465
POST_2023_PLUS,KOSPI_EX_K200,REVISION,1,5,spread,ALT,20,-0.0033331391369568614,-0.00373646419145815,0.45,-0.6098157550244454
POST_2023_PLUS,KOSPI_EX_K200,REVISION,1,20,top,ALT_MINUS_MOM,20,0.014464023361370065,0.021131236744385273,0.7,2.0434071766177135
POST_2023_PLUS,KOSPI_EX_K200,REVISION,1,20,top,ALT,20,0.004511579606245003,-0.0008946943760447801,0.45,0.48607029939694957
POST_2023_PLUS,KOSPI_EX_K200,REVISION,1,20,spread,ALT_MINUS_MOM,20,-0.010632684006629811,-0.0036523534344880537,0.45,-0.5595724370629149
POST_2023_PLUS,KOSPI_EX_K200,REVISION,1,20,spread,ALT,20,-0.005161582815665927,-0.0018419503833260187,0.5,-0.3219007586207417
POST_2023_PLUS,KOSPI_EX_K200,VALUE,0,5,top,ALT_MINUS_MOM,21,0.009119816503017679,0.0095257999608112,0.6190476190476191,1.902633618598707
POST_2023_PLUS,KOSPI_EX_K200,VALUE,0,5,top,ALT,21,0.003383041832358661,-0.0025640072419429,0.47619047619047616,0.47353022489678864
POST_2023_PLUS,KOSPI_EX_K200,VALUE,0,5,spread,ALT_MINUS_MOM,21,0.010946921775857765,0.0030660605002126983,0.5714285714285714,1.1246565126483468
POST_2023_PLUS,KOSPI_EX_K200,VALUE,0,5,spread,ALT,21,0.0076425047730728606,-0.0044082059980195,0.47619047619047616,0.9088969304678759
POST_2023_PLUS,KOSPI_EX_K200,VALUE,0,20,top,ALT_MINUS_MOM,20,0.0348780818594074,0.02895714405267913,0.65,2.042297542358188
POST_2023_PLUS,KOSPI_EX_K200,VALUE,0,20,top,ALT,20,0.010108646900802726,0.012286030338335419,0.6,0.8989568823736006
POST_2023_PLUS,KOSPI_EX_K200,VALUE,0,20,spread,ALT_MINUS_MOM,20,0.04930477332252315,-0.009457269588273587,0.45,1.1404152950803301
POST_2023_PLUS,KOSPI_EX_K200,VALUE,0,20,spread,ALT,20,0.05301575623856125,-0.008826782752474172,0.5,1.3866875848749574
