date,phase,universe,factor,strategy,codes
2025-04-22,3,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A298380|A222800|A196170|A013890|A003570|A218410|A098460|A032350|A075580|A336570|A095660|A195940|A017960|A252990|A131290|A041510|A053030|A014830|A031980|A166090
2025-04-22,3,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A298380|A003570|A017960|A095660|A196170|A032350|A013890|A218410|A195940|A014830|A336570|A005440|A075580|A083650|A222800|A097520|A041510|A017810|A005610|A131290
2025-04-22,3,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A011760|A071320|A016380|A005440|A383800|A082640|A017940|A306200|A010690|A036530|A005880|A009900|A002350|A265520|A025540|A272450|A090460|A057050|A012630
2025-04-22,3,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005440|A071320|A012630|A000370|A011760|A036530|A383800|A082640|A306200|A017940|A016380|A010690|A183190|A035150|A002350|A215000|A005090|A950170|A025540|A005880
2025-04-22,3,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A402340|A011760|A071320|A016380|A088350|A383800|A005440|A082640|A073240|A017940|A036460|A306200|A000270|A000240|A005830|A139130|A010690
2025-04-22,3,KOSPI_ALL,PER12MF,CF20,A015760|A071320|A005440|A000370|A402340|A011760|A139130|A036460|A036530|A088350|A073240|A383800|A012630|A082640|A017940|A016380|A306200|A071050|A001450|A005830
2025-04-22,3,KOSPI_ALL,PRIVATE_FLOW,BASE,A008060|A489790|A017960|A032350|A035150|A071970|A100840|A006220|A001530|A475150|A000640|A145720|A383220|A034230|A001040|A026890|A006040|A000670|A000720|A278470
2025-04-22,3,KOSPI_ALL,PRIVATE_FLOW,CF20,A008060|A017960|A001530|A139480|A071970|A100840|A032350|A026890|A014830|A035150|A000720|A383220|A003570|A278470|A006220|A475150|A001040|A015760|A006040|A489790
2025-04-23,4,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A298380|A222800|A196170|A011930|A013890|A003570|A218410|A098460|A032350|A075580|A336570|A095660|A195940|A017960|A014830|A252990|A131290|A041510|A053030|A031980
2025-04-23,4,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A298380|A003570|A017960|A095660|A032350|A014830|A196170|A218410|A013890|A336570|A195940|A075580|A005440|A011930|A083650|A222800|A097520|A041510|A017810|A005610
2025-04-23,4,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A011760|A071320|A016380|A383800|A005440|A082640|A017940|A306200|A010690|A036530|A005880|A002350|A009900|A265520|A012630|A272450|A057050|A025540|A051500
2025-04-23,4,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005440|A071320|A000370|A011760|A036530|A012630|A383800|A082640|A306200|A017940|A016380|A010690|A183190|A215000|A002350|A950170|A035150|A005880|A051500|A002320
2025-04-23,4,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A402340|A011760|A071320|A016380|A383800|A005440|A088350|A082640|A073240|A017940|A036460|A306200|A000270|A139130|A000240|A005830|A010690
2025-04-23,4,KOSPI_ALL,PER12MF,CF20,A015760|A071320|A005440|A000370|A402340|A011760|A139130|A036460|A036530|A088350|A383800|A073240|A082640|A012630|A017940|A306200|A016380|A071050|A001450|A010690
2025-04-23,4,KOSPI_ALL,PRIVATE_FLOW,BASE,A008060|A017960|A489790|A032350|A035150|A475150|A100840|A071970|A001530|A000500|A001040|A000640|A278470|A383220|A066970|A014830|A006040|A006220|A145720|A034230
2025-04-23,4,KOSPI_ALL,PRIVATE_FLOW,CF20,A008060|A017960|A001530|A014830|A139480|A100840|A071970|A032350|A035150|A278470|A000500|A383220|A001040|A475150|A026890|A000720|A192080|A016590|A006040|A015760
2025-04-24,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A298380|A196170|A011930|A013890|A003570|A218410|A098460|A032350|A215000|A014830|A075580|A095660|A057050|A195940|A017960|A252990|A041510|A131290|A053030|A336570
2025-04-24,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A298380|A003570|A215000|A014830|A095660|A017960|A032350|A196170|A218410|A013890|A075580|A057050|A011930|A083650|A195940|A041510|A097520|A336570|A005610|A054950
2025-04-24,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A011760|A071320|A005440|A016380|A383800|A082640|A017940|A306200|A005880|A010690|A036530|A002350|A009900|A265520|A012630|A272450|A025540|A051500|A057050
2025-04-24,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005440|A071320|A000370|A011760|A012630|A036530|A215000|A383800|A082640|A017940|A016380|A057050|A306200|A950170|A183190|A010690|A002350|A005880|A035150|A051500
2025-04-24,5,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A402340|A011760|A071320|A005440|A016380|A383800|A088350|A082640|A073240|A017940|A036460|A000270|A000240|A005830|A139130|A306200|A005880
2025-04-24,5,KOSPI_ALL,PER12MF,CF20,A015760|A005440|A000370|A071320|A402340|A011760|A139130|A036460|A036530|A088350|A383800|A073240|A082640|A017940|A012630|A016380|A071050|A001450|A005830|A000240
2025-04-24,5,KOSPI_ALL,PRIVATE_FLOW,BASE,A017960|A008060|A475150|A035150|A489790|A032350|A100840|A071970|A001530|A001040|A009830|A000500|A000640|A066970|A014830|A006040|A383220|A139480|A278470|A034230
2025-04-24,5,KOSPI_ALL,PRIVATE_FLOW,CF20,A008060|A017960|A139480|A001530|A014830|A100840|A071970|A032350|A035150|A001040|A475150|A026890|A278470|A489790|A192080|A000500|A383220|A016590|A006040|A015760
2025-04-25,6,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A298380|A196170|A011930|A003570|A218410|A098460|A215000|A014830|A075580|A095660|A057050|A041510|A195940|A017960|A252990|A131290|A053030|A032350|A336570|A031980
2025-04-25,6,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A298380|A215000|A014830|A095660|A017960|A003570|A218410|A075580|A196170|A057050|A011930|A032350|A041510|A083650|A097520|A195940|A336570|A044490|A054950|A252990
2025-04-25,6,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A011760|A051360|A071320|A383800|A016380|A005440|A082640|A017940|A306200|A010690|A005880|A036530|A002350|A009900|A265520|A012630|A051500|A272450|A025540
2025-04-25,6,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005440|A000370|A011760|A071320|A012630|A051360|A215000|A036530|A383800|A082640|A017940|A016380|A057050|A306200|A950170|A183190|A010690|A051500|A002350|A035150
2025-04-25,6,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A402340|A011760|A071320|A383800|A088350|A016380|A005440|A082640|A073240|A017940|A036460|A000270|A005830|A000240|A139130|A306200|A005880
2025-04-25,6,KOSPI_ALL,PER12MF,CF20,A015760|A005440|A000370|A071320|A402340|A011760|A139130|A036460|A088350|A383800|A073240|A036530|A012630|A082640|A017940|A016380|A071050|A005830|A001450|A306200
2025-04-25,6,KOSPI_ALL,PRIVATE_FLOW,BASE,A017960|A008060|A475150|A035150|A032350|A071970|A100840|A489790|A009830|A001040|A000500|A001530|A000640|A014830|A066970|A383220|A006040|A006260|A139480|A278470
2025-04-25,6,KOSPI_ALL,PRIVATE_FLOW,CF20,A008060|A017960|A139480|A100840|A001530|A014830|A009830|A001040|A032350|A035150|A475150|A071970|A000500|A383220|A016590|A026890|A278470|A489790|A009540|A192080
2025-04-28,7,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A298380|A196170|A011930|A003570|A218410|A098460|A075580|A950160|A095660|A014830|A057050|A195940|A017960|A252990|A041510|A131290|A053030|A336570|A031980|A166090
2025-04-28,7,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A298380|A095660|A017960|A014830|A218410|A003570|A075580|A057050|A196170|A083650|A011930|A041510|A097520|A336570|A195940|A082920|A053030|A054950|A032350|A100840
2025-04-28,7,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A011760|A051360|A071320|A016380|A383800|A005440|A082640|A017940|A306200|A010690|A005880|A036530|A265520|A002350|A009900|A057050|A051500|A272450|A025540
2025-04-28,7,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005440|A000370|A011760|A071320|A036530|A012630|A051360|A383800|A082640|A017940|A057050|A016380|A306200|A010690|A950170|A183190|A035150|A051500|A005880|A002350
2025-04-28,7,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A402340|A011760|A071320|A016380|A383800|A005440|A088350|A082640|A017940|A073240|A036460|A005830|A139130|A306200|A000270|A000240|A010690
2025-04-28,7,KOSPI_ALL,PER12MF,CF20,A015760|A005440|A000370|A071320|A011760|A139130|A402340|A036460|A036530|A073240|A383800|A088350|A082640|A017940|A016380|A012630|A005830|A306200|A001450|A071050
2025-04-28,7,KOSPI_ALL,PRIVATE_FLOW,BASE,A017960|A008060|A475150|A071970|A035150|A032350|A009830|A100840|A001040|A000500|A489790|A014830|A066970|A006260|A034230|A082740|A000640|A001530|A192080|A006040
2025-04-28,7,KOSPI_ALL,PRIVATE_FLOW,CF20,A008060|A017960|A014830|A009830|A100840|A139480|A001040|A016590|A071970|A032350|A035150|A192080|A000500|A000520|A278470|A489790|A298040|A383220|A023530|A082740
2025-04-29,8,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A298380|A099190|A196170|A011930|A003570|A218410|A098460|A075580|A950160|A095660|A014830|A057050|A017960|A083650|A041510|A195940|A131290|A053030|A336570|A031980
2025-04-29,8,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A298380|A017960|A218410|A095660|A014830|A003570|A083650|A075580|A099190|A100840|A057050|A011930|A196170|A041510|A336570|A097520|A053030|A195940|A085620|A082920
2025-04-29,8,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A011760|A051360|A071320|A016380|A383800|A005440|A082640|A017940|A306200|A005880|A010690|A036530|A265520|A002350|A009900|A057050|A272450|A012630|A090460
2025-04-29,8,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005440|A000370|A011760|A071320|A012630|A036530|A082640|A051360|A383800|A017940|A057050|A016380|A306200|A183190|A010690|A950170|A035150|A005880|A002350|A265520
2025-04-29,8,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A402340|A011760|A071320|A016380|A383800|A088350|A005440|A082640|A073240|A017940|A036460|A306200|A005830|A000240|A000270|A139130|A005880
2025-04-29,8,KOSPI_ALL,PER12MF,CF20,A015760|A139130|A005440|A000370|A071320|A011760|A402340|A036460|A088350|A383800|A082640|A073240|A036530|A017940|A016380|A012630|A005830|A306200|A001450|A000240
2025-04-29,8,KOSPI_ALL,PRIVATE_FLOW,BASE,A017960|A009830|A008060|A475150|A032350|A071970|A035150|A000500|A001040|A489790|A100840|A006260|A014830|A066970|A000640|A034230|A006040|A383220|A278470|A192080
2025-04-29,8,KOSPI_ALL,PRIVATE_FLOW,CF20,A008060|A017960|A009830|A139480|A014830|A016590|A100840|A032350|A035150|A071970|A001040|A000520|A298040|A383220|A000500|A278470|A192080|A489790|A006040|A029530
2025-04-30,9,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A298380|A099190|A196170|A011930|A003570|A218410|A098460|A950170|A001820|A211050|A075580|A950160|A095660|A014830|A057050|A017960|A020560|A083650|A041510|A195940
2025-04-30,9,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A298380|A950170|A211050|A003570|A218410|A017960|A095660|A014830|A075580|A099190|A083650|A060980|A011930|A196170|A057050|A100840|A041510|A001820|A054950|A336570
2025-04-30,9,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A051360|A011760|A071320|A383800|A016380|A005440|A082640|A017940|A306200|A005880|A010690|A036530|A265520|A002350|A950170|A009900|A057050|A025540|A090460
2025-04-30,9,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A000370|A005440|A071320|A011760|A950170|A036530|A211050|A082640|A012630|A383800|A051360|A017940|A016380|A057050|A306200|A183190|A010690|A005880|A035150|A051500
2025-04-30,9,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A402340|A011760|A071320|A383800|A016380|A005440|A082640|A088350|A073240|A017940|A036460|A306200|A000240|A005880|A010690|A000270|A005830
2025-04-30,9,KOSPI_ALL,PER12MF,CF20,A015760|A000370|A005440|A071320|A139130|A011760|A402340|A036460|A082640|A383800|A036530|A088350|A073240|A017940|A016380|A001450|A012630|A306200|A005830|A000240
2025-04-30,9,KOSPI_ALL,PRIVATE_FLOW,BASE,A017960|A009830|A008060|A032350|A035150|A071970|A475150|A000500|A489790|A001040|A006260|A278470|A014830|A066970|A034230|A006040|A034120|A000640|A100840|A139480
2025-04-30,9,KOSPI_ALL,PRIVATE_FLOW,CF20,A008060|A017960|A009830|A139480|A014830|A016590|A032350|A100840|A035150|A071970|A000520|A278470|A001040|A000500|A383220|A489790|A006040|A075580|A192080|A006260
2025-05-02,0,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A298380|A099190|A011930|A121600|A003570|A950170|A001820|A211050|A075580|A950160|A218410|A095660|A196170|A014830|A017960|A020560|A083650|A041510|A195940|A131290
2025-05-02,0,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A298380|A950170|A211050|A003570|A017960|A075580|A014830|A099190|A095660|A218410|A083650|A060980|A011930|A041510|A011760|A121600|A100840|A001820|A053030|A484870
2025-05-02,0,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A011760|A051360|A071320|A016380|A082640|A383800|A005440|A017940|A306200|A010690|A005880|A036530|A265520|A009900|A002350|A057050|A051500|A025540|A012630
2025-05-02,0,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A011760|A071320|A005440|A000370|A950170|A012630|A082640|A211050|A036530|A051360|A383800|A017940|A016380|A183190|A306200|A051500|A005880|A035150|A010690|A057050
2025-05-02,0,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A011760|A402340|A071320|A016380|A082640|A383800|A005440|A088350|A073240|A017940|A036460|A306200|A010690|A000240|A000270|A139130|A005830
2025-05-02,0,KOSPI_ALL,PER12MF,CF20,A015760|A011760|A071320|A139130|A000370|A005440|A402340|A036460|A082640|A088350|A383800|A036530|A073240|A012630|A017940|A016380|A005830|A001450|A306200|A071050
2025-05-02,0,KOSPI_ALL,PRIVATE_FLOW,BASE,A017960|A009830|A008060|A032350|A000500|A035150|A071970|A007660|A001040|A489790|A278470|A006260|A034120|A066970|A014830|A075580|A034230|A006040|A000640|A475150
2025-05-02,0,KOSPI_ALL,PRIVATE_FLOW,CF20,A017960|A009830|A008060|A139480|A014830|A016590|A071970|A075580|A278470|A032350|A489790|A035150|A029530|A000500|A000520|A383220|A069620|A001040|A009680|A007660
2025-05-07,1,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A298380|A099190|A099320|A222800|A121600|A003570|A950170|A001820|A211050|A075580|A950160|A084370|A484870|A014830|A218410|A095660|A083650|A020560|A195940|A041510
2025-05-07,1,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A298380|A950170|A003570|A211050|A075580|A014830|A099190|A099320|A083650|A095660|A218410|A260970|A060980|A011760|A100840|A041510|A484870|A001820|A084370|A121600
2025-05-07,1,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A011760|A051360|A071320|A082640|A016380|A383800|A005440|A017940|A306200|A010690|A009900|A005880|A265520|A002350|A025540|A057050|A035150|A051500|A950170
2025-05-07,1,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A011760|A071320|A005440|A000370|A950170|A012630|A082640|A211050|A383800|A051360|A017940|A016380|A009900|A035150|A010690|A002350|A183190|A306200|A005880|A039440
2025-05-07,1,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A011760|A402340|A071320|A082640|A016380|A383800|A088350|A005440|A017940|A073240|A036460|A306200|A010690|A000270|A005830|A000240|A139130
2025-05-07,1,KOSPI_ALL,PER12MF,CF20,A015760|A011760|A071320|A402340|A139130|A000370|A005440|A036460|A082640|A383800|A088350|A017940|A073240|A016380|A012630|A161390|A005830|A001450|A010690|A071050
2025-05-07,1,KOSPI_ALL,PRIVATE_FLOW,BASE,A017960|A009830|A008060|A000500|A032350|A071970|A007660|A035150|A034120|A075580|A001040|A006260|A278470|A489790|A079900|A006040|A000640|A014830|A069620|A005690
2025-05-07,1,KOSPI_ALL,PRIVATE_FLOW,CF20,A009830|A008060|A017960|A075580|A014830|A071970|A097230|A035150|A139480|A007660|A032350|A278470|A489790|A000500|A006040|A000520|A029530|A069620|A383220|A016590
2025-05-08,2,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A108490|A298380|A099190|A099320|A222800|A121600|A004800|A003570|A041510|A950170|A001820|A211050|A075580|A950160|A084370|A484870|A014830|A218410|A097520|A095660
2025-05-08,2,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A108490|A004800|A003570|A950170|A075580|A041510|A099190|A211050|A014830|A298380|A099320|A097520|A260970|A083650|A218410|A095660|A484870|A011760|A060980|A001820
2025-05-08,2,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A011760|A051360|A082640|A071320|A016380|A383800|A005440|A017940|A306200|A010690|A005880|A009900|A265520|A002350|A025540|A035150|A012630|A051500|A005810
2025-05-08,2,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A011760|A000370|A071320|A005440|A012630|A950170|A383800|A211050|A082640|A051360|A017940|A016380|A035150|A306200|A010690|A005880|A009900|A183190|A002350|A265520
2025-05-08,2,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A402340|A011760|A082640|A071320|A016380|A383800|A088350|A005440|A017940|A073240|A036460|A306200|A010690|A000270|A000240|A005830|A139130
2025-05-08,2,KOSPI_ALL,PER12MF,CF20,A015760|A011760|A402340|A139130|A000370|A071320|A005440|A036460|A088350|A383800|A082640|A017940|A012630|A161390|A016380|A005830|A073240|A001450|A306200|A010690
2025-05-08,2,KOSPI_ALL,PRIVATE_FLOW,BASE,A009830|A017960|A007660|A000500|A008060|A071970|A032350|A278470|A103590|A034120|A489790|A001040|A035150|A161890|A075580|A006260|A069620|A014830|A079900|A006040
2025-05-08,2,KOSPI_ALL,PRIVATE_FLOW,CF20,A009830|A008060|A017960|A014830|A000520|A278470|A071970|A075580|A000500|A007660|A161890|A489790|A103590|A006040|A032350|A097230|A035150|A069620|A001040|A383220
2025-05-09,3,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A108490|A298380|A222800|A099190|A099320|A121600|A004800|A003570|A214430|A041510|A950170|A001820|A211050|A075580|A950160|A084370|A484870|A218410|A097520|A095660
2025-05-09,3,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A108490|A004800|A003570|A950170|A099190|A075580|A211050|A298380|A041510|A099320|A097520|A014830|A218410|A214430|A095660|A083650|A260970|A484870|A060980|A011760
2025-05-09,3,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A011760|A082640|A071320|A016380|A383800|A005440|A017940|A306200|A010690|A005880|A009900|A265520|A002350|A025540|A035150|A012630|A057050|A051500|A211050
2025-05-09,3,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A011760|A000370|A071320|A012630|A005440|A211050|A950170|A082640|A383800|A017940|A016380|A035150|A306200|A009900|A010690|A002350|A005880|A051500|A183190|A039440
2025-05-09,3,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A402340|A011760|A082640|A071320|A016380|A383800|A088350|A005440|A073240|A017940|A036460|A306200|A010690|A000240|A005830|A000270|A005880
2025-05-09,3,KOSPI_ALL,PER12MF,CF20,A015760|A402340|A011760|A000370|A139130|A071320|A005440|A036460|A088350|A383800|A082640|A017940|A012630|A005830|A016380|A073240|A161390|A001450|A039490|A306200
2025-05-09,3,KOSPI_ALL,PRIVATE_FLOW,BASE,A009830|A000500|A008060|A071970|A007660|A103590|A032350|A034120|A161890|A017960|A001040|A489790|A035150|A006260|A014830|A069620|A006040|A000640|A075580|A005690
2025-05-09,3,KOSPI_ALL,PRIVATE_FLOW,CF20,A009830|A000520|A014830|A071970|A161890|A008060|A006040|A103590|A000500|A017960|A075580|A489790|A007660|A005690|A032350|A069620|A035150|A192080|A001040|A097230
2025-05-12,4,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A108490|A222800|A099190|A099320|A121600|A004800|A003570|A013890|A214430|A005690|A041510|A001820|A211050|A950160|A084370|A484870|A218410|A097520|A095660|A014830
2025-05-12,4,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A108490|A004800|A099190|A003570|A211050|A097520|A014830|A099320|A005690|A013890|A218410|A041510|A095660|A083650|A484870|A011760|A260970|A096530|A214430|A060980
2025-05-12,4,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A011760|A071320|A082640|A383800|A005440|A017940|A306200|A010690|A005880|A009900|A265520|A002350|A025540|A035150|A012630|A211050|A005810|A057050|A183190
2025-05-12,4,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A011760|A000370|A071320|A005440|A211050|A082640|A383800|A017940|A012630|A009900|A306200|A035150|A010690|A002350|A265520|A039440|A183190|A005880|A014830|A025540
2025-05-12,4,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A402340|A011760|A071320|A082640|A088350|A383800|A005440|A073240|A017940|A306200|A036460|A010690|A005830|A000240|A000270|A139130|A001120
2025-05-12,4,KOSPI_ALL,PER12MF,CF20,A015760|A011760|A402340|A000370|A139130|A071320|A005440|A036460|A088350|A082640|A383800|A017940|A005830|A073240|A306200|A161390|A001450|A012630|A000240|A039490
2025-05-12,4,KOSPI_ALL,PRIVATE_FLOW,BASE,A009830|A103590|A000500|A008060|A032350|A007660|A001040|A034120|A006260|A014830|A071970|A489790|A035150|A161890|A006040|A005690|A000640|A161000|A192080|A017960
2025-05-12,4,KOSPI_ALL,PRIVATE_FLOW,CF20,A009830|A014830|A008060|A103590|A161890|A032350|A006040|A005690|A007660|A071050|A071970|A000500|A009450|A016590|A000520|A489790|A001040|A035150|A029530|A006260
2025-05-13,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A108490|A141080|A222800|A099190|A196170|A099320|A121600|A004800|A003570|A214430|A005690|A013890|A263750|A041510|A257720|A095660|A001820|A097520|A082920|A211050
2025-05-13,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A108490|A004800|A099190|A003570|A097520|A005690|A095660|A257720|A099320|A211050|A041510|A214430|A141080|A013890|A263750|A082920|A222800|A014830|A260970|A083650
2025-05-13,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A000370|A011760|A082640|A071320|A005440|A383800|A306200|A017940|A010690|A005880|A265520|A009900|A002350|A025540|A012630|A005810|A211050|A183190|A051500|A057050
2025-05-13,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A011760|A071320|A000370|A005440|A211050|A383800|A082640|A012630|A017940|A306200|A009900|A010690|A002350|A265520|A183190|A005880|A060980|A025540|A051500|A003690
2025-05-13,5,KOSPI_ALL,PER12MF,BASE,A000370|A001450|A015760|A011760|A402340|A082640|A071320|A088350|A005440|A383800|A073240|A036460|A306200|A017940|A005830|A010690|A139130|A000270|A000240|A001120
2025-05-13,5,KOSPI_ALL,PER12MF,CF20,A011760|A015760|A402340|A139130|A000370|A005440|A071320|A036460|A088350|A383800|A082640|A017940|A306200|A005830|A039490|A073240|A012630|A161390|A001450|A001120
