universe,factor,strategy,phase,period,return_type,n_days,cagr,sharpe,mdd,calmar,annual_turnover,avg_missing_weight
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,0,LATE_2020_2022,NET60,742,0.05719029811288712,0.33719804832005207,-0.459785093380492,0.12438484617325268,14.182638683921653,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,0,NORMAL_2023_2024,GROSS,489,0.0834865181375295,0.46556908737923036,-0.2544870424083736,0.3280580313537506,14.463085760331689,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,0,NORMAL_2023_2024,NET30,489,0.03743717394960733,0.27626582775589614,-0.26781459820144027,0.13978765235735383,14.463085760331689,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,0,NORMAL_2023_2024,NET60,489,-0.006737542382459494,0.0861490589065442,-0.2809266478821637,-0.023983279739576698,14.463085760331689,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,0,BULL_2025,GROSS,242,0.9515030780853706,2.8326557669232937,-0.1889353647574752,5.036130103576729,14.801830732506485,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,0,BULL_2025,NET30,242,0.8666640527683023,2.6545401864645672,-0.19458300716413968,4.4539554887094095,14.801830732506485,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,0,BULL_2025,NET60,242,0.7853647618124784,2.4729994918437748,-0.20020126786627845,3.922876064586421,14.801830732506485,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,0,YTD_2026,GROSS,147,-0.36994124253723226,-0.5216235975261052,-0.5406097472653775,-0.6843036856226595,14.707431322924865,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,0,YTD_2026,NET30,147,-0.39716300776398705,-0.5977704252405212,-0.5456091209348632,-0.7279258951600294,14.707431322924865,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,0,YTD_2026,NET60,147,-0.42325950010818447,-0.673635028442689,-0.5505632118471724,-0.7687754848133126,14.707431322924865,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,1,FULL_2016_2026,GROSS,2598,0.11329035149902267,0.5339099361586781,-0.5406518196447918,0.20954401221372826,13.932771085820411,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,1,FULL_2016_2026,NET30,2598,0.06767520111060055,0.37859156237636427,-0.5456556872016298,0.12402546642126963,13.932771085820411,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,1,FULL_2016_2026,NET60,2598,0.023850988767953663,0.2234071054795501,-0.5506141797591829,0.04331706237275827,13.932771085820411,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,1,PRE_STRESS_2016_2024,GROSS,2209,0.0952122399370956,0.5010501376946213,-0.4410751776305625,0.21586397232456334,13.764366782292115,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,1,PRE_STRESS_2016_2024,NET30,2209,0.050869411614455906,0.32783106303221204,-0.4575855203749132,0.11116918990963069,13.764366782292115,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,1,PRE_STRESS_2016_2024,NET60,2209,0.008246643783043517,0.15485581877960689,-0.49458847221443436,0.016673748472382698,13.764366782292115,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,1,EARLY_2016_2019,GROSS,978,0.10728918922814201,0.6103761442648631,-0.2451931006450443,0.4375701801799882,13.107907845334644,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,1,EARLY_2016_2019,NET30,978,0.06455517666413368,0.4133476210194019,-0.26010459208771797,0.24818930010417894,13.107907845334644,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,1,EARLY_2016_2019,NET60,978,0.02340044866780211,0.2160264118492614,-0.2747451238690678,0.08517147943616936,13.107907845334644,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,1,LATE_2020_2022,GROSS,742,0.13050885299096127,0.5699425032477456,-0.439550299409021,0.29691449002863035,14.16283906831424,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,1,LATE_2020_2022,NET30,742,0.08343938652076144,0.4223534125110232,-0.4428518301111396,0.1884137782603748,14.16283906831424,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,1,LATE_2020_2022,NET60,742,0.03824905725723182,0.27502443498269297,-0.44614039615609713,0.08573323013737835,14.16283906831424,0.0
