date,universe,factor,family,base_ic
2023-04-26,KOSDAQ,PBR12MF,VALUE,-0.14061444768042505
2023-04-26,KOSDAQ,PER12MF,VALUE,-0.0045679731787613
2023-04-26,KOSDAQ,MOM1M,MOMENTUM,-0.019399148556071295
2023-04-26,KOSDAQ,MOM12_1,MOMENTUM,-0.0833037033326652
2023-04-26,KOSDAQ,PRIVATE_FLOW,FLOW,0.07400311773897988
2023-04-26,KOSDAQ,FOREIGN_FLOW,FLOW,-0.042166077805149624
2023-04-26,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,0.05023633441720377
2023-04-26,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,0.1004007241890599
2023-04-26,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,0.019115020642457622
2023-04-26,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,0.06921091836731905
2023-04-26,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,0.010992834958631773
2023-04-26,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,-0.10384540732152155
2023-04-26,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,0.06344242539977657
2023-04-26,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,-0.016960772120979496
2023-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,0.10563374803740483
2023-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,0.13457789863569783
2023-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,0.0020082049065696423
2023-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,0.03813097367701216
2023-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,0.028709638235590917
2023-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,-0.10127101602793832
2023-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.0756528948548077
2023-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.0297039867790146
2023-05-12,K200,OP12_REV,REVISION,0.13753323708140294
2023-05-12,K200,OPFY1_REV,REVISION,0.022282988943345065
2023-05-12,K200,PBR12MF,VALUE,-0.05945956850768467
2023-05-12,K200,PER12MF,VALUE,-0.163086876760454
2023-05-12,K200,MOM1M,MOMENTUM,-0.0007008988352915876
2023-05-12,K200,MOM12_1,MOMENTUM,0.15905957434416138
2023-05-12,K200,PRIVATE_FLOW,FLOW,-0.07446555360725395
2023-05-12,K200,FOREIGN_FLOW,FLOW,-0.04114327707377375
2023-05-12,KOSPI_EX_K200,OP12_REV,REVISION,-0.22071831233036301
2023-05-12,KOSPI_EX_K200,OPFY1_REV,REVISION,-0.22970768038856862
2023-05-12,KOSPI_EX_K200,PBR12MF,VALUE,-0.1655770811445764
2023-05-12,KOSPI_EX_K200,PER12MF,VALUE,-0.10356644446993539
2023-05-12,KOSPI_EX_K200,MOM1M,MOMENTUM,0.029736374132869618
2023-05-12,KOSPI_EX_K200,MOM12_1,MOMENTUM,-0.06523647970622444
2023-05-12,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,-0.10981779305701062
2023-05-12,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.043933375123752866
2023-05-12,KOSPI_ALL,OP12_REV,REVISION,-0.031388790176253414
2023-05-12,KOSPI_ALL,OPFY1_REV,REVISION,-0.0931558190703821
2023-05-12,KOSPI_ALL,PBR12MF,VALUE,-0.10306979290925304
2023-05-12,KOSPI_ALL,PER12MF,VALUE,-0.11170471343917446
2023-05-12,KOSPI_ALL,MOM1M,MOMENTUM,0.01274036282644193
2023-05-12,KOSPI_ALL,MOM12_1,MOMENTUM,0.01864602324438342
2023-05-12,KOSPI_ALL,PRIVATE_FLOW,FLOW,-0.09534634962675272
2023-05-12,KOSPI_ALL,FOREIGN_FLOW,FLOW,-0.04643439321580215
2023-05-12,KOSDAQ,OP12_REV,REVISION,0.08386297076196417
2023-05-12,KOSDAQ,OPFY1_REV,REVISION,0.11884172687642253
2023-05-12,KOSDAQ,PBR12MF,VALUE,0.042667253637768014
2023-05-12,KOSDAQ,PER12MF,VALUE,0.030071328793656826
2023-05-12,KOSDAQ,MOM1M,MOMENTUM,-0.18169531284299514
2023-05-12,KOSDAQ,MOM12_1,MOMENTUM,-0.005463076122225986
2023-05-12,KOSDAQ,PRIVATE_FLOW,FLOW,-0.06711210672749576
2023-05-12,KOSDAQ,FOREIGN_FLOW,FLOW,-0.02609414232173228
2023-05-12,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,0.020144215851448814
2023-05-12,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,-0.010308418672278906
2023-05-12,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,-0.12952758683725715
2023-05-12,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,-0.11511964843020844
2023-05-12,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,-0.12216209432168762
2023-05-12,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,0.03242243223096038
2023-05-12,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,-0.09482978839993135
2023-05-12,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,-0.05614466907629677
2023-05-12,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,-0.03565549581145481
2023-05-12,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,-0.02633922841626197
2023-05-12,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,-0.09830828395622938
2023-05-12,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,-0.061955844159015276
2023-05-12,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,-0.13282328803465698
2023-05-12,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,-0.0026685887313398354
2023-05-12,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,-0.099687734635354
2023-05-12,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.0494493894408515
2023-05-26,K200,OP12_REV,REVISION,0.11311979540079832
2023-05-26,K200,OPFY1_REV,REVISION,0.0646852697512121
2023-05-26,K200,PBR12MF,VALUE,-0.16470689260936705
2023-05-26,K200,PER12MF,VALUE,-0.09582758811131775
2023-05-26,K200,MOM1M,MOMENTUM,0.04328924880641538
2023-05-26,K200,MOM12_1,MOMENTUM,0.07811819246454953
2023-05-26,K200,PRIVATE_FLOW,FLOW,-0.13519112692636712
2023-05-26,K200,FOREIGN_FLOW,FLOW,-0.0036900564748877556
2023-05-26,KOSPI_EX_K200,OP12_REV,REVISION,-0.09105368115211264
2023-05-26,KOSPI_EX_K200,OPFY1_REV,REVISION,-0.093245317805314
2023-05-26,KOSPI_EX_K200,PBR12MF,VALUE,-0.28829958890457275
2023-05-26,KOSPI_EX_K200,PER12MF,VALUE,-0.11793756911163956
2023-05-26,KOSPI_EX_K200,MOM1M,MOMENTUM,0.07647615606464692
2023-05-26,KOSPI_EX_K200,MOM12_1,MOMENTUM,0.22736820314273085
2023-05-26,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.09301053781818569
2023-05-26,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.050423009263154635
2023-05-26,KOSPI_ALL,OP12_REV,REVISION,0.029036148688957642
2023-05-26,KOSPI_ALL,OPFY1_REV,REVISION,-0.005534233531638284
2023-05-26,KOSPI_ALL,PBR12MF,VALUE,-0.2126242997103394
2023-05-26,KOSPI_ALL,PER12MF,VALUE,-0.09628338432281419
2023-05-26,KOSPI_ALL,MOM1M,MOMENTUM,0.06254917706744886
2023-05-26,KOSPI_ALL,MOM12_1,MOMENTUM,0.17359933432478816
2023-05-26,KOSPI_ALL,PRIVATE_FLOW,FLOW,0.00046071784575057903
2023-05-26,KOSPI_ALL,FOREIGN_FLOW,FLOW,-0.03457241022421038
2023-05-26,KOSDAQ,OP12_REV,REVISION,-0.022796505168019354
2023-05-26,KOSDAQ,OPFY1_REV,REVISION,-0.019362194809164804
2023-05-26,KOSDAQ,PBR12MF,VALUE,-0.3355622163768918
2023-05-26,KOSDAQ,PER12MF,VALUE,-0.19703436839334829
2023-05-26,KOSDAQ,MOM1M,MOMENTUM,0.06120566188850934
2023-05-26,KOSDAQ,MOM12_1,MOMENTUM,0.1510311264878172
2023-05-26,KOSDAQ,PRIVATE_FLOW,FLOW,-0.100041077240142
2023-05-26,KOSDAQ,FOREIGN_FLOW,FLOW,-0.026527889862011357
2023-05-26,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,-0.013762235938064683
2023-05-26,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,-0.03838301929021615
2023-05-26,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,-0.307033748661038
2023-05-26,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,-0.1873604017109213
2023-05-26,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,0.07206586236202778
2023-05-26,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,0.17022313968608976
2023-05-26,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,-0.06882196701836543
2023-05-26,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,-0.027652011710073476
2023-05-26,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,-0.055516880068912
2023-05-26,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,-0.06033378118577249
2023-05-26,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,-0.3535436322918146
2023-05-26,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,-0.20726005281908544
2023-05-26,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,0.07201797952110886
2023-05-26,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,0.1823485099401361
2023-05-26,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,-0.055491234948704796
2023-05-26,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.02982484445669672
2023-06-13,K200,OP12_REV,REVISION,0.11070841758545055
2023-06-13,K200,OPFY1_REV,REVISION,0.13440008862579264
2023-06-13,K200,PBR12MF,VALUE,0.023606727314763074
2023-06-13,K200,PER12MF,VALUE,0.1821385717288971
2023-06-13,K200,MOM1M,MOMENTUM,0.05300725510292631
2023-06-13,K200,MOM12_1,MOMENTUM,0.11356296351278401
2023-06-13,K200,PRIVATE_FLOW,FLOW,-0.008956633115887198
2023-06-13,K200,FOREIGN_FLOW,FLOW,-0.02958066750496481
2023-06-13,KOSPI_EX_K200,OP12_REV,REVISION,-0.08290198232661003
2023-06-13,KOSPI_EX_K200,OPFY1_REV,REVISION,0.09024083687851886
2023-06-13,KOSPI_EX_K200,PBR12MF,VALUE,0.06915358743842336
2023-06-13,KOSPI_EX_K200,PER12MF,VALUE,0.1945554716977825
2023-06-13,KOSPI_EX_K200,MOM1M,MOMENTUM,0.14179731868604717
2023-06-13,KOSPI_EX_K200,MOM12_1,MOMENTUM,-0.007121129863344504
2023-06-13,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.054292114379583443
2023-06-13,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,0.13020482728639995
2023-06-13,KOSPI_ALL,OP12_REV,REVISION,0.03796593724844551
2023-06-13,KOSPI_ALL,OPFY1_REV,REVISION,0.10526807854549793
2023-06-13,KOSPI_ALL,PBR12MF,VALUE,0.03792622742765499
2023-06-13,KOSPI_ALL,PER12MF,VALUE,0.20093307018010134
2023-06-13,KOSPI_ALL,MOM1M,MOMENTUM,0.10488164858226894
2023-06-13,KOSPI_ALL,MOM12_1,MOMENTUM,0.04397923863570955
2023-06-13,KOSPI_ALL,PRIVATE_FLOW,FLOW,0.0254306244664423
2023-06-13,KOSPI_ALL,FOREIGN_FLOW,FLOW,0.058728869982631084
2023-06-13,KOSDAQ,OP12_REV,REVISION,0.09256405949851912
2023-06-13,KOSDAQ,OPFY1_REV,REVISION,0.061716244526995395
2023-06-13,KOSDAQ,PBR12MF,VALUE,0.03699220377575083
2023-06-13,KOSDAQ,PER12MF,VALUE,0.15715068923740125
2023-06-13,KOSDAQ,MOM1M,MOMENTUM,0.15510612257198655
2023-06-13,KOSDAQ,MOM12_1,MOMENTUM,0.023306339733963757
2023-06-13,KOSDAQ,PRIVATE_FLOW,FLOW,0.03412729460879808
2023-06-13,KOSDAQ,FOREIGN_FLOW,FLOW,0.12251089466931599
2023-06-13,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,0.053567528778367346
2023-06-13,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,0.09051532706771372
2023-06-13,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,0.04753724623686107
2023-06-13,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,0.18877091235653334
2023-06-13,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,0.11193261372960159
2023-06-13,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,0.028858749773157007
2023-06-13,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,0.042773292115352544
2023-06-13,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,0.0870639565961537
2023-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,0.021479509514705578
2023-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,0.0766948593212796
2023-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,0.08399346803314647
2023-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,0.21979265856673832
2023-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,0.12895083428990703
2023-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,0.00558158415673766
2023-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.053527270723228465
2023-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,0.12102427828011537
2023-06-27,K200,OP12_REV,REVISION,0.1551444826080596
2023-06-27,K200,OPFY1_REV,REVISION,0.15688657919392576
2023-06-27,K200,PBR12MF,VALUE,-0.15530478533052577
2023-06-27,K200,PER12MF,VALUE,-0.10730205260022688
2023-06-27,K200,MOM1M,MOMENTUM,0.20888526799931192
2023-06-27,K200,MOM12_1,MOMENTUM,0.3092705945197551
2023-06-27,K200,PRIVATE_FLOW,FLOW,-0.10576187623916156
2023-06-27,K200,FOREIGN_FLOW,FLOW,0.007202778674983835
2023-06-27,KOSPI_EX_K200,OP12_REV,REVISION,0.1006584323676117
2023-06-27,KOSPI_EX_K200,OPFY1_REV,REVISION,0.11543902668969892
2023-06-27,KOSPI_EX_K200,PBR12MF,VALUE,-0.2881833557752758
2023-06-27,KOSPI_EX_K200,PER12MF,VALUE,-0.1420510258288361
2023-06-27,KOSPI_EX_K200,MOM1M,MOMENTUM,0.22253151888403147
2023-06-27,KOSPI_EX_K200,MOM12_1,MOMENTUM,0.3093743625296828
2023-06-27,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.0104947118066221
2023-06-27,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,0.11467376439180778
2023-06-27,KOSPI_ALL,OP12_REV,REVISION,0.1346859600386888
2023-06-27,KOSPI_ALL,OPFY1_REV,REVISION,0.1339577460907153
2023-06-27,KOSPI_ALL,PBR12MF,VALUE,-0.20004118544990462
2023-06-27,KOSPI_ALL,PER12MF,VALUE,-0.1028647447066709
2023-06-27,KOSPI_ALL,MOM1M,MOMENTUM,0.22405056057852377
2023-06-27,KOSPI_ALL,MOM12_1,MOMENTUM,0.3163718241947053
2023-06-27,KOSPI_ALL,PRIVATE_FLOW,FLOW,-0.03300395222951717
2023-06-27,KOSPI_ALL,FOREIGN_FLOW,FLOW,0.07868484826095967
2023-06-27,KOSDAQ,OP12_REV,REVISION,0.0953876100162738
2023-06-27,KOSDAQ,OPFY1_REV,REVISION,0.04418619777268375
2023-06-27,KOSDAQ,PBR12MF,VALUE,-0.08454055770070543
2023-06-27,KOSDAQ,PER12MF,VALUE,-0.03209314575816374
2023-06-27,KOSDAQ,MOM1M,MOMENTUM,0.23228174810684288
2023-06-27,KOSDAQ,MOM12_1,MOMENTUM,0.17278413595620698
2023-06-27,KOSDAQ,PRIVATE_FLOW,FLOW,0.08985286884472266
2023-06-27,KOSDAQ,FOREIGN_FLOW,FLOW,0.12388390431756324
2023-06-27,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,0.12028528671580266
2023-06-27,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,0.09223738519718187
2023-06-27,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,-0.10877985785099097
2023-06-27,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,-0.05484182471664558
2023-06-27,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,0.2254167157143574
2023-06-27,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,0.2417118947497841
2023-06-27,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,0.036011401494246136
2023-06-27,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,0.09502245405560847
2023-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,0.0896629517116106
2023-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,0.07045380939069666
2023-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,-0.0689588753177954
2023-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,-0.006718995666584656
2023-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,0.2300005346859308
2023-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,0.2153143459655784
2023-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.07944700650415143
2023-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,0.11742598664957313
2023-07-11,K200,OP12_REV,REVISION,0.03471052668317633
2023-07-11,K200,OPFY1_REV,REVISION,0.018638405382327097
2023-07-11,K200,PBR12MF,VALUE,0.017747271248930628
2023-07-11,K200,PER12MF,VALUE,-0.02203254965791556
2023-07-11,K200,MOM1M,MOMENTUM,0.13193336637302325
2023-07-11,K200,MOM12_1,MOMENTUM,0.333051694095622
2023-07-11,K200,PRIVATE_FLOW,FLOW,-0.07659477641369644
2023-07-11,K200,FOREIGN_FLOW,FLOW,-0.14786576819049824
2023-07-11,KOSPI_EX_K200,OP12_REV,REVISION,0.005725059991134755
2023-07-11,KOSPI_EX_K200,OPFY1_REV,REVISION,-0.04186583258558162
2023-07-11,KOSPI_EX_K200,PBR12MF,VALUE,-0.184299244212106
2023-07-11,KOSPI_EX_K200,PER12MF,VALUE,-0.2300109624363038
2023-07-11,KOSPI_EX_K200,MOM1M,MOMENTUM,0.2377923612789875
2023-07-11,KOSPI_EX_K200,MOM12_1,MOMENTUM,0.12654624457183272
2023-07-11,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.05576639336059112
2023-07-11,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.08116436830223654
2023-07-11,KOSPI_ALL,OP12_REV,REVISION,0.03072469433960443
2023-07-11,KOSPI_ALL,OPFY1_REV,REVISION,0.010192298922545149
2023-07-11,KOSPI_ALL,PBR12MF,VALUE,-0.04956402298103859
2023-07-11,KOSPI_ALL,PER12MF,VALUE,-0.0893763209156952
2023-07-11,KOSPI_ALL,MOM1M,MOMENTUM,0.17337444284603626
2023-07-11,KOSPI_ALL,MOM12_1,MOMENTUM,0.21469812508842478
2023-07-11,KOSPI_ALL,PRIVATE_FLOW,FLOW,-0.01897574076884961
2023-07-11,KOSPI_ALL,FOREIGN_FLOW,FLOW,-0.11964983719773398
2023-07-11,KOSDAQ,OP12_REV,REVISION,0.19244975252806656
2023-07-11,KOSDAQ,OPFY1_REV,REVISION,0.019098803519342834
2023-07-11,KOSDAQ,PBR12MF,VALUE,-0.2777363681619632
2023-07-11,KOSDAQ,PER12MF,VALUE,-0.1940079467321564
2023-07-11,KOSDAQ,MOM1M,MOMENTUM,0.13466305748285368
2023-07-11,KOSDAQ,MOM12_1,MOMENTUM,0.2127448578891073
2023-07-11,KOSDAQ,PRIVATE_FLOW,FLOW,-0.033570800206403906
2023-07-11,KOSDAQ,FOREIGN_FLOW,FLOW,-0.061550643591825584
2023-07-11,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,0.11004813017878666
2023-07-11,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,0.007509874477726046
2023-07-11,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,-0.18367819901545165
2023-07-11,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,-0.16214412158870917
2023-07-11,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,0.15341173768136693
2023-07-11,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,0.22449452004350723
2023-07-11,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,-0.02869337190348374
2023-07-11,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,-0.08392364004944382
2023-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,0.13884584720523954
2023-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,-0.019232866550110573
2023-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,-0.2618599301679134
2023-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,-0.22179437972331914
2023-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,0.15667542039524948
2023-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,0.20039602301243054
2023-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,-0.017677143993038203
2023-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.0695905804973239
2023-07-25,K200,OP12_REV,REVISION,-0.17471100972968429
2023-07-25,K200,OPFY1_REV,REVISION,-0.12690477389159957
2023-07-25,K200,PBR12MF,VALUE,0.14933483233665243
2023-07-25,K200,PER12MF,VALUE,0.03050518524117029
2023-07-25,K200,MOM1M,MOMENTUM,-0.19966872626574642
2023-07-25,K200,MOM12_1,MOMENTUM,-0.3893122957356887
2023-07-25,K200,PRIVATE_FLOW,FLOW,0.02932215922237224
2023-07-25,K200,FOREIGN_FLOW,FLOW,0.1075197117343624
2023-07-25,KOSPI_EX_K200,OP12_REV,REVISION,-0.04677921098513454
2023-07-25,KOSPI_EX_K200,OPFY1_REV,REVISION,0.0309340082949136
2023-07-25,KOSPI_EX_K200,PBR12MF,VALUE,0.1452968312159907
2023-07-25,KOSPI_EX_K200,PER12MF,VALUE,0.04225355855292905
2023-07-25,KOSPI_EX_K200,MOM1M,MOMENTUM,-0.26298999525891953
2023-07-25,KOSPI_EX_K200,MOM12_1,MOMENTUM,-0.37181227362229735
2023-07-25,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.05956405607524343
2023-07-25,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.1486337990942536
2023-07-25,KOSPI_ALL,OP12_REV,REVISION,-0.14282994363181156
2023-07-25,KOSPI_ALL,OPFY1_REV,REVISION,-0.08892980533045622
2023-07-25,KOSPI_ALL,PBR12MF,VALUE,0.15179654974445855
2023-07-25,KOSPI_ALL,PER12MF,VALUE,0.027522968210721394
2023-07-25,KOSPI_ALL,MOM1M,MOMENTUM,-0.23494496651443048
2023-07-25,KOSPI_ALL,MOM12_1,MOMENTUM,-0.382249633392202
2023-07-25,KOSPI_ALL,PRIVATE_FLOW,FLOW,0.031466944615518876
2023-07-25,KOSPI_ALL,FOREIGN_FLOW,FLOW,-0.04278157723756984
2023-07-25,KOSDAQ,OP12_REV,REVISION,-0.0031336293633941123
2023-07-25,KOSDAQ,OPFY1_REV,REVISION,0.20735417519584332
2023-07-25,KOSDAQ,PBR12MF,VALUE,0.24305799731781777
2023-07-25,KOSDAQ,PER12MF,VALUE,0.33061431105385697
2023-07-25,KOSDAQ,MOM1M,MOMENTUM,-0.1601535396145053
2023-07-25,KOSDAQ,MOM12_1,MOMENTUM,-0.15060785931446605
2023-07-25,KOSDAQ,PRIVATE_FLOW,FLOW,0.055789086309592104
2023-07-25,KOSDAQ,FOREIGN_FLOW,FLOW,0.08868863041051839
2023-07-25,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,-0.07301938326540171
2023-07-25,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,0.058716016884624134
2023-07-25,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,0.19328596225630543
2023-07-25,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,0.16639085824188704
2023-07-25,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,-0.1985567139846023
2023-07-25,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,-0.2661367970253962
2023-07-25,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,0.04817902196063903
2023-07-25,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,0.0321686417924869
2023-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,-0.01347265590714041
2023-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,0.16000259313962828
2023-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,0.20474006588640517
2023-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,0.23314957675151565
2023-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,-0.19684090674487464
2023-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,-0.22871295284714224
2023-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.055676716229655095
2023-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,0.015878549092411844
2023-08-08,K200,OP12_REV,REVISION,0.09758361641987436
2023-08-08,K200,OPFY1_REV,REVISION,0.16608443973669845
2023-08-08,K200,PBR12MF,VALUE,-0.09097669049450419
2023-08-08,K200,PER12MF,VALUE,0.07172020663151298
2023-08-08,K200,MOM1M,MOMENTUM,0.015124889429312303
2023-08-08,K200,MOM12_1,MOMENTUM,0.03975160789794926
2023-08-08,K200,PRIVATE_FLOW,FLOW,0.21013850713167861
2023-08-08,K200,FOREIGN_FLOW,FLOW,0.007514221919186837
2023-08-08,KOSPI_EX_K200,OP12_REV,REVISION,-0.25257879763343893
2023-08-08,KOSPI_EX_K200,OPFY1_REV,REVISION,-0.16285756447641211
2023-08-08,KOSPI_EX_K200,PBR12MF,VALUE,0.00440276238259178
2023-08-08,KOSPI_EX_K200,PER12MF,VALUE,-0.14934277910273158
2023-08-08,KOSPI_EX_K200,MOM1M,MOMENTUM,0.11559913287950808
