universe,factor,family,overlay,sample,n,ann_return,sharpe,mdd,hit_rate,avg_turnover,mean_delta_vs_base,beat_base_rate,median_delta_vs_base
KOSDAQ,PER12MF,VALUE,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.018835844331254292,0.025336115480767002,-0.3460108122758586,0.47959183673469385,0.18214285714285713,0.0005793308328703343,0.5408163265306123,0.0001711899830837537
KOSDAQ,PER12MF,VALUE,CROSS_FAMILY_W20,LATE_2020_2022,75,0.14304825118016518,0.5953748038064383,-0.31894099337052084,0.6,0.234,0.0011005966640188812,0.5733333333333334,0.0011209441511341456
KOSDAQ,PER12MF,VALUE,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.07144907053856642,-0.3695788549252077,-0.2769628844831108,0.4583333333333333,0.2041666666666667,0.00011869759109674306,0.5416666666666666,0.0008262587013736263
KOSDAQ,PER12MF,VALUE,CROSS_FAMILY_W20,YTD_2026,13,-0.19201254895541475,-0.3443425301981294,-0.3146275886204557,0.46153846153846156,0.2807692307692308,0.0011017845516070519,0.46153846153846156,-0.0014181284253997756
KOSDAQ,PER12MF,VALUE,FOUR_FAMILY_EW,BULL_2025,25,1.072139972409488,2.490180947569772,-0.14091260011466478,0.72,0.638,0.016790772867960893,0.6,0.009171536695180477
KOSDAQ,PER12MF,VALUE,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.07593004756933386,-0.16525435531200908,-0.4579709271641019,0.5306122448979592,0.5520408163265307,-0.001371874481646565,0.5,-0.0011628618436533142
KOSDAQ,PER12MF,VALUE,FOUR_FAMILY_EW,LATE_2020_2022,75,0.011433691592030115,0.18962476410694232,-0.3663059412022214,0.52,0.622,-0.0038131183254323416,0.5066666666666667,0.0011097609692677646
KOSDAQ,PER12MF,VALUE,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.084025301510401,-0.1455310226446565,-0.45606133739140287,0.4791666666666667,0.6395833333333333,0.0008027726455749504,0.5208333333333334,0.001168865381019968
KOSDAQ,PER12MF,VALUE,FOUR_FAMILY_EW,YTD_2026,13,-0.26584087082364616,-0.18293159384350158,-0.43010359924641584,0.5384615384615384,0.6769230769230768,0.0019863174414501182,0.46153846153846156,-0.02801717890255748
KOSDAQ,PER12MF,VALUE,SIBLING_W20,BULL_2025,25,0.38196459863264964,1.65359575291573,-0.06957854723464718,0.56,0.174,-0.0005878563884508053,0.52,0.0004828990411071682
KOSDAQ,PER12MF,VALUE,SIBLING_W20,EARLY_2016_2019,98,-0.0021946074065196663,0.09896229696945401,-0.34698492051791596,0.4897959183673469,0.18571428571428572,0.001210856139844378,0.5918367346938775,0.001269764307863401
KOSDAQ,PER12MF,VALUE,SIBLING_W20,LATE_2020_2022,75,0.1671389507626475,0.6704279388816016,-0.3501890035450449,0.6,0.21599999999999994,0.0018636582843665809,0.5866666666666667,0.0012003657184773003
KOSDAQ,PER12MF,VALUE,SIBLING_W20,NORMAL_2023_2024,48,-0.08083335944837566,-0.4379436468023871,-0.26091793606304503,0.4583333333333333,0.153125,-0.0002955380869185096,0.5208333333333334,0.0002952787301491451
KOSDAQ,PER12MF,VALUE,SIBLING_W20,YTD_2026,13,-0.2270486967694707,-0.5058903099860418,-0.2962449079460435,0.46153846153846156,0.26538461538461533,-0.000987975157339207,0.38461538461538464,-0.001101945019259587
KOSDAQ,PRIVATE_FLOW,FLOW,BASE,BULL_2025,25,1.112505474771437,3.4383105170279618,-0.10320114948554004,0.8,0.556,0.0,0.0,0.0
KOSDAQ,PRIVATE_FLOW,FLOW,BASE,EARLY_2016_2019,98,-0.09687327812919078,-0.2706417800027517,-0.491863055886252,0.46938775510204084,0.5612244897959183,0.0,0.0,0.0
KOSDAQ,PRIVATE_FLOW,FLOW,BASE,LATE_2020_2022,75,0.019617846884649737,0.22406343023033862,-0.5129444700745069,0.5466666666666666,0.6033333333333333,0.0,0.0,0.0
KOSDAQ,PRIVATE_FLOW,FLOW,BASE,NORMAL_2023_2024,48,0.008032548644792525,0.16590859688458248,-0.39942778824977654,0.5208333333333334,0.603125,0.0,0.0,0.0
KOSDAQ,PRIVATE_FLOW,FLOW,BASE,YTD_2026,13,-0.3619077553857142,-0.6321780371557411,-0.4256451726793168,0.5384615384615384,0.5692307692307692,0.0,0.0,0.0
KOSDAQ,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,BULL_2025,25,1.359282804700273,3.495688402326222,-0.09962824232695322,0.76,0.55,0.004775768543279275,0.64,0.0022218236395335628
KOSDAQ,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.1118453017837926,-0.3248262209834227,-0.5298864656245915,0.46938775510204084,0.5612244897959183,-0.0006073928092095017,0.4387755102040816,-4.7704895589362195e-18
KOSDAQ,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,LATE_2020_2022,75,0.036673119037122115,0.27587657400694554,-0.5229868017230135,0.5066666666666667,0.6059999999999999,0.0007418506799221643,0.4266666666666667,-0.0003278146598269874
KOSDAQ,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,NORMAL_2023_2024,48,-0.012960582437362644,0.09735534677903214,-0.37850079571336637,0.5208333333333334,0.6114583333333333,-0.0006996153231917378,0.4791666666666667,-0.00017008356343568148
KOSDAQ,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,YTD_2026,13,-0.3908280657454458,-0.6837829612740476,-0.4002063300713402,0.5384615384615384,0.5961538461538463,-0.0014972221067570018,0.3076923076923077,-0.0050683591603696565
KOSDAQ,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,BULL_2025,25,0.9847860260749142,2.898324207846809,-0.12205900655574453,0.68,0.5660000000000001,-0.002382578386241578,0.48,-0.0003549915515737856
KOSDAQ,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.11073023457139819,-0.3248881044328136,-0.5370050765146976,0.4387755102040816,0.5704081632653062,-0.0005815390270338015,0.45918367346938777,-0.001083916989806857
KOSDAQ,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,LATE_2020_2022,75,0.010126119040254844,0.20003077077638093,-0.49509587984048664,0.52,0.6,-0.0002106298010573355,0.49333333333333335,-0.00032781465982698044
KOSDAQ,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.02322527828657528,0.05216181521181442,-0.43055823847746044,0.5416666666666666,0.6177083333333333,-0.0012335325442964572,0.5416666666666666,0.0026947876267475815
KOSDAQ,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,YTD_2026,13,-0.3259698478325127,-0.472599198803968,-0.39458523702177617,0.5384615384615384,0.6076923076923076,0.002682112232916,0.5384615384615384,0.007292402837570201
KOSDAQ,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,BULL_2025,25,1.072139972409488,2.490180947569772,-0.14091260011466478,0.72,0.638,3.279809093373137e-05,0.44,-0.0037947548107539614
KOSDAQ,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.07593004756933386,-0.16525435531200908,-0.4579709271641019,0.5306122448979592,0.5520408163265307,0.0010163807806949762,0.5306122448979592,0.0016341923882454432
KOSDAQ,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,LATE_2020_2022,75,0.011433691592030115,0.18962476410694232,-0.3663059412022214,0.52,0.622,-0.0005655298783228126,0.44,-0.006509424602942793
KOSDAQ,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.084025301510401,-0.1455310226446565,-0.45606133739140287,0.4791666666666667,0.6395833333333333,-0.0035293709284286152,0.4583333333333333,-0.0021242083088199703
KOSDAQ,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,YTD_2026,13,-0.26584087082364616,-0.18293159384350158,-0.43010359924641584,0.5384615384615384,0.6769230769230768,0.008137461379793707,0.6153846153846154,0.012651664807862312
KOSDAQ,PRIVATE_FLOW,FLOW,SIBLING_W20,BULL_2025,25,1.079081872923164,2.9382293621571938,-0.07856371808305584,0.64,0.632,-0.0003768642242229478,0.44,-0.00405910936311361
KOSDAQ,PRIVATE_FLOW,FLOW,SIBLING_W20,EARLY_2016_2019,98,-0.12239687916161357,-0.40705979125483704,-0.5265136058740627,0.4489795918367347,0.5954081632653061,-0.001218027049649209,0.45918367346938777,-0.002116330788684364
KOSDAQ,PRIVATE_FLOW,FLOW,SIBLING_W20,LATE_2020_2022,75,0.038411471792070495,0.2832989108454316,-0.43550975494976074,0.5733333333333334,0.6453333333333333,0.0007853831655758185,0.52,0.0009769350749948558
KOSDAQ,PRIVATE_FLOW,FLOW,SIBLING_W20,NORMAL_2023_2024,48,0.05892282996691489,0.34278178824791883,-0.3484943445447145,0.5625,0.6822916666666666,0.001847550133063968,0.5208333333333334,0.0012720878645553282
KOSDAQ,PRIVATE_FLOW,FLOW,SIBLING_W20,YTD_2026,13,0.10720221397266738,0.44383584960932176,-0.37193961007905674,0.6153846153846154,0.6807692307692308,0.022701561681757684,0.6153846153846154,0.02680309411736853
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,BULL_2025,25,1.1347302934063657,2.6944583745302584,-0.12397027738592059,0.68,0.6359999999999999,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,EARLY_2016_2019,98,-0.13876175432322901,-0.5380171619883444,-0.5138876550676257,0.47959183673469385,0.5275510204081633,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,LATE_2020_2022,75,-0.10976488796744388,-0.18098604791025957,-0.3876962886394901,0.52,0.6213333333333333,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,NORMAL_2023_2024,48,0.03530260884929848,0.25902288501858195,-0.37960575003430386,0.5625,0.6541666666666667,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,YTD_2026,13,-0.3295012065278472,-0.30617598285981734,-0.5109121083742232,0.46153846153846156,0.6692307692307692,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,BULL_2025,25,1.110656381083536,2.9048375242767217,-0.0970512511109648,0.68,0.65,-0.0007421346756037648,0.6,0.004542954817611685
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.08289442636420052,-0.25712485939781954,-0.3781198731368416,0.5510204081632653,0.5280612244897959,0.0025089854814142505,0.5612244897959183,0.0010603893427994903
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,LATE_2020_2022,75,-0.06708313431652257,-0.054720266201949946,-0.35039130419866027,0.5066666666666667,0.6306666666666666,0.0016863953981444734,0.49333333333333335,-0.0007000506033130321
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,NORMAL_2023_2024,48,-0.024392869955621843,0.07296014692804656,-0.4177085198502336,0.5416666666666666,0.6593749999999999,-0.001931180114315211,0.3958333333333333,-0.002902686863178067
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,YTD_2026,13,-0.20919157141130618,-0.05519436180058358,-0.48976091247106956,0.5384615384615384,0.6961538461538461,0.0064597388586015055,0.7692307692307693,0.004893195215884161
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,BULL_2025,25,1.276750582971942,3.2136180371368397,-0.0754688937037179,0.64,0.638,0.002350925180100262,0.56,0.004478441844608137
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.04086161438978153,-0.06206769442127491,-0.3099628199018525,0.5306122448979592,0.5403061224489796,0.004296405057299773,0.6224489795918368,0.003564315100830632
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,LATE_2020_2022,75,0.011309173675086548,0.19746943667922942,-0.3502113118626582,0.49333333333333335,0.6353333333333333,0.004885211978327281,0.5866666666666667,0.004353887364464404
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.05951207272420478,-0.07696964109027872,-0.4244952418799237,0.5,0.6447916666666668,-0.0037262774063181354,0.4791666666666667,-0.002147640030866667
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,YTD_2026,13,-0.02235063551377392,0.2618638198794754,-0.4344084096380162,0.6153846153846154,0.6884615384615385,0.014584011234842624,0.7692307692307693,0.010159955656959294
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,BULL_2025,25,1.0220682437277642,2.657389231309718,-0.13115254142544452,0.72,0.632,-0.0023747968975891365,0.44,-0.005849655882720045
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.047511863912929386,-0.09729947692738615,-0.38828510122303095,0.5306122448979592,0.6015306122448979,0.003986643194825491,0.5714285714285714,0.0028359139086209517
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,LATE_2020_2022,75,0.05279411950208801,0.32335268570437065,-0.3040088046059455,0.56,0.6479999999999999,0.0062863108424062964,0.5866666666666667,0.007298767035265344
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.12652424261556738,-0.3605973196548776,-0.5080695192888091,0.3958333333333333,0.6677083333333332,-0.0067663907391577885,0.4375,-0.015871344923020905
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,YTD_2026,13,-0.22222210912064722,-0.1610645778845898,-0.4061625646349958,0.6153846153846154,0.7346153846153847,0.0041897185369503915,0.5384615384615384,0.000984626088348442
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,SIBLING_W20,BULL_2025,25,1.4682416138480003,3.3406818306527555,-0.07772471982548534,0.68,0.6679999999999999,0.0058328812860145955,0.6,0.003253371135382236
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,SIBLING_W20,EARLY_2016_2019,98,-0.12994958798911593,-0.4970353595553956,-0.5225849928965967,0.46938775510204084,0.6362244897959183,0.0003943870107960937,0.5510204081632653,0.002533865902605988
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,SIBLING_W20,LATE_2020_2022,75,-0.048559788157199746,-0.017756289069878223,-0.4370003465703769,0.52,0.6953333333333334,0.002173497855232794,0.5466666666666666,0.0022230754926580304
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,SIBLING_W20,NORMAL_2023_2024,48,0.016881843877994296,0.19152417512597442,-0.33665046276081456,0.6041666666666666,0.7312499999999998,-0.0009174122925218493,0.3958333333333333,-0.008281327529385263
KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,SIBLING_W20,YTD_2026,13,0.10608834867173256,0.4428987289467539,-0.38396086678006824,0.46153846153846156,0.7192307692307691,0.017952974458703138,0.6153846153846154,0.028650089839171028
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,BULL_2025,25,0.731421235903293,2.398574139269535,-0.08266871144408172,0.68,0.252,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,EARLY_2016_2019,98,-0.07588049389330842,-0.06544804415381913,-0.4287437600194137,0.4897959183673469,0.22142857142857142,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,LATE_2020_2022,75,-0.27252098097841804,-0.6286242966943077,-0.7754867396631808,0.44,0.24266666666666667,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,NORMAL_2023_2024,48,-0.19754689265133818,-0.3314620454912696,-0.566166483710846,0.5625,0.2125,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,YTD_2026,13,-0.6799000238273777,-1.358150554554535,-0.5848338681917151,0.46153846153846156,0.2653846153846154,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,BULL_2025,25,0.8563384897405122,2.464187313065155,-0.08434192957259423,0.72,0.308,0.0030487433128823277,0.48,-0.004084817389583641
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.06812817003587435,-0.04455852636112632,-0.44091547315612123,0.47959183673469385,0.2586734693877551,0.00028740336671191765,0.4897959183673469,-0.0004918241912722672
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,LATE_2020_2022,75,-0.25488267449839686,-0.603264074594409,-0.7536289451875102,0.4266666666666667,0.30933333333333335,0.0007181773208673567,0.5333333333333333,0.0015073672228881202
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,NORMAL_2023_2024,48,-0.09456084587847247,-0.06089472529800205,-0.49374089338506,0.5416666666666666,0.309375,0.004407591375516678,0.5833333333333334,0.0032289730644483854
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,YTD_2026,13,-0.6551985997526382,-1.2371986289735064,-0.5830123858917968,0.5384615384615384,0.38461538461538464,0.003103468719666262,0.6153846153846154,0.013446391403350008
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,BULL_2025,25,1.3402804029389546,3.0107163546971942,-0.07234621011891562,0.68,0.392,0.012802653026359039,0.56,0.0040727741374511905
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.053756179471681986,-0.017625499792946534,-0.4155792206977168,0.5,0.34234693877551026,0.0006579651299043814,0.5510204081632653,0.003445460633802317
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,LATE_2020_2022,75,-0.15485382667003156,-0.2721397735308222,-0.6545231758193746,0.4266666666666667,0.42600000000000005,0.005620286286690784,0.6,0.007188614526815754
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.09627598005947169,-0.12670406346406515,-0.45277450938053787,0.5,0.4333333333333333,0.003624637248779313,0.4791666666666667,-0.001964237165967584
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,YTD_2026,13,-0.36056612708449476,-0.4166745794870131,-0.4792210258512566,0.6153846153846154,0.49615384615384617,0.025553889443123763,0.7692307692307693,0.025711078517549862
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,BULL_2025,25,1.0220682437277642,2.657389231309718,-0.13115254142544452,0.72,0.632,0.006662751108376046,0.6,0.022592773261574266
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.047511863912929386,-0.09729947692738615,-0.38828510122303095,0.5306122448979592,0.6015306122448979,-3.879815762472241e-06,0.5,0.0004152288245503808
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,LATE_2020_2022,75,0.05279411950208801,0.32335268570437065,-0.3040088046059455,0.56,0.6479999999999999,0.013505323427383776,0.56,0.012191266090280033
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.12652424261556738,-0.3605973196548776,-0.5080695192888091,0.3958333333333333,0.6677083333333332,0.0014283788793378125,0.4791666666666667,-0.004948019965139265
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,YTD_2026,13,-0.22222210912064722,-0.1610645778845898,-0.4061625646349958,0.6153846153846154,0.7346153846153847,0.03210516147882717,0.6923076923076923,0.0529372490209844
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,SIBLING_W20,BULL_2025,25,1.069207486625051,2.583402730182318,-0.1630671939079008,0.72,0.42199999999999993,0.007880576145094095,0.6,0.004897278922469266
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,SIBLING_W20,EARLY_2016_2019,98,-0.07457763276139462,-0.09295604335406789,-0.4751072588496448,0.5102040816326531,0.4413265306122448,-0.0002699370568487416,0.5306122448979592,0.0025279988371496222
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,SIBLING_W20,LATE_2020_2022,75,-0.14910328707326215,-0.33015598104079674,-0.5926343861228898,0.5066666666666667,0.45866666666666667,0.00534408919963171,0.52,0.0007472755719586943
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,SIBLING_W20,NORMAL_2023_2024,48,0.17000323055975208,0.5784253332028326,-0.3315306865256126,0.5416666666666666,0.4635416666666667,0.014750593620950977,0.5416666666666666,0.004607769574422285
KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,SIBLING_W20,YTD_2026,13,-0.05759723089982971,0.23587152423102864,-0.42260302609599987,0.6153846153846154,0.43846153846153846,0.04214209877902094,0.6923076923076923,0.05509878519324214
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,BULL_2025,25,0.3868843153781989,1.1277314125253646,-0.22135010471161243,0.48,0.672,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,EARLY_2016_2019,98,-0.13345580148823055,-0.29928965466141494,-0.518989270577614,0.4489795918367347,0.6663265306122449,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,LATE_2020_2022,75,-0.005003783930575989,0.17639974682454773,-0.4577688516889371,0.4533333333333333,0.6586666666666666,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,NORMAL_2023_2024,48,-0.21812181612205073,-0.4239820358348294,-0.6216308750241767,0.4375,0.671875,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,YTD_2026,13,0.008065781453143295,0.2892208033824259,-0.43994030604042633,0.46153846153846156,0.6807692307692308,0.0,0.0,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,BULL_2025,25,0.7356735995589467,1.8265280775971142,-0.21239853554688803,0.64,0.674,0.008997356250363533,0.52,0.0007986355437757525
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.13255627343481124,-0.3285454849640306,-0.5169543685837223,0.47959183673469385,0.6729591836734693,-0.00015333372308342074,0.45918367346938777,-0.0005449896658577431
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,LATE_2020_2022,75,-0.07984257249547655,-0.040140675764790905,-0.4955190962505559,0.44,0.7093333333333333,-0.003355809108852006,0.4666666666666667,-0.0020926792154236026
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,NORMAL_2023_2024,48,-0.1215738742679563,-0.1628661779002793,-0.5437825262296889,0.4375,0.6979166666666666,0.004250353824319448,0.6458333333333334,0.00724488811845776
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,YTD_2026,13,-0.0968173427808019,0.03542998759160536,-0.39961066677867285,0.5384615384615384,0.7346153846153844,-0.006355120335613297,0.5384615384615384,0.006488940312919959
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,BULL_2025,25,0.847147729935245,2.1784390183705944,-0.18747846206653762,0.68,0.698,0.011174357594625157,0.56,0.0044466585657624465
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.10155338978567297,-0.24964146837978768,-0.4747330764346033,0.5,0.6948979591836733,0.0009988055908499872,0.5510204081632653,0.0011912317373437634
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,LATE_2020_2022,75,-0.07100969031328941,-0.031401478510242664,-0.49491465815904345,0.44,0.732,-0.0032045308448723,0.41333333333333333,-0.0034058254361786014
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.14453612005032024,-0.3478728938403548,-0.5184148622274789,0.4166666666666667,0.7166666666666667,0.0023725929739702423,0.6458333333333334,0.005256449222655144
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,YTD_2026,13,0.059476658872097854,0.3478083919024797,-0.3728419586708376,0.5384615384615384,0.7346153846153846,1.4144032881367622e-05,0.6923076923076923,0.03116747585012903
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,BULL_2025,25,1.0220682437277642,2.657389231309718,-0.13115254142544452,0.72,0.632,0.014575205425764315,0.6,0.014489991197205544
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.047511863912929386,-0.09729947692738615,-0.38828510122303095,0.5306122448979592,0.6015306122448979,0.002850005872224157,0.6020408163265306,0.007846142653748386
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,LATE_2020_2022,75,0.05279411950208801,0.32335268570437065,-0.3040088046059455,0.56,0.6479999999999999,0.001148624959215491,0.5333333333333333,0.0021966058555256754
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.12652424261556738,-0.3605973196548776,-0.5080695192888091,0.3958333333333333,0.6677083333333332,0.002787144990994483,0.5625,0.009604615352977458
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,YTD_2026,13,-0.22222210912064722,-0.1610645778845898,-0.4061625646349958,0.6153846153846154,0.7346153846153847,-0.010763140013925473,0.46153846153846156,-0.017863732130119672
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,SIBLING_W20,BULL_2025,25,0.5965246186993172,1.7517880918978812,-0.1890906718649965,0.72,0.5780000000000001,0.005128675084994026,0.6,0.0026334594598523206
KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,SIBLING_W20,EARLY_2016_2019,98,-0.040300605437536774,0.01667754481581362,-0.4794175670170875,0.5510204081632653,0.5892857142857144,0.0039337854500393465,0.673469387755102,0.007045361942652637
