universe,overlay,sample,date,net_delta,gross_delta,turnover_delta
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-07-25,-0.003451052847591338,-0.003451052847591337,-3.8163916471489756e-17
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-08-08,-0.020528594135973136,-0.020359844135973137,0.056249999999999974
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-08-23,-0.008098910897772826,-0.008023910897772825,0.024999999999999988
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-09-06,-0.0023749739341669624,-0.0023187239341669625,0.018750000000000003
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-09-20,0.006744466010129405,0.006894466010129413,0.049999999999999975
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-10-11,0.003694805238512237,0.003826055238512238,0.04374999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-10-25,0.006787653684824188,0.006975153684824174,0.06249999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-11-08,0.00024010255541033801,0.00037135255541033765,0.043750000000000004
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-11-22,0.0038455852289415644,0.003958085228941576,0.0375
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-12-06,-0.001917756073702225,-0.001936506073702225,-0.006249999999999988
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-12-20,-0.016395150019789903,-0.016132650019789897,0.08749999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-01-08,0.00044817105929758705,0.0005606710592975864,0.0375
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-01-22,0.0021769481572010245,0.002308198157201013,0.04374999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-02-05,-0.014752502211933374,-0.014696252211933377,0.01874999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-02-21,0.01786716929855108,0.018092169298551074,0.07499999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-03-07,-0.0010093786230644126,-0.0008406286230643995,0.05624999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-03-21,-0.0049275455915801,-0.0049650455915801125,-0.012500000000000025
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-04-04,0.00028849029936873696,0.0004759902993687247,0.06249999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-04-19,0.008920273396660088,0.009107773396660088,0.062499999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-05-07,-0.0026328601820797123,-0.002351610182079712,0.09374999999999994
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-05-22,0.0016681052234578,0.0017806052234578002,0.037499999999999985
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-06-05,0.00909739930168675,0.009209899301686749,0.037499999999999985
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-06-20,0.0059114099322509755,0.005986409932250975,0.024999999999999988
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-07-04,-0.0074298195325490125,-0.0073360695325490125,0.031249999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-07-18,0.001156594411811225,0.0014003444118112249,0.08124999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-08-01,-0.004629448384552363,-0.004423198384552362,0.06874999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-08-16,0.0108427026237327,0.0109739526237327,0.04374999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-08-30,0.0026114102193676,0.0026114102193676002,-2.6020852139652106e-18
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-09-13,-0.011041514046608013,-0.010966514046608011,0.024999999999999988
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-10-04,0.004317064425848047,0.0044483144258480505,0.04375
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-10-21,-0.0013621390893398,-0.0012871390893398,0.024999999999999988
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-11-04,0.006956041387139438,0.007124791387139437,0.05624999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-11-18,0.0013810970671460994,0.0013998470671460995,0.006249999999999974
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-12-02,-0.005207041520394412,-0.005019541520394424,0.06249999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-12-16,-0.004594012225790382,-0.004500262225790388,0.031249999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-01-14,0.016848644996651424,0.017036144996651424,0.062499999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-01-28,0.011268187959200912,0.011361937959200926,0.031249999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-02-11,0.0023737872254926,0.0025237872254925873,0.04999999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-03-03,0.01081159884346803,0.010905348843468025,0.03124999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-03-17,-0.0012144771077791372,-0.0009894771077791375,0.07499999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-03-31,-0.03609157807500184,-0.03599782807500183,0.03124999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-04-14,0.01715818886495155,0.01740193886495155,0.08124999999999993
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-04-28,0.023061954971339314,0.02321195497133931,0.04999999999999992
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-05-14,0.011441982309216774,0.011498232309216776,0.01875000000000001
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-05-29,0.010127422484144775,0.010296172484144762,0.05624999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-06-15,0.027123997444622364,0.027086497444622375,-0.012499999999999987
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-06-29,0.007008590817880789,0.0071398408178808,0.04374999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W10,YTD_2026,2026-07-13,-0.001017901765248025,-0.0008116517652480249,0.06874999999999995
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-01-02,0.005474174982070575,0.0057554249820705745,0.09374999999999994
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-01-16,-0.011967697043170826,-0.011855197043170838,0.03749999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-02-05,-0.012106810239423511,-0.011825560239423515,0.09374999999999994
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-02-19,0.018829394841231036,0.01905439484123104,0.075
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-03-06,-0.006207051742051163,-0.006169551742051162,0.0125
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-03-20,0.0031003219409092876,0.0031003219409092746,-2.6020852139652106e-17
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-04-03,0.00634255035383205,0.0064925503538320615,0.04999999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-04-17,0.029085587264136972,0.029404337264136965,0.10624999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-05-02,0.0215549576229279,0.021723707622927902,0.05624999999999995
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-05-20,0.0396850108074658,0.0399475108074658,0.08749999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-06-04,0.002971963067328438,0.0031032130673284385,0.04375
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-06-19,-0.013916243590884362,-0.013709993590884362,0.06874999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-07-03,-0.008414097427561813,-0.008357847427561812,0.01874999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-07-17,-0.007292459411310675,-0.007048709411310675,0.08124999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-07-31,-0.009700365633889225,-0.009362865633889224,0.11249999999999993
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-08-14,0.023014930304251287,0.02333368030425129,0.10624999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-08-29,-0.0016501715549186624,-0.0014251715549186623,0.07499999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-09-12,0.01878290871028311,0.019082908710283113,0.09999999999999995
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-09-26,-0.00960492609014775,-0.00937992609014775,0.07500000000000001
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-10-17,0.008404511003131377,0.008610761003131375,0.06875
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-10-31,0.021124367082199176,0.021293117082199175,0.05625000000000002
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-11-14,-0.007256510988292074,-0.006994010988292075,0.0875
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-11-28,-0.003080621394595937,-0.0028556213945959254,0.07500000000000001
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-12-12,-0.005821637284917318,-0.005634137284917325,0.06249999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,BULL_2025,2025-12-29,0.008996857933486811,0.009240607933486812,0.08124999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-01-04,0.0031405047048794496,0.0031405047048794496,0.0
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-01-18,-0.005289039395454475,-0.005364039395454476,-0.024999999999999977
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-02-01,0.004065130276415825,0.004271380276415825,0.06874999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-02-18,0.001953727064090475,0.002084977064090475,0.04374999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-03-04,0.0006732498237482246,0.0008982498237482251,0.07499999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-03-18,0.0012832341118604498,0.0014144841118604499,0.04374999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-04-01,0.0027213385028127253,0.0027775885028127256,0.01875
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-04-18,-0.009158559489657976,-0.009046059489657976,0.03749999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-05-02,-0.010328607334132676,-0.010309857334132666,0.006249999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-05-18,0.0033128316849059033,0.0038003316849058873,0.1625
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-06-01,0.007164043304080625,0.007464043304080625,0.09999999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-06-16,0.00712086256493195,0.00730836256493195,0.06249999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-06-30,0.008127121559287612,0.008183371559287611,0.01874999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-07-14,0.004953820530464663,0.004972570530464663,0.006249999999999973
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-07-28,0.0101128458076207,0.0104128458076207,0.09999999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-08-11,0.000808193928037063,0.0008081939280370621,1.3877787807814457e-17
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-08-26,0.004887660644360625,0.004925160644360624,0.012499999999999971
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-09-09,-0.010573436156492762,-0.010498436156492763,0.025
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-09-28,-0.001412970890834675,-0.0011317208908346748,0.09374999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-10-13,0.00290369444486405,0.0031286944448640497,0.07499999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-10-27,0.0002990142770387371,0.0005052642770387375,0.06874999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-11-10,0.019074553567099514,0.01916830356709951,0.031249999999999976
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-11-24,0.0070000714175678875,0.007262571417567887,0.08749999999999995
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-12-08,-0.0033803764453092374,-0.0033616264453092378,0.006250000000000002
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2016-12-22,-0.0002966921541412125,-0.00024044215414122507,0.018749999999999975
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-01-06,0.010235613133762663,0.010254363133762663,0.006249999999999974
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-01-20,0.0002916591036232375,0.0005166591036232375,0.07499999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-02-07,0.004290026900756985,0.004458776900756986,0.05624999999999995
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-02-21,-0.0026578598952468006,-0.0026766098952468002,-0.006249999999999974
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-03-08,-0.005856478259361988,-0.0056689782593619875,0.062499999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-03-22,-0.0023168596403972497,-0.002073109640397263,0.08124999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-04-05,0.0012534168606748246,0.0013284168606748248,0.024999999999999967
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-04-19,0.007746634962158875,0.007877884962158875,0.04374999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-05-08,0.009092168195309825,0.009279668195309825,0.06250000000000003
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-05-23,-0.0068603829963924745,-0.006841632996392475,0.006249999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-06-07,0.001593098451512025,0.0016680984515120255,0.024999999999999988
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-06-21,-0.0005790025197818752,-0.00027900251978188006,0.09999999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-07-05,0.004703206419582312,0.0047032064195823,1.1275702593849246e-17
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-07-19,0.004052949993523538,0.004259199993523538,0.06874999999999992
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-08-02,-0.0092032874946997,-0.0091095374946997,0.031249999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-08-17,0.012214767442732363,0.012383517442732361,0.05624999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-08-31,0.000795741257612713,0.000870741257612725,0.025000000000000012
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-09-14,0.006079708683618013,0.005929708683618013,-0.04999999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-09-28,-0.009331772588679225,-0.009219272588679224,0.037499999999999964
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-10-20,-0.012008296825975075,-0.011839546825975074,0.05624999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-11-03,-0.012522789590832651,-0.01226028959083265,0.0875
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-11-17,0.0031466002814676875,0.0033153502814676876,0.05624999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-12-01,-0.004026380409173649,-0.0038388804091736375,0.06249999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2017-12-15,-0.0142542677508116,-0.0140855177508116,0.05624999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-01-03,-0.006076625173416212,-0.005982875173416212,0.031249999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-01-17,0.010650274191286136,0.010837774191286138,0.06249999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-01-31,0.01168049760962942,0.011942997609629406,0.0875
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-02-14,0.015401616214200962,0.015476616214200963,0.024999999999999953
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-03-05,0.006212988103061362,0.006287988103061363,0.025000000000000012
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-03-19,-0.01580053143591089,-0.0153880314359109,0.1375
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-04-02,-0.005713997012547562,-0.0053014970125475624,0.13749999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-04-16,0.007728674615886711,0.008047424615886712,0.10624999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-04-30,0.007937596098468926,0.008218846098468924,0.09375
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-05-16,-0.004681699460008638,-0.004475449460008662,0.06874999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-05-31,0.0024144576731965125,0.0026019576731965127,0.0625
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-06-18,0.006691377056535925,0.006897627056535924,0.06875
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-07-02,-0.006807348623625687,-0.006582348623625688,0.07499999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-07-16,0.0008729752814290376,0.0012104752814290375,0.11249999999999995
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-07-30,9.842332083877497e-05,0.00026717332083877536,0.056249999999999974
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-08-13,-0.007736791655598876,-0.007455541655598875,0.09374999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-08-28,-0.000558075762325975,-0.00025807576232598746,0.09999999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-09-11,0.011443040245336211,0.011574290245336212,0.04374999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-09-28,0.0032191981741601498,0.0034066981741601495,0.062499999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-10-16,0.0001879280562006003,0.00045042805620060033,0.08749999999999994
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-10-30,-0.0054405636726084245,-0.005328063672608425,0.03749999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-11-13,-0.00041921694142865,-0.0002879669414286504,0.043749999999999976
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-11-27,0.00782862404042345,0.00803487404042345,0.06875000000000003
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-12-11,-0.0014773948519763494,-0.0013273948519763497,0.04999999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2018-12-26,0.00037008374736372505,0.0005763337473637252,0.06874999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-01-11,0.010951642259575588,0.011064142259575575,0.03749999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-01-25,0.0030752849619119253,0.003375284961911925,0.09999999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-02-13,-0.007490077185211363,-0.0072275771852113495,0.08749999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-02-27,0.017898704573623563,0.017936204573623563,0.012499999999999973
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-03-14,-0.004866681973999288,-0.004716681973999288,0.04999999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-03-28,-0.00518036312877635,-0.004992863128776338,0.062499999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-04-11,0.0006599435121088501,0.0007349435121088501,0.024999999999999974
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-04-25,0.011413516487476525,0.011563516487476526,0.05000000000000001
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-05-13,-0.0014465205318518752,-0.0013902705318518758,0.01874999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-05-27,0.003914858299433063,0.004158608299433063,0.08125
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-06-11,0.0048179980865854,0.0048929980865854,0.024999999999999977
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-06-25,-0.0003990638188001495,-6.156381880013722e-05,0.11249999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-07-09,-0.005255753517165538,-0.004805753517165537,0.14999999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-07-23,-0.0020625578476527002,-0.0018375578476527124,0.07499999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-08-06,0.0018071818097202665,0.0021259318097202507,0.10624999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-08-21,-0.0022269719581206374,-0.0018894719581206375,0.11249999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-09-04,0.008089366195782101,0.008295616195782106,0.06875
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-09-20,-0.0073689869438393375,-0.007012736943839338,0.11874999999999998
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-10-07,0.0053879374452937,0.005575437445293687,0.06249999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-10-22,0.0009549861898379627,0.0009737361898379626,0.006249999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-11-05,0.0048046656225298,0.005123415622529787,0.10624999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-11-19,-0.0006787950943509001,-0.0004350450943509125,0.08124999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-12-03,0.009882130349308713,0.009957130349308714,0.024999999999999974
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,EARLY_2016_2019,2019-12-17,0.007136623838326241,0.007324123838326238,0.062499999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,LATE_2020_2022,2020-01-03,0.004209842957970774,0.0044160929579707625,0.06874999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,LATE_2020_2022,2020-01-17,-0.008978502756891549,-0.008828502756891551,0.049999999999999996
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,LATE_2020_2022,2020-02-04,-0.015985936352314514,-0.01572343635231451,0.0875
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,LATE_2020_2022,2020-02-18,0.0041094399291117245,0.004334439929111725,0.07499999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,LATE_2020_2022,2020-03-03,0.00011471585958081206,0.00037721585958081167,0.0875
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,LATE_2020_2022,2020-03-17,-0.02678785986393,-0.02660035986393,0.062499999999999986
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,LATE_2020_2022,2020-03-31,-0.004069650050682451,-0.0038446500506824632,0.07499999999999997
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,LATE_2020_2022,2020-04-14,-0.008432330122326838,-0.008319830122326838,0.03749999999999999
KOSPI_KOSDAQ_ALL,CROSS_FAMILY_W20,LATE_2020_2022,2020-04-29,0.0053490560233043,0.0054053060233043,0.01874999999999996
