date,threshold_bn,factor_rows,eligible,jaccard,precision,recall,factor_only,eligible_only
2017-04-19,300,503,428,0.8472222222222222,0.8489065606361829,0.9976635514018691,76,1
2017-04-19,325,503,399,0.7932405566600398,0.7932405566600398,1.0,104,0
2017-04-19,350,503,368,0.731610337972167,0.731610337972167,1.0,135,0
2017-04-26,150,501,748,0.6653333333333333,0.9960079840319361,0.6671122994652406,2,249
2017-04-26,175,501,665,0.7481259370314842,0.9960079840319361,0.750375939849624,2,166
2017-04-26,200,501,595,0.8358458961474037,0.9960079840319361,0.838655462184874,2,96
2017-04-26,225,501,549,0.9056261343012704,0.9960079840319361,0.9089253187613844,2,50
2017-04-26,250,501,507,0.9764705882352941,0.9940119760479041,0.9822485207100592,3,9
2017-04-26,275,501,458,0.9141716566866267,0.9141716566866267,1.0,43,0
2017-04-26,300,501,426,0.8502994011976048,0.8502994011976048,1.0,75,0
2017-04-26,325,501,396,0.7904191616766467,0.7904191616766467,1.0,105,0
2017-04-26,350,501,375,0.7485029940119761,0.7485029940119761,1.0,126,0
2017-05-08,150,503,757,0.6600790513833992,0.9960238568588469,0.6618229854689565,2,256
2017-05-08,175,503,669,0.7466467958271237,0.9960238568588469,0.7488789237668162,2,168
2017-05-08,200,503,599,0.8336106489184693,0.9960238568588469,0.8363939899833055,2,98
2017-05-08,225,503,550,0.907608695652174,0.9960238568588469,0.9109090909090909,2,49
2017-05-08,250,503,512,0.9670542635658915,0.9920477137176938,0.974609375,4,13
2017-05-08,275,503,463,0.9166666666666666,0.9184890656063618,0.9978401727861771,41,1
2017-05-08,300,503,433,0.8571428571428571,0.8588469184890656,0.9976905311778291,71,1
2017-05-08,325,503,403,0.8011928429423459,0.8011928429423459,1.0,100,0
2017-05-08,350,503,377,0.7495029821073559,0.7495029821073559,1.0,126,0
2017-05-16,150,512,758,0.6710526315789473,0.99609375,0.6728232189973615,2,248
2017-05-16,175,512,665,0.7646176911544228,0.99609375,0.7669172932330827,2,155
2017-05-16,200,512,596,0.8528428093645485,0.99609375,0.8557046979865772,2,86
2017-05-16,225,512,548,0.9272727272727272,0.99609375,0.9306569343065694,2,38
2017-05-16,250,512,501,0.9669902912621359,0.97265625,0.9940119760479041,14,3
2017-05-16,275,512,459,0.896484375,0.896484375,1.0,53,0
2017-05-16,300,512,432,0.84375,0.84375,1.0,80,0
2017-05-16,325,512,411,0.802734375,0.802734375,1.0,101,0
2017-05-16,350,512,387,0.755859375,0.755859375,1.0,125,0
2017-05-23,150,503,769,0.6498054474708171,0.9960238568588469,0.6514954486345904,2,268
2017-05-23,175,503,677,0.7378497790868925,0.9960238568588469,0.740029542097489,2,176
2017-05-23,200,503,601,0.8308457711442786,0.9960238568588469,0.8336106489184693,2,100
2017-05-23,225,503,551,0.9059674502712477,0.9960238568588469,0.9092558983666061,2,50
2017-05-23,250,503,503,0.9764243614931237,0.9880715705765407,0.9880715705765407,6,6
2017-05-23,275,503,464,0.9186507936507936,0.9204771371769384,0.9978448275862069,40,1
2017-05-23,300,503,437,0.8650793650793651,0.8667992047713717,0.9977116704805492,67,1
2017-05-23,325,503,418,0.831013916500994,0.831013916500994,1.0,85,0
2017-05-23,350,503,390,0.7753479125248509,0.7753479125248509,1.0,113,0
2017-05-30,150,512,778,0.6538461538461539,0.99609375,0.6555269922879178,2,268
2017-05-30,175,512,688,0.7391304347826086,0.99609375,0.7412790697674418,2,178
2017-05-30,200,512,612,0.8306188925081434,0.99609375,0.8333333333333334,2,102
2017-05-30,225,512,559,0.905693950177936,0.994140625,0.9105545617173524,3,50
2017-05-30,250,512,512,0.9730250481695568,0.986328125,0.986328125,7,7
2017-05-30,275,512,472,0.9181286549707602,0.919921875,0.9978813559322034,41,1
2017-05-30,300,512,444,0.8671875,0.8671875,1.0,68,0
2017-05-30,325,512,417,0.814453125,0.814453125,1.0,95,0
2017-05-30,350,512,396,0.7734375,0.7734375,1.0,116,0
2017-06-07,150,521,794,0.6520100502512562,0.9961612284069098,0.6536523929471033,2,275
2017-06-07,175,521,698,0.7414285714285714,0.9961612284069098,0.7435530085959885,2,179
2017-06-07,200,521,619,0.8327974276527331,0.9942418426103646,0.8368336025848142,3,101
2017-06-07,225,521,570,0.9040139616055847,0.9942418426103646,0.9087719298245615,3,52
2017-06-07,250,521,516,0.9714828897338403,0.980806142034549,0.9903100775193798,10,5
2017-06-07,275,521,479,0.9120458891013384,0.9155470249520153,0.9958246346555324,44,2
2017-06-07,300,521,453,0.8659003831417624,0.8675623800383877,0.9977924944812362,69,1
2017-06-07,325,521,428,0.8180076628352491,0.8195777351247601,0.9976635514018691,94,1
2017-06-07,350,521,403,0.7701149425287356,0.7715930902111324,0.9975186104218362,119,1
2017-06-14,150,521,796,0.650375939849624,0.9961612284069098,0.6520100502512562,2,277
2017-06-14,175,521,699,0.7403708987161198,0.9961612284069098,0.7424892703862661,2,180
2017-06-14,200,521,623,0.8304,0.9961612284069098,0.8330658105939005,2,104
2017-06-14,225,521,573,0.9026086956521739,0.9961612284069098,0.9057591623036649,2,54
2017-06-14,250,521,518,0.9752851711026616,0.9846449136276392,0.9903474903474904,8,5
2017-06-14,275,521,482,0.9251439539347409,0.9251439539347409,1.0,39,0
2017-06-14,300,521,452,0.8675623800383877,0.8675623800383877,1.0,69,0
2017-06-14,325,521,431,0.8272552783109405,0.8272552783109405,1.0,90,0
2017-06-14,350,521,407,0.781190019193858,0.781190019193858,1.0,114,0
2017-06-21,150,521,783,0.6611464968152866,0.9961612284069098,0.6628352490421456,2,264
2017-06-21,175,521,693,0.7467625899280576,0.9961612284069098,0.7489177489177489,2,174
2017-06-21,200,521,618,0.8370967741935483,0.9961612284069098,0.8398058252427184,2,99
2017-06-21,225,521,567,0.9121265377855887,0.9961612284069098,0.9153439153439153,2,48
2017-06-21,250,521,513,0.9732824427480916,0.9788867562380038,0.9941520467836257,11,3
2017-06-21,275,521,480,0.9213051823416507,0.9213051823416507,1.0,41,0
2017-06-21,300,521,447,0.8579654510556622,0.8579654510556622,1.0,74,0
2017-06-21,325,521,421,0.8080614203454894,0.8080614203454894,1.0,100,0
2017-06-21,350,521,404,0.7754318618042226,0.7754318618042226,1.0,117,0
2017-06-28,150,521,786,0.6586294416243654,0.9961612284069098,0.6603053435114504,2,267
2017-06-28,175,521,691,0.7489177489177489,0.9961612284069098,0.7510853835021708,2,172
2017-06-28,200,521,621,0.8330658105939005,0.9961612284069098,0.8357487922705314,2,102
2017-06-28,225,521,572,0.9041811846689896,0.9961612284069098,0.9073426573426573,2,53
2017-06-28,250,521,515,0.9770992366412213,0.982725527831094,0.9941747572815534,9,3
2017-06-28,275,521,481,0.9232245681381958,0.9232245681381958,1.0,40,0
2017-06-28,300,521,450,0.8637236084452975,0.8637236084452975,1.0,71,0
2017-06-28,325,521,422,0.8099808061420346,0.8099808061420346,1.0,99,0
2017-06-28,350,521,400,0.7677543186180422,0.7677543186180422,1.0,121,0
2017-07-05,150,517,782,0.6568877551020408,0.9961315280464217,0.6585677749360613,2,267
2017-07-05,175,517,689,0.7452966714905933,0.9961315280464217,0.7474600870827286,2,174
2017-07-05,200,517,619,0.8293075684380032,0.9961315280464217,0.8319870759289176,2,104
2017-07-05,225,517,565,0.908289241622575,0.9961315280464217,0.911504424778761,2,50
2017-07-05,250,517,511,0.9807321772639692,0.9845261121856866,0.9960861056751468,8,2
2017-07-05,275,517,474,0.9168278529980658,0.9168278529980658,1.0,43,0
2017-07-05,300,517,450,0.8704061895551257,0.8704061895551257,1.0,67,0
2017-07-05,325,517,417,0.8065764023210832,0.8065764023210832,1.0,100,0
2017-07-05,350,517,401,0.7756286266924565,0.7756286266924565,1.0,116,0
2017-07-12,150,508,777,0.6495507060333762,0.9960629921259843,0.6512226512226512,2,271
2017-07-12,175,508,678,0.7441176470588236,0.9960629921259843,0.7463126843657817,2,172
2017-07-12,200,508,612,0.8241042345276873,0.9960629921259843,0.826797385620915,2,106
2017-07-12,225,508,570,0.8846153846153846,0.9960629921259843,0.887719298245614,2,64
2017-07-12,250,508,506,0.98046875,0.9881889763779528,0.9920948616600791,6,4
2017-07-12,275,508,466,0.9173228346456693,0.9173228346456693,1.0,42,0
2017-07-12,300,508,442,0.8700787401574803,0.8700787401574803,1.0,66,0
2017-07-12,325,508,417,0.8208661417322834,0.8208661417322834,1.0,91,0
2017-07-12,350,508,394,0.7755905511811023,0.7755905511811023,1.0,114,0
2017-07-19,150,513,787,0.6476552598225602,0.9961013645224172,0.6493011435832274,2,276
2017-07-19,175,513,690,0.7384393063583815,0.9961013645224172,0.7405797101449275,2,179
2017-07-19,200,513,619,0.822866344605475,0.9961013645224172,0.8255250403877221,2,108
2017-07-19,225,513,572,0.8902439024390244,0.9961013645224172,0.8933566433566433,2,61
2017-07-19,250,513,513,0.9692898272552783,0.9844054580896686,0.9844054580896686,8,8
2017-07-19,275,513,473,0.9220272904483431,0.9220272904483431,1.0,40,0
2017-07-19,300,513,446,0.8693957115009746,0.8693957115009746,1.0,67,0
2017-07-19,325,513,421,0.8206627680311891,0.8206627680311891,1.0,92,0
2017-07-19,350,513,395,0.7699805068226121,0.7699805068226121,1.0,118,0
2017-07-26,150,520,780,0.6624040920716112,0.9961538461538462,0.6641025641025641,2,262
2017-07-26,175,520,687,0.7518142235123367,0.9961538461538462,0.7540029112081513,2,169
2017-07-26,200,520,616,0.8381877022653722,0.9961538461538462,0.8409090909090909,2,98
2017-07-26,225,520,571,0.9040139616055847,0.9961538461538462,0.9071803852889667,2,53
2017-07-26,250,520,517,0.967741935483871,0.9807692307692307,0.9864603481624759,10,7
2017-07-26,275,520,479,0.9211538461538461,0.9211538461538461,1.0,41,0
2017-07-26,300,520,444,0.8538461538461538,0.8538461538461538,1.0,76,0
2017-07-26,325,520,423,0.8134615384615385,0.8134615384615385,1.0,97,0
2017-07-26,350,520,396,0.7615384615384615,0.7615384615384615,1.0,124,0
2017-08-02,150,506,771,0.6520051746442432,0.9960474308300395,0.6536964980544747,2,267
2017-08-02,175,506,680,0.7390029325513197,0.9960474308300395,0.7411764705882353,2,176
2017-08-02,200,506,615,0.8168557536466775,0.9960474308300395,0.8195121951219512,2,111
2017-08-02,225,506,568,0.8842105263157894,0.9960474308300395,0.8873239436619719,2,64
2017-08-02,250,506,516,0.9653846153846154,0.9920948616600791,0.9728682170542635,4,14
2017-08-02,275,506,475,0.9349112426035503,0.9367588932806324,0.9978947368421053,32,1
2017-08-02,300,506,447,0.8796844181459567,0.8814229249011858,0.9977628635346756,60,1
2017-08-02,325,506,418,0.8260869565217391,0.8260869565217391,1.0,88,0
2017-08-02,350,506,395,0.7806324110671937,0.7806324110671937,1.0,111,0
2017-08-09,150,507,767,0.6566970091027308,0.9960552268244576,0.6584093872229465,2,262
2017-08-09,175,507,671,0.75037147102526,0.9960552268244576,0.7526080476900149,2,166
2017-08-09,200,507,608,0.8278688524590164,0.9960552268244576,0.8305921052631579,2,103
2017-08-09,225,507,555,0.9066427289048474,0.9960552268244576,0.9099099099099099,2,50
2017-08-09,250,507,504,0.9823529411764705,0.9881656804733728,0.9940476190476191,6,3
2017-08-09,275,507,471,0.9289940828402367,0.9289940828402367,1.0,36,0
2017-08-09,300,507,440,0.8678500986193294,0.8678500986193294,1.0,67,0
2017-08-09,325,507,418,0.8244575936883629,0.8244575936883629,1.0,89,0
2017-08-09,350,507,392,0.7731755424063116,0.7731755424063116,1.0,115,0
2017-08-17,150,503,760,0.65748031496063,0.9960238568588469,0.6592105263157895,2,259
2017-08-17,175,503,665,0.7511244377811095,0.9960238568588469,0.7533834586466165,2,164
2017-08-17,200,503,611,0.8172920065252854,0.9960238568588469,0.8199672667757774,2,110
2017-08-17,225,503,551,0.9059674502712477,0.9960238568588469,0.9092558983666061,2,50
2017-08-17,250,503,507,0.9803921568627451,0.9940357852882704,0.9861932938856016,3,7
2017-08-17,275,503,472,0.9383697813121272,0.9383697813121272,1.0,31,0
2017-08-17,300,503,433,0.8608349900596421,0.8608349900596421,1.0,70,0
2017-08-17,325,503,412,0.8190854870775348,0.8190854870775348,1.0,91,0
2017-08-17,350,503,390,0.7753479125248509,0.7753479125248509,1.0,113,0
2017-08-24,150,510,770,0.6580310880829016,0.996078431372549,0.6597402597402597,2,262
2017-08-24,175,510,665,0.7616191904047976,0.996078431372549,0.7639097744360902,2,157
2017-08-24,200,510,613,0.8260162601626017,0.996078431372549,0.8287112561174551,2,105
2017-08-24,225,510,560,0.9039145907473309,0.996078431372549,0.9071428571428571,2,52
2017-08-24,250,510,514,0.9730250481695568,0.9901960784313726,0.9824902723735408,5,9
2017-08-24,275,510,472,0.91796875,0.9215686274509803,0.9957627118644068,40,2
2017-08-24,300,510,436,0.8512720156555773,0.8529411764705882,0.9977064220183486,75,1
2017-08-24,325,510,415,0.8101761252446184,0.8117647058823529,0.9975903614457832,96,1
2017-08-24,350,510,386,0.7534246575342466,0.7549019607843137,0.9974093264248705,125,1
2017-08-31,150,518,777,0.6623876765083441,0.9961389961389961,0.6640926640926641,2,261
2017-08-31,175,518,683,0.7532846715328467,0.9961389961389961,0.7554904831625183,2,167
2017-08-31,200,518,620,0.8295819935691319,0.9961389961389961,0.832258064516129,2,104
2017-08-31,225,518,564,0.911660777385159,0.9961389961389961,0.9148936170212766,2,48
2017-08-31,250,518,517,0.9827586206896551,0.9903474903474904,0.9922630560928434,5,4
2017-08-31,275,518,479,0.9247104247104247,0.9247104247104247,1.0,39,0
2017-08-31,300,518,442,0.8532818532818532,0.8532818532818532,1.0,76,0
2017-08-31,325,518,417,0.805019305019305,0.805019305019305,1.0,101,0
2017-08-31,350,518,392,0.7567567567567568,0.7567567567567568,1.0,126,0
2017-09-07,150,509,770,0.6567357512953368,0.9960707269155207,0.6584415584415585,2,263
2017-09-07,175,509,679,0.7444933920704846,0.9960707269155207,0.7466863033873343,2,172
2017-09-07,200,509,620,0.815112540192926,0.9960707269155207,0.817741935483871,2,113
2017-09-07,225,509,558,0.9053571428571429,0.9960707269155207,0.9086021505376344,2,51
2017-09-07,250,509,512,0.9786821705426356,0.9921414538310412,0.986328125,4,7
2017-09-07,275,509,474,0.931237721021611,0.931237721021611,1.0,35,0
2017-09-07,300,509,440,0.8644400785854617,0.8644400785854617,1.0,69,0
2017-09-07,325,509,417,0.8192534381139489,0.8192534381139489,1.0,92,0
2017-09-07,350,509,394,0.7740667976424361,0.7740667976424361,1.0,115,0
2017-09-14,150,513,774,0.6585051546391752,0.9961013645224172,0.6602067183462532,2,263
2017-09-14,175,513,679,0.750367107195301,0.9961013645224172,0.7525773195876289,2,168
2017-09-14,200,513,616,0.8268608414239482,0.9961013645224172,0.8295454545454546,2,105
2017-09-14,225,513,555,0.9174147217235189,0.9961013645224172,0.9207207207207208,2,44
2017-09-14,250,513,512,0.9711538461538461,0.9844054580896686,0.986328125,8,7
2017-09-14,275,513,474,0.916504854368932,0.9200779727095516,0.9957805907172996,41,2
2017-09-14,300,513,433,0.8404669260700389,0.8421052631578947,0.9976905311778291,81,1
2017-09-14,325,513,416,0.8073929961089494,0.8089668615984406,0.9975961538461539,98,1
2017-09-14,350,513,389,0.754863813229572,0.7563352826510721,0.9974293059125964,125,1
2017-09-21,150,518,761,0.6762778505897772,0.9961389961389961,0.6780551905387647,2,245
2017-09-21,175,518,674,0.7633136094674556,0.9961389961389961,0.7655786350148368,2,158
2017-09-21,200,518,600,0.8571428571428571,0.9961389961389961,0.86,2,84
2017-09-21,225,518,549,0.9364791288566243,0.9961389961389961,0.9398907103825137,2,33
2017-09-21,250,518,503,0.971042471042471,0.971042471042471,1.0,15,0
2017-09-21,275,518,462,0.8918918918918919,0.8918918918918919,1.0,56,0
