date,universe,eligible,valid_all8,coverage
2026-01-07,KOSDAQ_PLUS_KOSPI_EX_K200,2337,240,0.10269576379974327
2026-01-14,K200,200,175,0.875
2026-01-14,KOSPI_EX_K200,609,95,0.15599343185550082
2026-01-14,KOSDAQ,1730,149,0.0861271676300578
2026-01-14,KOSPI_ALL,809,270,0.3337453646477132
2026-01-14,KOSPI_KOSDAQ_ALL,2539,419,0.16502560063016936
2026-01-14,KOSDAQ_PLUS_KOSPI_EX_K200,2339,244,0.10431808465156049
2026-01-21,K200,200,175,0.875
2026-01-21,KOSPI_EX_K200,609,97,0.1592775041050903
2026-01-21,KOSDAQ,1730,154,0.08901734104046242
2026-01-21,KOSPI_ALL,809,272,0.3362175525339926
2026-01-21,KOSPI_KOSDAQ_ALL,2539,426,0.16778259157148484
2026-01-21,KOSDAQ_PLUS_KOSPI_EX_K200,2339,251,0.10731081658828559
2026-01-28,K200,200,175,0.875
2026-01-28,KOSPI_EX_K200,609,99,0.1625615763546798
2026-01-28,KOSDAQ,1730,163,0.09421965317919075
2026-01-28,KOSPI_ALL,809,274,0.33868974042027195
2026-01-28,KOSPI_KOSDAQ_ALL,2539,437,0.17211500590783774
2026-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,2339,262,0.11201368106028217
2026-02-04,K200,200,176,0.88
2026-02-04,KOSPI_EX_K200,609,99,0.1625615763546798
2026-02-04,KOSDAQ,1731,151,0.08723281340265743
2026-02-04,KOSPI_ALL,809,275,0.3399258343634116
2026-02-04,KOSPI_KOSDAQ_ALL,2540,426,0.16771653543307086
2026-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,2340,250,0.10683760683760683
2026-02-11,K200,200,176,0.88
2026-02-11,KOSPI_EX_K200,609,101,0.16584564860426929
2026-02-11,KOSDAQ,1731,160,0.09243212016175621
2026-02-11,KOSPI_ALL,809,277,0.34239802224969096
2026-02-11,KOSPI_KOSDAQ_ALL,2540,437,0.17204724409448818
2026-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,2340,261,0.11153846153846154
2026-02-23,K200,200,172,0.86
2026-02-23,KOSPI_EX_K200,609,96,0.15763546798029557
2026-02-23,KOSDAQ,1731,151,0.08723281340265743
2026-02-23,KOSPI_ALL,809,268,0.33127317676143386
2026-02-23,KOSPI_KOSDAQ_ALL,2540,419,0.16496062992125984
2026-02-23,KOSDAQ_PLUS_KOSPI_EX_K200,2340,247,0.10555555555555556
2026-03-03,K200,200,173,0.865
2026-03-03,KOSPI_EX_K200,609,89,0.14614121510673234
2026-03-03,KOSDAQ,1731,152,0.0878105141536684
2026-03-03,KOSPI_ALL,809,262,0.3238566131025958
2026-03-03,KOSPI_KOSDAQ_ALL,2540,414,0.16299212598425197
2026-03-03,KOSDAQ_PLUS_KOSPI_EX_K200,2340,241,0.10299145299145299
2026-03-10,K200,200,170,0.85
2026-03-10,KOSPI_EX_K200,610,89,0.14590163934426228
2026-03-10,KOSDAQ,1733,148,0.08540103866128101
2026-03-10,KOSPI_ALL,810,259,0.3197530864197531
2026-03-10,KOSPI_KOSDAQ_ALL,2543,407,0.16004718836020448
2026-03-10,KOSDAQ_PLUS_KOSPI_EX_K200,2343,237,0.10115236875800256
2026-03-17,K200,200,170,0.85
2026-03-17,KOSPI_EX_K200,610,89,0.14590163934426228
2026-03-17,KOSDAQ,1734,151,0.08708189158016148
2026-03-17,KOSPI_ALL,810,259,0.3197530864197531
2026-03-17,KOSPI_KOSDAQ_ALL,2544,410,0.1611635220125786
2026-03-17,KOSDAQ_PLUS_KOSPI_EX_K200,2344,240,0.10238907849829351
2026-03-24,K200,200,169,0.845
2026-03-24,KOSPI_EX_K200,610,92,0.15081967213114755
2026-03-24,KOSDAQ,1735,147,0.08472622478386167
2026-03-24,KOSPI_ALL,810,261,0.32222222222222224
2026-03-24,KOSPI_KOSDAQ_ALL,2545,408,0.16031434184675836
2026-03-24,KOSDAQ_PLUS_KOSPI_EX_K200,2345,239,0.10191897654584221
2026-03-31,K200,200,171,0.855
2026-03-31,KOSPI_EX_K200,610,91,0.14918032786885246
2026-03-31,KOSDAQ,1738,149,0.0857307249712313
2026-03-31,KOSPI_ALL,810,262,0.3234567901234568
2026-03-31,KOSPI_KOSDAQ_ALL,2548,411,0.16130298273155416
2026-03-31,KOSDAQ_PLUS_KOSPI_EX_K200,2348,240,0.10221465076660988
2026-04-07,K200,200,171,0.855
2026-04-07,KOSPI_EX_K200,610,91,0.14918032786885246
2026-04-07,KOSDAQ,1740,150,0.08620689655172414
2026-04-07,KOSPI_ALL,810,262,0.3234567901234568
2026-04-07,KOSPI_KOSDAQ_ALL,2550,412,0.16156862745098038
2026-04-07,KOSDAQ_PLUS_KOSPI_EX_K200,2350,241,0.1025531914893617
2026-04-14,K200,200,172,0.86
2026-04-14,KOSPI_EX_K200,610,93,0.15245901639344261
2026-04-14,KOSDAQ,1740,158,0.09080459770114943
2026-04-14,KOSPI_ALL,810,265,0.3271604938271605
2026-04-14,KOSPI_KOSDAQ_ALL,2550,423,0.16588235294117648
2026-04-14,KOSDAQ_PLUS_KOSPI_EX_K200,2350,251,0.10680851063829787
2026-04-21,K200,200,170,0.85
2026-04-21,KOSPI_EX_K200,610,98,0.16065573770491803
2026-04-21,KOSDAQ,1740,167,0.09597701149425288
2026-04-21,KOSPI_ALL,810,268,0.3308641975308642
2026-04-21,KOSPI_KOSDAQ_ALL,2550,435,0.17058823529411765
2026-04-21,KOSDAQ_PLUS_KOSPI_EX_K200,2350,265,0.1127659574468085
2026-04-28,K200,200,169,0.845
2026-04-28,KOSPI_EX_K200,610,101,0.16557377049180327
2026-04-28,KOSDAQ,1740,167,0.09597701149425288
2026-04-28,KOSPI_ALL,810,270,0.3333333333333333
2026-04-28,KOSPI_KOSDAQ_ALL,2550,437,0.17137254901960786
2026-04-28,KOSDAQ_PLUS_KOSPI_EX_K200,2350,268,0.11404255319148936
2026-05-07,K200,200,169,0.845
2026-05-07,KOSPI_EX_K200,610,103,0.16885245901639345
2026-05-07,KOSDAQ,1741,175,0.10051694428489374
2026-05-07,KOSPI_ALL,810,272,0.3358024691358025
2026-05-07,KOSPI_KOSDAQ_ALL,2551,447,0.17522540180321441
2026-05-07,KOSDAQ_PLUS_KOSPI_EX_K200,2351,278,0.1182475542322416
2026-05-14,K200,200,170,0.85
2026-05-14,KOSPI_EX_K200,610,102,0.16721311475409836
2026-05-14,KOSDAQ,1743,174,0.09982788296041308
2026-05-14,KOSPI_ALL,810,272,0.3358024691358025
2026-05-14,KOSPI_KOSDAQ_ALL,2553,446,0.17469643556600079
2026-05-14,KOSDAQ_PLUS_KOSPI_EX_K200,2353,276,0.11729706757331067
2026-05-21,K200,200,172,0.86
2026-05-21,KOSPI_EX_K200,610,102,0.16721311475409836
2026-05-21,KOSDAQ,1745,171,0.09799426934097422
2026-05-21,KOSPI_ALL,810,274,0.33827160493827163
2026-05-21,KOSPI_KOSDAQ_ALL,2555,445,0.17416829745596868
2026-05-21,KOSDAQ_PLUS_KOSPI_EX_K200,2355,273,0.1159235668789809
2026-05-29,K200,200,171,0.855
2026-05-29,KOSPI_EX_K200,610,97,0.15901639344262294
2026-05-29,KOSDAQ,1745,162,0.09283667621776505
2026-05-29,KOSPI_ALL,810,268,0.3308641975308642
2026-05-29,KOSPI_KOSDAQ_ALL,2555,430,0.16829745596868884
2026-05-29,KOSDAQ_PLUS_KOSPI_EX_K200,2355,259,0.1099787685774947
2026-06-08,K200,200,172,0.86
2026-06-08,KOSPI_EX_K200,610,99,0.16229508196721312
2026-06-08,KOSDAQ,1746,153,0.08762886597938144
2026-06-08,KOSPI_ALL,810,271,0.3345679012345679
2026-06-08,KOSPI_KOSDAQ_ALL,2556,424,0.16588419405320814
2026-06-08,KOSDAQ_PLUS_KOSPI_EX_K200,2356,252,0.10696095076400679
2026-06-15,K200,200,173,0.865
2026-06-15,KOSPI_EX_K200,610,99,0.16229508196721312
2026-06-15,KOSDAQ,1747,159,0.09101316542644533
2026-06-15,KOSPI_ALL,810,272,0.3358024691358025
2026-06-15,KOSPI_KOSDAQ_ALL,2557,431,0.1685569026202581
2026-06-15,KOSDAQ_PLUS_KOSPI_EX_K200,2357,258,0.10946117946542215
2026-06-22,K200,200,176,0.88
2026-06-22,KOSPI_EX_K200,610,100,0.16393442622950818
2026-06-22,KOSDAQ,1747,161,0.09215798511734402
2026-06-22,KOSPI_ALL,810,276,0.34074074074074073
2026-06-22,KOSPI_KOSDAQ_ALL,2557,437,0.17090340242471647
2026-06-22,KOSDAQ_PLUS_KOSPI_EX_K200,2357,261,0.11073398387781078
2026-06-29,K200,200,176,0.88
2026-06-29,KOSPI_EX_K200,610,104,0.17049180327868851
2026-06-29,KOSDAQ,1747,151,0.0864338866628506
2026-06-29,KOSPI_ALL,810,280,0.345679012345679
2026-06-29,KOSPI_KOSDAQ_ALL,2557,431,0.1685569026202581
2026-06-29,KOSDAQ_PLUS_KOSPI_EX_K200,2357,255,0.10818837505303351
2026-07-06,K200,200,176,0.88
2026-07-06,KOSPI_EX_K200,609,106,0.17405582922824303
2026-07-06,KOSDAQ,1742,150,0.08610792192881746
2026-07-06,KOSPI_ALL,809,282,0.34857849196538937
2026-07-06,KOSPI_KOSDAQ_ALL,2551,432,0.1693453547628381
2026-07-06,KOSDAQ_PLUS_KOSPI_EX_K200,2351,256,0.10888983411314335
2026-07-13,K200,200,175,0.875
2026-07-13,KOSPI_EX_K200,609,105,0.1724137931034483
2026-07-13,KOSDAQ,1740,143,0.08218390804597701
2026-07-13,KOSPI_ALL,809,280,0.34610630407911
2026-07-13,KOSPI_KOSDAQ_ALL,2549,423,0.16594743036484896
2026-07-13,KOSDAQ_PLUS_KOSPI_EX_K200,2349,248,0.10557684120902512
2026-07-21,K200,200,175,0.875
2026-07-21,KOSPI_EX_K200,607,102,0.16803953871499178
2026-07-21,KOSDAQ,1740,140,0.08045977011494253
2026-07-21,KOSPI_ALL,807,277,0.34324659231722426
2026-07-21,KOSPI_KOSDAQ_ALL,2547,417,0.16372202591283863
2026-07-21,KOSDAQ_PLUS_KOSPI_EX_K200,2347,242,0.10311035364294845
2026-07-28,K200,200,175,0.875
2026-07-28,KOSPI_EX_K200,607,102,0.16803953871499178
2026-07-28,KOSDAQ,1739,132,0.07590569292696953
2026-07-28,KOSPI_ALL,807,277,0.34324659231722426
2026-07-28,KOSPI_KOSDAQ_ALL,2546,409,0.16064414768263943
2026-07-28,KOSDAQ_PLUS_KOSPI_EX_K200,2346,234,0.09974424552429667
2026-08-04,K200,200,176,0.88
2026-08-04,KOSPI_EX_K200,607,109,0.17957166392092258
2026-08-04,KOSDAQ,1739,141,0.08108108108108109
2026-08-04,KOSPI_ALL,807,285,0.35315985130111527
2026-08-04,KOSPI_KOSDAQ_ALL,2546,426,0.16732128829536527
2026-08-04,KOSDAQ_PLUS_KOSPI_EX_K200,2346,250,0.10656436487638533
2026-08-07,K200,200,176,0.88
2026-08-07,KOSPI_EX_K200,607,109,0.17957166392092258
2026-08-07,KOSDAQ,1739,150,0.08625646923519265
2026-08-07,KOSPI_ALL,807,285,0.35315985130111527
2026-08-07,KOSPI_KOSDAQ_ALL,2546,435,0.17085624509033778
2026-08-07,KOSDAQ_PLUS_KOSPI_EX_K200,2346,259,0.1104006820119352
