sample,universe,factor,direction,overlay,top_n,cost_bps,state,high_minus_low,low_uplift,high_uplift
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,MKT_ACT5_BREADTH,-0.06952057920286756,-0.023187668093534196,-0.09270824729640174
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,MKT_ACT5_BREADTH,-0.008772666171018365,0.06779293379518794,0.05902026762416958
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,KOSDAQ_TA_SHARE,0.039982561681038586,-0.07207096519916542,-0.032088403518126835
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,KOSDAQ_TA_SHARE,-0.0014672296227742354,0.05766730908968624,0.056200079466912
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_ACT5_BREADTH,-0.043857501794243026,-0.025983130344564915,-0.06984063213880794
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_ACT5_BREADTH,-0.10322363242970066,0.1387317139164685,0.03550808148676783
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_TA_SHARE,0.01433148760010064,-0.04676248256684067,-0.03243099496674003
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_TA_SHARE,-0.14769849774235377,0.12619116142754244,-0.02150733631481134
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_REL_ACT5,0.04241328853818462,-0.06955304505511924,-0.027139756516934614
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_REL_ACT5,-0.04345092190327977,0.09984964144902313,0.05639871954574336
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT1,-0.10301461085106431,0.025024378011774588,-0.07799023283928971
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT1,-0.10098907458675012,0.1134064379716621,0.012417363384911981
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT5,-0.06862186761241147,-0.009971563663346911,-0.07859343127575838
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT5,-0.033783967052749386,0.057268994775981984,0.023485027723232597
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT1_BREADTH,-0.021577171033575156,-0.055360116727494725,-0.07693728776106988
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT1_BREADTH,-0.10742082657600724,0.11761854354013349,0.010197716964126248
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT5_BREADTH,-0.07230584236076226,-0.03260451019879734,-0.1049103525595596
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT5_BREADTH,-0.010261757080109284,0.05897293379518794,0.04871117671507866
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,KOSDAQ_TA_SHARE,0.040712035365249095,-0.08221728098863909,-0.041505245623389996
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,KOSDAQ_TA_SHARE,-0.002073212027466298,0.04876601876710561,0.04669280673963931
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_ACT5_BREADTH,-0.042067064294243006,-0.036791567844564915,-0.07885863213880792
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_ACT5_BREADTH,-0.1021603292622799,0.1281699492105862,0.02600961994830629
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_TA_SHARE,0.014066224442205878,-0.057107745724735384,-0.043041521282529506
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_TA_SHARE,-0.1475001829569802,0.1161852790746013,-0.03131490388237888
TRAIN,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_REL_ACT5,0.04765223590660563,-0.08268357137090868,-0.035031335464303044
OOS,K200,FOREIGN_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,FACTOR_TOP_REL_ACT5,-0.03778092190327978,0.08661964144902315,0.04883871954574337
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,MKT_ACT1,0.2644971108752918,-0.05977948767167385,0.204717623203618
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,MKT_ACT1,-0.06924734145784106,0.02059300719801136,-0.04865433425982971
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,MKT_ACT5,0.13723971661855655,0.05183996367230782,0.18907968029086436
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,MKT_ACT5,0.11456775871325042,-0.07995445252181141,0.03461330619143902
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,MKT_ACT1_BREADTH,0.21374531890660745,-0.018597637626532635,0.19514768128007481
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,MKT_ACT1_BREADTH,-0.02741574057288799,0.04103457067810673,0.013618830105218738
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,MKT_ACT5_BREADTH,0.09638387407811756,0.09535232063742839,0.19173619471554595
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,MKT_ACT5_BREADTH,0.1048809191762179,-0.06754340673733007,0.03733751243888783
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,KOSDAQ_TA_SHARE,-0.11772968763866846,0.10404992138309706,-0.013679766255571404
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,KOSDAQ_TA_SHARE,0.030151788120608383,0.0766464301402739,0.10679821826088229
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,FACTOR_TOP_ACT5_BREADTH,0.14648344538579902,0.020615968709762362,0.1670994140955614
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,FACTOR_TOP_ACT5_BREADTH,-0.0963068570667233,0.09498012465634738,-0.0013267324103759294
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,FACTOR_TOP_TA_SHARE,0.07231084598027596,0.031230040042640777,0.10354088602291674
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,FACTOR_TOP_TA_SHARE,-0.27857009170203073,0.24691786371213048,-0.031652227989900236
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,FACTOR_TOP_REL_ACT5,-0.031238749537043878,0.09421779964275816,0.06297905010571428
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,0,FACTOR_TOP_REL_ACT5,-0.02537461865094547,0.04875291998322185,0.02337830133227638
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,MKT_ACT1,0.26396658455950245,-0.06694159293483178,0.19702499162467066
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,MKT_ACT1,-0.07154684145784107,0.015805007198011384,-0.05574183425982969
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,MKT_ACT5,0.13644392714487238,0.04534101630388677,0.18178494344875915
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,MKT_ACT5,0.11272202898352068,-0.08423845252181139,0.0284835764617093
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,MKT_ACT1_BREADTH,0.215849130158876,-0.027218690258111588,0.18863043990076442
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,MKT_ACT1_BREADTH,-0.029995503418737794,0.03736911613265219,0.0073736127139143945
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,MKT_ACT5_BREADTH,0.0950575582886439,0.08885337326900733,0.18391093155765123
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,MKT_ACT5_BREADTH,0.10300237372167244,-0.07207940673733006,0.03092296698434238
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,KOSDAQ_TA_SHARE,-0.11852547711235267,0.09675518454099181,-0.021770292571360865
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,KOSDAQ_TA_SHARE,0.0278682690590248,0.07274449465640295,0.10061276371542775
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,FACTOR_TOP_ACT5_BREADTH,0.14420965228235075,0.01389596870976236,0.15810562099211312
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,FACTOR_TOP_ACT5_BREADTH,-0.09939958433945058,0.0918873973836201,-0.007512186955830472
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,FACTOR_TOP_TA_SHARE,0.0731066354539602,0.02433319793737762,0.09743983339133783
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,FACTOR_TOP_TA_SHARE,-0.2728580917020307,0.2383498637121305,-0.034508227989900206
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,FACTOR_TOP_REL_ACT5,-0.034687170589675444,0.08798411543223184,0.05329694484255639
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,30,FACTOR_TOP_REL_ACT5,-0.021154877170334412,0.039220746070178385,0.018065868899843972
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,MKT_ACT1,0.26343605824371297,-0.07410369819798966,0.18933236004572332
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,MKT_ACT1,-0.07384634145784108,0.011017007198011377,-0.0628293342598297
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,MKT_ACT5,0.1356481376711881,0.038842068935465705,0.17449020660665382
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,MKT_ACT5,0.11087629925379097,-0.08852245252181141,0.02235384673197956
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,MKT_ACT1_BREADTH,0.21795294141114457,-0.03583974288969053,0.18211319852145405
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,MKT_ACT1_BREADTH,-0.03257526626458763,0.033703661587197654,0.0011283953226100267
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,0.0937312424991702,0.08235442590058628,0.17608566839975648
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,0.10112382826712697,-0.07661540673733006,0.02450842152979692
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,-0.11932126658603687,0.08946044769888652,-0.029860818887150344
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,0.02558474999744126,0.06884255917253196,0.09442730916997322
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,0.14193585917890245,0.007175968709762367,0.1491118278886648
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,-0.10249231161217787,0.08879467011089283,-0.013697641501285034
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,0.07390242492764439,0.01743635583211446,0.09133878075975885
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,-0.26714609170203074,0.2297818637121305,-0.03736422798990023
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,-0.03813559164230703,0.08175043122170551,0.04361483957939848
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,-0.016935135689723387,0.02968857215713492,0.012753436467411533
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1,0.032079879002458345,-0.05719208573003539,-0.025112206727577042
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1,-0.025173884184113694,0.04662812907645237,0.021454244892338676
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5,0.021730544217296404,-0.03904981772935713,-0.017319273512060727
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5,-0.06893369959507217,0.06209942589614279,-0.006834273698929379
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,0.06929504286582652,-0.0613760359923801,0.007919006873446422
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,-0.10833285502906209,0.06568753189786482,-0.042645323131197274
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,0.02647929754695728,-0.028287837958026207,-0.0018085404110689276
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,-0.023228147605424715,0.030794787634189708,0.007566640028764995
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,-0.024389717417936153,-0.013154821876307923,-0.037544539294244075
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,-0.10254921107845766,0.0560319319107224,-0.04651727916773525
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,-0.006923925272571648,0.0023063862589295997,-0.004617539013642048
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,-0.06376100098821688,0.028062273684354093,-0.03569872730386279
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,-0.004029956304024095,-0.023639821355398976,-0.02766977765942307
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,-0.13873906007673314,0.14192352367293165,0.0031844635961985187
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,-0.016889144487307772,0.010663236153533588,-0.006225908333774184
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,-0.013018161070890174,0.017735047284258565,0.004716886213368391
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1,0.02989145794982679,-0.058186822572140674,-0.028295364622313884
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1,-0.02372488418411369,0.04423412907645235,0.020509244892338657
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5,0.020138965269927974,-0.04110560720304135,-0.020966641933113376
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5,-0.06765667256804513,0.060209425896142754,-0.007447246671902369
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1_BREADTH,0.06677389949014595,-0.06256972020290642,0.004204179287239521
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,MKT_ACT1_BREADTH,-0.10845238072076167,0.0646566228069557,-0.04379575791380598
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5_BREADTH,0.025285613336430944,-0.03047625901065778,-0.005190645674226833
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,MKT_ACT5_BREADTH,-0.025530511241788338,0.030920787634189695,0.005390276392401356
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,KOSDAQ_TA_SHARE,-0.022997085838988785,-0.016205348192097412,-0.0392024340310862
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,KOSDAQ_TA_SHARE,-0.10463319934825231,0.05639773836233525,-0.048235460985917064
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,-0.007547718376019938,-0.0003936137410703977,-0.007941332117090336
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,-0.06507827371548959,0.02823409186617225,-0.036844181849317335
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,-0.004494166830339871,-0.026093505565925306,-0.030587672396265177
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,-0.14151106007673317,0.14393952367293167,0.0024284635961985086
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,-0.015761776066255145,0.007214815100901999,-0.008546960965353147
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,-0.012502908426941902,0.016913308153823782,0.004410399726881881
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,MKT_ACT1,0.027703036897195187,-0.059181559414245924,-0.03147852251705074
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,MKT_ACT1,-0.022275884184113727,0.041840129076452404,0.019564244892338677
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,MKT_ACT5,0.01854738632255955,-0.04316139667672555,-0.024614010354165997
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,MKT_ACT5,-0.0663796455410181,0.05831942589614279,-0.008060219644875306
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,MKT_ACT1_BREADTH,0.06425275611446538,-0.06376340441343273,0.0004893517010326499
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,MKT_ACT1_BREADTH,-0.10857190641246131,0.06362571371604664,-0.044946192696414665
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,MKT_ACT5_BREADTH,0.024091929125904625,-0.03266468006328935,-0.008572750937384722
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,MKT_ACT5_BREADTH,-0.027832874878151993,0.03104678763418972,0.0032139127560377283
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,KOSDAQ_TA_SHARE,-0.021604454260041445,-0.019255874507886867,-0.04086032876792831
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,KOSDAQ_TA_SHARE,-0.10671718761804709,0.0567635448139482,-0.04995364280409889
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,FACTOR_TOP_ACT5_BREADTH,-0.00817151147946819,-0.003093613741070396,-0.011265125220538586
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,FACTOR_TOP_ACT5_BREADTH,-0.06639554644276234,0.02840591004799046,-0.03798963639477188
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,FACTOR_TOP_TA_SHARE,-0.004958377356655649,-0.028547189776451626,-0.033505567133107275
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,FACTOR_TOP_TA_SHARE,-0.14428306007673317,0.1459555236729317,0.0016724635961985223
TRAIN,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,FACTOR_TOP_REL_ACT5,-0.014634407645202512,0.0037663940482704347,-0.010868013596932078
OOS,K200,FOREIGN_FLOW,LOW,ACT1_W10,20,60,FACTOR_TOP_REL_ACT5,-0.011987655782993616,0.01609156902338902,0.004103913240395404
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT1,0.1017705859123113,0.011466894560003927,0.11323748047231523
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT1,0.062187471335716116,-0.00026360901773711114,0.06192386231797901
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT5,0.16667963644298875,-0.004566127310241278,0.16211350913274747
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT5,0.09853573791990436,-0.0337555536717029,0.06478018424820145
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT1_BREADTH,0.1372531743726755,-0.014107477590308021,0.12314569678236749
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT1_BREADTH,0.04067531041625569,0.01837599660769117,0.05905130702394686
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT5_BREADTH,0.16472576005573944,0.021134429969915845,0.1858601900256553
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,MKT_ACT5_BREADTH,-0.02274899514939583,-0.006820344146467752,-0.029569339295863584
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,KOSDAQ_TA_SHARE,0.035878233908561576,-0.006152359580572966,0.02972587432798861
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,KOSDAQ_TA_SHARE,-0.12395505923503586,0.06817351595014223,-0.05578154328489362
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_ACT5_BREADTH,0.14374821943753674,-0.006175093962269184,0.13757312547526757
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_ACT5_BREADTH,-0.012997079381347448,0.10309545547300221,0.09009837609165476
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_TA_SHARE,0.026917268459850097,0.05178272723784766,0.07869999569769776
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_TA_SHARE,-0.025120516722239795,0.04495958192913786,0.019839065206898068
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_REL_ACT5,-0.12960224911980872,0.13559426464683752,0.005992015527028787
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_REL_ACT5,0.16905897041417894,-0.0873398557064288,0.08171911470775013
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT1,0.09646532275441652,0.00390689456000398,0.1003722173144205
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT1,0.06480197133571608,-0.0118556090177371,0.05294636231797899
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT5,0.16482279433772562,-0.01464612731024128,0.15017666702748433
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT5,0.09685346764963407,-0.04106355367170289,0.05578991397793117
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT1_BREADTH,0.1380992723763053,-0.02538116180083434,0.11271811057547096
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT1_BREADTH,0.041362583143528406,0.010128723880418439,0.051491307023946845
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT5_BREADTH,0.16353207584521315,0.010656535233073725,0.17418861107828687
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,MKT_ACT5_BREADTH,-0.025750086058486783,-0.014128344146467742,-0.039878430204954525
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,KOSDAQ_TA_SHARE,0.03826560232961421,-0.017160780633204534,0.021104821696409676
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,KOSDAQ_TA_SHARE,-0.12528526451362829,0.05988190304691644,-0.06540336146671184
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_ACT5_BREADTH,0.142858564265123,-0.016495093962269197,0.1263634703028538
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_ACT5_BREADTH,-0.006926170290438433,0.09175545547300226,0.08482928518256383
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_TA_SHARE,0.027713057933534305,0.04103956934311083,0.06875262727664513
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_TA_SHARE,-0.02528851672223975,0.03790358192913783,0.012615065206898077
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_REL_ACT5,-0.12787803859349298,0.12392268569946914,-0.003955352894023825
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_REL_ACT5,0.17690324773497798,-0.10213116005425489,0.07477208768072309
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT1,0.09116005959652188,-0.003653105439996098,0.08750695415652578
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT1,0.06741647133571613,-0.02344760901773708,0.04396886231797904
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT5,0.16296595223246246,-0.02472612731024128,0.13823982492222117
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT5,0.09517119737936383,-0.04837155367170291,0.04679964370766092
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT1_BREADTH,0.1389453703799351,-0.03665484601136068,0.1022905243685744
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT1_BREADTH,0.042049855870801164,0.0018814511531457412,0.0439313070239469
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT5_BREADTH,0.1623383916346868,0.00017864049623163416,0.16251703213091845
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,MKT_ACT5_BREADTH,-0.028751176967577615,-0.021436344146467768,-0.05018752111404538
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,KOSDAQ_TA_SHARE,0.04065297075066683,-0.028169201685836122,0.012483769064830709
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,KOSDAQ_TA_SHARE,-0.12661546979222058,0.05159029014369062,-0.07502517964852995
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_ACT5_BREADTH,0.1419689090927092,-0.026815093962269186,0.11515381513044001
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_ACT5_BREADTH,-0.0008552611995292503,0.08041545547300223,0.07956019427347298
TRAIN,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_TA_SHARE,0.028508847407218537,0.030296411448373962,0.0588052588555925
OOS,K200,FOREIGN_FLOW,LOW,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_TA_SHARE,-0.025456516722239825,0.030847581929137897,0.005391065206898072
