universe,metric,strategy,sample,phase,family,n_dates,net_delta_30
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,3,FLOW,96,0.0003649031585748447
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,3,MOMENTUM,96,0.001980109427617578
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,3,REVISION,96,-0.0007008082965877915
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,3,VALUE,96,0.0007658629686388028
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,4,FLOW,97,0.0006071809690530713
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,4,MOMENTUM,97,0.0023355385662824414
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,4,REVISION,97,-0.0009254749761961799
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,4,VALUE,97,0.0004821664783017544
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,5,FLOW,97,0.0006560172367577349
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,5,MOMENTUM,97,0.0008556666279558705
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,5,REVISION,97,0.00021679384985300636
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,5,VALUE,97,0.0008017688817512407
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,6,FLOW,97,0.00013164126051988236
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,6,MOMENTUM,97,0.0006940076184992304
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,6,REVISION,97,0.00030311433286813887
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,6,VALUE,97,0.001726142792450652
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,7,FLOW,97,0.0012136750590953638
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,7,MOMENTUM,97,0.0023836309657635736
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,7,REVISION,97,0.0008846930042254414
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,7,VALUE,97,0.0015185674551415572
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,8,FLOW,97,0.00036065966757834286
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,8,MOMENTUM,97,0.0008472293734245126
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,8,REVISION,97,6.002415599861709e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,8,VALUE,97,0.001552983339325905
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,9,FLOW,96,-0.00033880579556647687
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,9,MOMENTUM,96,0.000623721474748832
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,9,REVISION,96,9.999248992145228e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,9,VALUE,96,0.0010889575602891519
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,0,FLOW,75,0.0005031504046706583
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,0,MOMENTUM,75,0.0013508811957151526
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,0,REVISION,75,0.0002340291265663914
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,0,VALUE,75,-6.499135275491302e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,1,FLOW,74,-0.001114893706094091
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,1,MOMENTUM,74,0.002283354598275529
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,1,REVISION,74,-0.000608631840860457
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,1,VALUE,74,0.0007731681045023601
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,2,FLOW,74,-0.000444597431765926
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,2,MOMENTUM,74,0.0007958435621227718
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,2,REVISION,74,0.0011439284100436843
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,2,VALUE,74,-0.0008361942814622588
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,3,FLOW,74,-0.0008949113132388002
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,3,MOMENTUM,74,-0.0006506871376143023
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,3,REVISION,74,-0.0009739061085268719
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,3,VALUE,74,-7.745708319250219e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,4,FLOW,74,-0.000561075157864618
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,4,MOMENTUM,74,-2.660946613727586e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,4,REVISION,74,-0.0007647411477995015
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,4,VALUE,74,-0.0004714619140009457
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,5,FLOW,74,-0.0002894387617855691
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,5,MOMENTUM,74,0.00028742092243232544
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,5,REVISION,74,0.0002486205485974243
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,5,VALUE,74,-0.0005807213995670593
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,6,FLOW,74,-0.00010185178750587907
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,6,MOMENTUM,74,0.0017353405034591307
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,6,REVISION,74,-0.0004823663557465727
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,6,VALUE,74,0.00012302384746741408
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,7,FLOW,74,0.0007952542606418667
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,7,MOMENTUM,74,0.0018327575772465034
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,7,REVISION,74,-0.0007150673824135082
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,7,VALUE,74,-1.1187051034855707e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,8,FLOW,74,0.0005689201808037603
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,8,MOMENTUM,74,0.00220535313559146
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,8,REVISION,74,-0.0016556891042575426
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,8,VALUE,74,0.0002407106632470565
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,9,FLOW,75,0.00014449914006064096
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,9,MOMENTUM,75,0.001281380348894553
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,9,REVISION,75,0.0003111279969476573
KOSDAQ,TURNOVER20,TOP01_LOW30,LATE_2020_2022,9,VALUE,75,4.02015592198185e-06
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,0,FLOW,48,-5.156847979486265e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,0,MOMENTUM,48,0.00038246236106637246
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,0,REVISION,48,0.0007454748591994605
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,0,VALUE,48,0.0011955352991745037
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,1,FLOW,49,-0.0011467415655674886
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,1,MOMENTUM,49,0.001968848116036956
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,1,REVISION,49,0.0009619890472785238
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,1,VALUE,49,0.0005873121190812354
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,2,FLOW,49,0.00028771506897130715
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,2,MOMENTUM,49,0.0021633985794825418
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,2,REVISION,49,0.002910850140602912
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,2,VALUE,49,0.0008527767140940404
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,3,FLOW,49,0.0009751968672330088
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,3,MOMENTUM,49,0.002603053440681253
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,3,REVISION,49,0.0013595039300183076
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,3,VALUE,49,0.0005807529010651882
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,4,FLOW,49,-0.0008709544522981218
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,4,MOMENTUM,49,0.0012900464368991978
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,4,REVISION,49,0.002203615894861419
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,4,VALUE,49,0.002115930231537984
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,5,FLOW,49,0.0017716053359167652
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,5,MOMENTUM,49,0.002854170270365077
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,5,REVISION,49,0.0023181998468066443
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,5,VALUE,49,0.0011374032476875625
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,6,FLOW,49,0.0005934786098203517
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,6,MOMENTUM,49,0.00032593835532512106
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,6,REVISION,49,0.001503897466151206
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,6,VALUE,49,0.000932148121829685
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,7,FLOW,49,0.0005033297524755469
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,7,MOMENTUM,49,-0.0010552464043959416
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,7,REVISION,49,0.0013700751961474283
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,7,VALUE,49,0.0009114698386424726
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,8,FLOW,49,-0.0006323569443358025
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,8,MOMENTUM,49,0.0009012276975647281
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,8,REVISION,49,-0.00030831702477195517
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,8,VALUE,49,0.0011167430268986466
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,9,FLOW,49,0.0013857855540469577
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,9,MOMENTUM,49,0.0025017322416943225
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,9,REVISION,49,0.0011312713582344095
KOSDAQ,TURNOVER20,TOP01_LOW30,NORMAL_2023_2024,9,VALUE,49,0.003062218376062668
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,0,FLOW,13,0.00042487232192510834
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,0,MOMENTUM,13,0.00043014701437005227
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,0,REVISION,13,-0.0029508051721306677
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,0,VALUE,13,-0.0025132467347321816
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,1,FLOW,13,-0.0015026412609804622
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,1,MOMENTUM,13,-0.0035280084035778803
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,1,REVISION,13,-0.0010750620054652488
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,1,VALUE,13,0.0019400626989746496
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,2,FLOW,14,-0.00208906179870989
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,2,MOMENTUM,14,-0.004508581215691351
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,2,REVISION,14,0.00010681553417293746
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,2,VALUE,14,-0.0034501309679649023
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,3,FLOW,14,0.0014306062983416078
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,3,MOMENTUM,14,-0.0020774062330070615
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,3,REVISION,14,-0.002374943763573431
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,3,VALUE,14,-3.5542560239278e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,4,FLOW,14,0.00039769630189620986
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,4,MOMENTUM,14,-0.0032774688694689022
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,4,REVISION,14,-0.00015559249906145093
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,4,VALUE,14,0.0042702229869954365
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,5,FLOW,14,0.002996584317765181
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,5,MOMENTUM,14,0.004893531521543084
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,5,REVISION,14,-0.000532878668834976
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,5,VALUE,14,0.006442197081721415
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,6,FLOW,14,0.0026573502356666335
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,6,MOMENTUM,14,-0.0005529059443504954
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,6,REVISION,14,-5.621749159442007e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,6,VALUE,14,-0.0015674952326581297
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,7,FLOW,14,0.0022363386177189637
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,7,MOMENTUM,14,-0.0015781407415277097
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,7,REVISION,14,0.0006214243906328768
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,7,VALUE,14,0.005446141149921168
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,8,FLOW,14,4.641458868495515e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,8,MOMENTUM,14,-0.0012732541632306858
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,8,REVISION,14,-0.0010678917165503397
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,8,VALUE,14,-0.006498873976177333
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,9,FLOW,13,0.00016978539833534733
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,9,MOMENTUM,13,0.001112975649044274
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,9,REVISION,13,0.002350981876197403
KOSDAQ,TURNOVER20,TOP01_LOW30,YTD_2026,9,VALUE,13,-0.006164165900057688
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,0,FLOW,25,0.0005308826955571377
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,0,MOMENTUM,25,0.000622166607848375
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,0,REVISION,25,-0.0004965141548788909
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,0,VALUE,25,0.00044014155625697946
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,1,FLOW,25,6.826067165184517e-05
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,1,MOMENTUM,25,-0.0007582917137283718
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,1,REVISION,25,-5.871295571170075e-06
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,1,VALUE,25,0.00022300909148665203
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,2,FLOW,24,0.0009522138724854901
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,2,MOMENTUM,24,0.00043622180460493296
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,2,REVISION,24,0.0017226275312643535
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,2,VALUE,24,0.0003772014008172115
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,3,FLOW,24,0.0013653977356938376
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,3,MOMENTUM,24,-0.00024696448426910785
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,3,REVISION,24,8.531334901054398e-05
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,3,VALUE,24,0.0001470699720629325
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,4,FLOW,24,0.0015345160465430583
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,4,MOMENTUM,24,0.0011442756460877115
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,4,REVISION,24,0.0010254573120157134
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,4,VALUE,24,5.073545245386994e-05
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,5,FLOW,24,-0.0006808219994557349
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,5,MOMENTUM,24,-0.0004997492514641353
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,5,REVISION,24,-0.0016008288894679794
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,5,VALUE,24,-0.0001641181411092685
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,6,FLOW,24,-0.0010267674520135616
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,6,MOMENTUM,24,-0.0006897654911692088
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,6,REVISION,24,-4.658924033043808e-05
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,6,VALUE,24,-0.00027077545344198606
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,7,FLOW,24,-0.0006119203351580719
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,7,MOMENTUM,24,-0.0006756385117830469
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,7,REVISION,24,-0.0004728674183797021
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,7,VALUE,24,-0.000609400248548592
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,8,FLOW,24,-0.0009674535959758576
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,8,MOMENTUM,24,0.0001864739603374101
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,8,REVISION,24,-0.0001386653315409333
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,8,VALUE,24,-0.000172392023115993
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,9,FLOW,24,-0.001584146414874009
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,9,MOMENTUM,24,0.0007685621989887191
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,9,REVISION,24,0.0008159405517087969
KOSPI_EX_K200,ACT5,LOW10,BULL_2025,9,VALUE,24,-0.0007280140118055216
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,0,FLOW,96,0.00030189370373934215
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,0,MOMENTUM,96,0.0004321374800093011
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,0,REVISION,96,0.0006592164569814749
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,0,VALUE,96,0.0004594747731089034
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,1,FLOW,96,-0.00046302062736120657
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,1,MOMENTUM,96,-0.00025791180962747123
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,1,REVISION,96,0.00039104767542162195
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,1,VALUE,96,0.00019923180878712098
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,2,FLOW,96,-8.241207718551748e-05
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,2,MOMENTUM,96,-0.00019010219207131146
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,2,REVISION,96,0.0005931126383010057
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,2,VALUE,96,-0.00020808077679467006
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,3,FLOW,96,0.0005442982570050859
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,3,MOMENTUM,96,-0.0003752718090193358
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,3,REVISION,96,0.0002619490199164516
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,3,VALUE,96,0.00042155747420431956
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,4,FLOW,96,0.0005836760478758153
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,4,MOMENTUM,96,-0.00024225202343664435
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,4,REVISION,96,-4.652448509079389e-05
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,4,VALUE,96,0.00015419560369478682
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,5,FLOW,96,0.00019282334561798853
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,5,MOMENTUM,96,0.00034989917385557087
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,5,REVISION,96,2.537985876667434e-05
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,5,VALUE,96,0.00019428367153709195
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,6,FLOW,96,-0.00024314419415720883
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,6,MOMENTUM,96,-3.1126441233849e-05
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,6,REVISION,96,0.0004894158001450007
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,6,VALUE,96,0.00028804368249246525
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,7,FLOW,96,-0.0003275452905939446
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,7,MOMENTUM,96,-6.187930008623584e-05
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,7,REVISION,96,0.00035533272148190317
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,7,VALUE,96,0.0004410522970140583
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,8,FLOW,96,-0.00012422807980368348
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,8,MOMENTUM,96,-2.0065708074355326e-05
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,8,REVISION,96,0.00026699350361672735
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,8,VALUE,96,0.00039970982391888374
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,9,FLOW,96,-0.00021146228156945136
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,9,MOMENTUM,96,-9.39371473925e-06
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,9,REVISION,96,0.000646236357957778
KOSPI_EX_K200,ACT5,LOW10,EARLY_2016_2019,9,VALUE,96,-0.00020284661817656055
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,0,FLOW,75,-0.0007444769618464379
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,0,MOMENTUM,75,0.001000241294701731
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,0,REVISION,75,0.00012734763501951498
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,0,VALUE,75,0.0006676248766198926
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,1,FLOW,74,-0.0005083553564701834
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,1,MOMENTUM,74,-8.043667924919664e-05
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,1,REVISION,74,-0.0003025048697582888
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,1,VALUE,74,0.00011514143050835379
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,2,FLOW,74,-0.0010207631200997885
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,2,MOMENTUM,74,-0.0009611841588548634
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,2,REVISION,74,-0.0004120479471485954
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,2,VALUE,74,-0.00048230273037065327
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,3,FLOW,74,-0.0006087005849415375
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,3,MOMENTUM,74,-0.0007447552179884041
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,3,REVISION,74,-0.0003172161033471345
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,3,VALUE,74,-9.026105068986311e-05
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,4,FLOW,74,-0.0005685424661056709
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,4,MOMENTUM,74,0.00015206723471392956
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,4,REVISION,74,-0.00016063616112549746
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,4,VALUE,74,-0.0003095708668023652
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,5,FLOW,74,-0.00038251263071382795
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,5,MOMENTUM,74,0.0007441220502513901
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,5,REVISION,74,0.0006491598698360832
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,5,VALUE,74,-7.766145828252802e-05
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,6,FLOW,74,-0.0005475567238989125
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,6,MOMENTUM,74,0.0011190007740040546
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,6,REVISION,74,0.0004540300121852419
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,6,VALUE,74,0.0006426394544379042
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,7,FLOW,74,0.00042583521664079743
KOSPI_EX_K200,ACT5,LOW10,LATE_2020_2022,7,MOMENTUM,74,7.762504560897e-05
